EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0011 
   2o - 0006 
   3o - 0016 
   4o - 0010 
   5o - 0040 
   6o - 0039 
   7o - 0018 
   8o - 0005 
   9o - 0019 
  10o - 0044 
  11o - 0014 
  12o - 0041 
  13o - 0013 
  14o - 0043 
  15o - 0045 
  16o - 0012 
  17o - 0097 
  18o - 0096 
  19o - 0098 
  20o - 0088 
  21o - 0023 
  22o - 0099 
  23o - 0091 
  24o - 0093 
  25o - 0090 
  26o - 0089 
  27o - 0092 
  28o - 0084 
  29o - 0017 
  30o - 0068 
  31o - 0077 
  32o - 0083 
  33o - 0062 
  34o - 0078 
  35o - 0067 
  36o - 0081 
  37o - 0080 
  38o - 0082 
  39o - 0061 
  40o - 0076 
  41o - 0079 
  42o - 0038 
  43o - 0085 
  44o - 0054 
  45o - 0035 
  46o - 0086 
  47o - 0060 
  48o - 0032 
  49o - 0033 
  50o - 0036 
  51o - 0051 
  52o - 0053 
  53o - 0034 
  54o - 0029 
  55o - 0025 
  56o - 0027 
  57o - 0024 
  58o - 0020 
  59o - 0095 
  60o - 0028 
  61o - 0094 
  62o - 0031 
  63o - 0004 
  64o - 0073 
  65o - 0087 
  66o - 0030 
  67o - 0072 
  68o - 0064 
  69o - 0075 
  70o - 0070 
  71o - 0066 
  72o - 0071 
  73o - 0063 
  74o - 0074 
  75o - 0065 
  76o - 0058 
  77o - 0056 
  78o - 0052 
  79o - 0050 
  80o - 0059 
  81o - 0069 
  82o - 0055 
  83o - 0049 
  84o - 0048 
  85o - 0042 
  86o - 0021 
  87o - 0026 
  88o - 0057 
  89o - 0037 
  90o - 0000 
  91o - 0008 
  92o - 0007 
  93o - 0002 
  94o - 0015 
  95o - 0047 
  96o - 0046 
  97o - 0001 
  98o - 0022 
  99o - 0009 
 100o - 0003 


Ranking - Rodada 2:
   1o - 0011 
   2o - 0040 
   3o - 0010 
   4o - 0039 
   5o - 0005 
   6o - 0044 
   7o - 0018 
   8o - 0019 
   9o - 0014 
  10o - 0013 
  11o - 0012 
  12o - 0096 
  13o - 0098 
  14o - 0043 
  15o - 0045 
  16o - 0099 
  17o - 0088 
  18o - 0084 
  19o - 0089 
  20o - 0092 
  21o - 0093 
  22o - 0077 
  23o - 0061 
  24o - 0078 
  25o - 0080 
  26o - 0081 
  27o - 0038 
  28o - 0076 
  29o - 0085 
  30o - 0032 
  31o - 0054 
  32o - 0086 
  33o - 0035 
  34o - 0051 
  35o - 0036 
  36o - 0034 
  37o - 0033 
  38o - 0053 
  39o - 0027 
  40o - 0024 
  41o - 0020 
  42o - 0025 
  43o - 0029 
  44o - 0095 
  45o - 0031 
  46o - 0028 
  47o - 0004 
