EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0071 
   2o - 0088 
   3o - 0072 
   4o - 0087 
   5o - 0089 
   6o - 0085 
   7o - 0074 
   8o - 0077 
   9o - 0073 
  10o - 0076 
  11o - 0086 
  12o - 0078 
  13o - 0075 
  14o - 0019 
  15o - 0018 
  16o - 0005 
  17o - 0020 
  18o - 0008 
  19o - 0022 
  20o - 0095 
  21o - 0098 
  22o - 0094 
  23o - 0090 
  24o - 0096 
  25o - 0091 
  26o - 0097 
  27o - 0092 
  28o - 0099 
  29o - 0093 
  30o - 0080 
  31o - 0082 
  32o - 0079 
  33o - 0083 
  34o - 0069 
  35o - 0084 
  36o - 0081 
  37o - 0068 
  38o - 0061 
  39o - 0064 
  40o - 0063 
  41o - 0058 
  42o - 0070 
  43o - 0066 
  44o - 0060 
  45o - 0062 
  46o - 0057 
  47o - 0056 
  48o - 0054 
  49o - 0053 
  50o - 0067 
  51o - 0049 
  52o - 0047 
  53o - 0046 
  54o - 0052 
  55o - 0065 
  56o - 0059 
  57o - 0045 
  58o - 0044 
  59o - 0055 
  60o - 0050 
  61o - 0051 
  62o - 0039 
  63o - 0042 
  64o - 0037 
  65o - 0043 
  66o - 0034 
  67o - 0032 
  68o - 0048 
  69o - 0036 
  70o - 0030 
  71o - 0040 
  72o - 0041 
  73o - 0033 
  74o - 0038 
  75o - 0004 
  76o - 0025 
  77o - 0035 
  78o - 0023 
  79o - 0024 
  80o - 0009 
  81o - 0028 
  82o - 0010 
  83o - 0027 
  84o - 0026 
  85o - 0031 
  86o - 0029 
  87o - 0013 
  88o - 0014 
  89o - 0021 
  90o - 0016 
  91o - 0006 
  92o - 0000 
  93o - 0017 
  94o - 0015 
  95o - 0011 
  96o - 0003 
  97o - 0007 
  98o - 0001 
  99o - 0012 
 100o - 0002 


Ranking - Rodada 2:
   1o - 0088 
   2o - 0072 
   3o - 0087 
   4o - 0085 
   5o - 0077 
   6o - 0073 
   7o - 0074 
   8o - 0076 
   9o - 0075 
  10o - 0078 
  11o - 0005 
  12o - 0020 
  13o - 0022 
  14o - 0095 
  15o - 0098 
  16o - 0091 
  17o - 0090 
  18o - 0097 
  19o - 0092 
  20o - 0096 
  21o - 0082 
  22o - 0083 
  23o - 0068 
  24o - 0063 
  25o - 0061 
  26o - 0064 
  27o - 0070 
  28o - 0062 
  29o - 0058 
  30o - 0060 
  31o - 0067 
  32o - 0054 
  33o - 0056 
  34o - 0053 
  35o - 0046 
  36o - 0047 
  37o - 0052 
  38o - 0065 
  39o - 0049 
  40o - 0045 
  41o - 0055 
  42o - 0044 
  43o - 0050 
  44o - 0059 
  45o - 0039 
  46o - 0037 
  47o - 0043 
