EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0083 
   2o - 0084 
   3o - 0009 
   4o - 0003 
   5o - 0002 
   6o - 0066 
   7o - 0067 
   8o - 0070 
   9o - 0082 
  10o - 0081 
  11o - 0092 
  12o - 0004 
  13o - 0091 
  14o - 0008 
  15o - 0093 
  16o - 0072 
  17o - 0089 
  18o - 0069 
  19o - 0090 
  20o - 0065 
  21o - 0060 
  22o - 0010 
  23o - 0063 
  24o - 0058 
  25o - 0059 
  26o - 0025 
  27o - 0018 
  28o - 0061 
  29o - 0048 
  30o - 0052 
  31o - 0050 
  32o - 0053 
  33o - 0054 
  34o - 0040 
  35o - 0041 
  36o - 0044 
  37o - 0011 
  38o - 0042 
  39o - 0034 
  40o - 0035 
  41o - 0039 
  42o - 0014 
  43o - 0021 
  44o - 0088 
  45o - 0098 
  46o - 0019 
  47o - 0020 
  48o - 0015 
  49o - 0085 
  50o - 0071 
  51o - 0006 
  52o - 0037 
  53o - 0062 
  54o - 0068 
  55o - 0080 
  56o - 0056 
  57o - 0057 
  58o - 0097 
  59o - 0087 
  60o - 0064 
  61o - 0096 
  62o - 0075 
  63o - 0076 
  64o - 0095 
  65o - 0077 
  66o - 0086 
  67o - 0094 
  68o - 0099 
  69o - 0073 
  70o - 0049 
  71o - 0055 
  72o - 0051 
  73o - 0045 
  74o - 0043 
  75o - 0046 
  76o - 0079 
  77o - 0074 
  78o - 0078 
  79o - 0038 
  80o - 0000 
  81o - 0029 
  82o - 0026 
  83o - 0028 
  84o - 0027 
  85o - 0047 
  86o - 0032 
  87o - 0031 
  88o - 0023 
  89o - 0022 
  90o - 0017 
  91o - 0005 
  92o - 0016 
  93o - 0030 
  94o - 0007 
  95o - 0001 
  96o - 0036 
  97o - 0033 
  98o - 0012 
  99o - 0013 
 100o - 0024 


Ranking - Rodada 2:
   1o - 0083 
   2o - 0084 
   3o - 0009 
   4o - 0003 
   5o - 0002 
   6o - 0082 
   7o - 0070 
   8o - 0081 
   9o - 0066 
  10o - 0008 
  11o - 0091 
  12o - 0092 
  13o - 0093 
  14o - 0090 
  15o - 0089 
  16o - 0072 
  17o - 0069 
  18o - 0063 
  19o - 0060 
  20o - 0065 
  21o - 0010 
  22o - 0025 
  23o - 0018 
  24o - 0061 
  25o - 0058 
  26o - 0054 
  27o - 0050 
  28o - 0048 
  29o - 0052 
  30o - 0042 
  31o - 0041 
  32o - 0040 
  33o - 0011 
  34o - 0035 
  35o - 0014 
  36o - 0034 
  37o - 0019 
  38o - 0020 
  39o - 0098 
  40o - 0088 
  41o - 0021 
  42o - 0037 
  43o - 0071 
  44o - 0006 
  45o - 0085 
  46o - 0056 
  47o - 0062 
