EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0098 
   2o - 0099 
   3o - 0097 
   4o - 0094 
   5o - 0095 
   6o - 0096 
   7o - 0091 
   8o - 0092 
   9o - 0090 
  10o - 0093 
  11o - 0075 
  12o - 0069 
  13o - 0077 
  14o - 0073 
  15o - 0070 
  16o - 0088 
  17o - 0072 
  18o - 0089 
  19o - 0071 
  20o - 0085 
  21o - 0082 
  22o - 0084 
  23o - 0087 
  24o - 0086 
  25o - 0081 
  26o - 0079 
  27o - 0076 
  28o - 0078 
  29o - 0067 
  30o - 0068 
  31o - 0074 
  32o - 0065 
  33o - 0063 
  34o - 0083 
  35o - 0080 
  36o - 0066 
  37o - 0064 
  38o - 0043 
  39o - 0048 
  40o - 0062 
  41o - 0045 
  42o - 0044 
  43o - 0061 
  44o - 0055 
  45o - 0057 
  46o - 0056 
  47o - 0060 
  48o - 0054 
  49o - 0051 
  50o - 0052 
  51o - 0059 
  52o - 0058 
  53o - 0046 
  54o - 0041 
  55o - 0040 
  56o - 0042 
  57o - 0050 
  58o - 0038 
  59o - 0037 
  60o - 0047 
  61o - 0053 
  62o - 0049 
  63o - 0019 
  64o - 0039 
  65o - 0032 
  66o - 0034 
  67o - 0029 
  68o - 0031 
  69o - 0033 
  70o - 0030 
  71o - 0028 
  72o - 0035 
  73o - 0026 
  74o - 0024 
  75o - 0025 
  76o - 0036 
  77o - 0012 
  78o - 0027 
  79o - 0018 
  80o - 0016 
  81o - 0022 
  82o - 0023 
  83o - 0017 
  84o - 0020 
  85o - 0010 
  86o - 0021 
  87o - 0013 
  88o - 0015 
  89o - 0007 
  90o - 0014 
  91o - 0005 
  92o - 0011 
  93o - 0009 
  94o - 0000 
  95o - 0006 
  96o - 0001 
  97o - 0004 
  98o - 0008 
  99o - 0003 
 100o - 0002 


Ranking - Rodada 2:
   1o - 0098 
   2o - 0095 
   3o - 0097 
   4o - 0094 
   5o - 0091 
   6o - 0090 
   7o - 0096 
   8o - 0077 
   9o - 0073 
  10o - 0069 
  11o - 0093 
  12o - 0075 
  13o - 0070 
  14o - 0088 
  15o - 0071 
  16o - 0072 
  17o - 0087 
  18o - 0085 
  19o - 0084 
  20o - 0082 
  21o - 0086 
  22o - 0078 
  23o - 0081 
  24o - 0076 
  25o - 0079 
  26o - 0065 
  27o - 0068 
  28o - 0067 
  29o - 0074 
  30o - 0080 
  31o - 0064 
  32o - 0083 
  33o - 0063 
  34o - 0066 
  35o - 0048 
  36o - 0044 
  37o - 0062 
  38o - 0045 
  39o - 0057 
  40o - 0055 
  41o - 0056 
  42o - 0052 
  43o - 0046 
  44o - 0054 
  45o - 0051 
  46o - 0058 
  47o - 0059 
