EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0033 
   2o - 0032 
   3o - 0026 
   4o - 0054 
   5o - 0055 
   6o - 0028 
   7o - 0030 
   8o - 0027 
   9o - 0029 
  10o - 0099 
  11o - 0095 
  12o - 0031 
  13o - 0098 
  14o - 0091 
  15o - 0094 
  16o - 0096 
  17o - 0097 
  18o - 0090 
  19o - 0093 
  20o - 0089 
  21o - 0086 
  22o - 0088 
  23o - 0092 
  24o - 0087 
  25o - 0081 
  26o - 0082 
  27o - 0080 
  28o - 0084 
  29o - 0077 
  30o - 0078 
  31o - 0079 
  32o - 0083 
  33o - 0075 
  34o - 0085 
  35o - 0076 
  36o - 0071 
  37o - 0074 
  38o - 0070 
  39o - 0068 
  40o - 0067 
  41o - 0072 
  42o - 0066 
  43o - 0065 
  44o - 0062 
  45o - 0060 
  46o - 0061 
  47o - 0069 
  48o - 0073 
  49o - 0053 
  50o - 0064 
  51o - 0057 
  52o - 0058 
  53o - 0050 
  54o - 0049 
  55o - 0056 
  56o - 0052 
  57o - 0048 
  58o - 0059 
  59o - 0043 
  60o - 0051 
  61o - 0063 
  62o - 0046 
  63o - 0044 
  64o - 0040 
  65o - 0047 
  66o - 0045 
  67o - 0042 
  68o - 0038 
  69o - 0037 
  70o - 0024 
  71o - 0036 
  72o - 0035 
  73o - 0019 
  74o - 0034 
  75o - 0023 
  76o - 0039 
  77o - 0041 
  78o - 0017 
  79o - 0015 
  80o - 0020 
  81o - 0025 
  82o - 0012 
  83o - 0021 
  84o - 0022 
  85o - 0018 
  86o - 0014 
  87o - 0016 
  88o - 0009 
  89o - 0013 
  90o - 0006 
  91o - 0011 
  92o - 0003 
  93o - 0008 
  94o - 0005 
  95o - 0004 
  96o - 0007 
  97o - 0010 
  98o - 0002 
  99o - 0001 
 100o - 0000 


Ranking - Rodada 2:
   1o - 0054 
   2o - 0033 
   3o - 0055 
   4o - 0032 
   5o - 0027 
   6o - 0029 
   7o - 0030 
   8o - 0028 
   9o - 0099 
  10o - 0098 
  11o - 0031 
  12o - 0090 
  13o - 0097 
  14o - 0094 
  15o - 0093 
  16o - 0096 
  17o - 0092 
  18o - 0088 
  19o - 0089 
  20o - 0086 
  21o - 0081 
  22o - 0087 
  23o - 0077 
  24o - 0079 
  25o - 0075 
  26o - 0083 
  27o - 0071 
  28o - 0070 
  29o - 0074 
  30o - 0085 
  31o - 0072 
  32o - 0065 
  33o - 0066 
  34o - 0068 
  35o - 0067 
  36o - 0061 
  37o - 0073 
  38o - 0069 
  39o - 0060 
  40o - 0062 
  41o - 0064 
  42o - 0057 
  43o - 0058 
  44o - 0056 
  45o - 0052 
  46o - 0050 
  47o - 0063 
