EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0052 
   2o - 0061 
   3o - 0051 
   4o - 0060 
   5o - 0053 
   6o - 0006 
   7o - 0057 
   8o - 0059 
   9o - 0058 
  10o - 0023 
  11o - 0056 
  12o - 0096 
  13o - 0055 
  14o - 0089 
  15o - 0095 
  16o - 0087 
  17o - 0098 
  18o - 0090 
  19o - 0085 
  20o - 0086 
  21o - 0088 
  22o - 0035 
  23o - 0063 
  24o - 0025 
  25o - 0064 
  26o - 0038 
  27o - 0054 
  28o - 0037 
  29o - 0049 
  30o - 0050 
  31o - 0044 
  32o - 0033 
  33o - 0048 
  34o - 0042 
  35o - 0045 
  36o - 0041 
  37o - 0039 
  38o - 0047 
  39o - 0043 
  40o - 0046 
  41o - 0032 
  42o - 0024 
  43o - 0040 
  44o - 0034 
  45o - 0030 
  46o - 0028 
  47o - 0092 
  48o - 0031 
  49o - 0099 
  50o - 0094 
  51o - 0093 
  52o - 0097 
  53o - 0029 
  54o - 0091 
  55o - 0079 
  56o - 0082 
  57o - 0076 
  58o - 0083 
  59o - 0081 
  60o - 0078 
  61o - 0080 
  62o - 0077 
  63o - 0084 
  64o - 0075 
  65o - 0074 
  66o - 0071 
  67o - 0026 
  68o - 0073 
  69o - 0066 
  70o - 0065 
  71o - 0068 
  72o - 0070 
  73o - 0069 
  74o - 0012 
  75o - 0067 
  76o - 0027 
  77o - 0016 
  78o - 0020 
  79o - 0072 
  80o - 0019 
  81o - 0022 
  82o - 0015 
  83o - 0062 
  84o - 0013 
  85o - 0021 
  86o - 0014 
  87o - 0017 
  88o - 0007 
  89o - 0008 
  90o - 0010 
  91o - 0009 
  92o - 0036 
  93o - 0011 
  94o - 0003 
  95o - 0005 
  96o - 0018 
  97o - 0004 
  98o - 0000 
  99o - 0002 
 100o - 0001 


Ranking - Rodada 2:
   1o - 0052 
   2o - 0051 
   3o - 0061 
   4o - 0053 
   5o - 0023 
   6o - 0057 
   7o - 0059 
   8o - 0006 
   9o - 0058 
  10o - 0055 
  11o - 0096 
  12o - 0056 
  13o - 0087 
  14o - 0090 
  15o - 0098 
  16o - 0095 
  17o - 0085 
  18o - 0063 
  19o - 0088 
  20o - 0086 
  21o - 0038 
  22o - 0025 
  23o - 0054 
  24o - 0064 
  25o - 0033 
  26o - 0050 
  27o - 0037 
  28o - 0049 
  29o - 0048 
  30o - 0045 
  31o - 0047 
  32o - 0024 
  33o - 0046 
  34o - 0039 
  35o - 0028 
  36o - 0030 
  37o - 0029 
  38o - 0099 
  39o - 0092 
  40o - 0094 
  41o - 0093 
  42o - 0031 
  43o - 0082 
  44o - 0091 
  45o - 0079 
  46o - 0078 
  47o - 0083 
