EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0099 
   2o - 0041 
   3o - 0090 
   4o - 0055 
   5o - 0058 
   6o - 0091 
   7o - 0095 
   8o - 0093 
   9o - 0092 
  10o - 0089 
  11o - 0096 
  12o - 0097 
  13o - 0042 
  14o - 0094 
  15o - 0010 
  16o - 0044 
  17o - 0045 
  18o - 0054 
  19o - 0038 
  20o - 0005 
  21o - 0098 
  22o - 0004 
  23o - 0009 
  24o - 0087 
  25o - 0008 
  26o - 0084 
  27o - 0086 
  28o - 0085 
  29o - 0081 
  30o - 0007 
  31o - 0088 
  32o - 0082 
  33o - 0080 
  34o - 0078 
  35o - 0077 
  36o - 0083 
  37o - 0075 
  38o - 0073 
  39o - 0072 
  40o - 0079 
  41o - 0074 
  42o - 0065 
  43o - 0064 
  44o - 0067 
  45o - 0076 
  46o - 0071 
  47o - 0070 
  48o - 0062 
  49o - 0060 
  50o - 0063 
  51o - 0053 
  52o - 0068 
  53o - 0057 
  54o - 0051 
  55o - 0066 
  56o - 0069 
  57o - 0061 
  58o - 0048 
  59o - 0056 
  60o - 0047 
  61o - 0052 
  62o - 0049 
  63o - 0050 
  64o - 0037 
  65o - 0059 
  66o - 0039 
  67o - 0033 
  68o - 0043 
  69o - 0046 
  70o - 0040 
  71o - 0036 
  72o - 0030 
  73o - 0032 
  74o - 0031 
  75o - 0034 
  76o - 0035 
  77o - 0021 
  78o - 0028 
  79o - 0026 
  80o - 0029 
  81o - 0023 
  82o - 0027 
  83o - 0015 
  84o - 0022 
  85o - 0019 
  86o - 0020 
  87o - 0003 
  88o - 0018 
  89o - 0025 
  90o - 0017 
  91o - 0012 
  92o - 0001 
  93o - 0024 
  94o - 0016 
  95o - 0011 
  96o - 0000 
  97o - 0006 
  98o - 0014 
  99o - 0002 
 100o - 0013 


Ranking - Rodada 2:
   1o - 0058 
   2o - 0041 
   3o - 0055 
   4o - 0099 
   5o - 0093 
   6o - 0095 
   7o - 0091 
   8o - 0089 
   9o - 0092 
  10o - 0096 
  11o - 0010 
  12o - 0045 
  13o - 0038 
  14o - 0004 
  15o - 0005 
  16o - 0098 
  17o - 0085 
  18o - 0084 
  19o - 0086 
  20o - 0087 
  21o - 0008 
  22o - 0081 
  23o - 0088 
  24o - 0007 
  25o - 0077 
  26o - 0080 
  27o - 0078 
  28o - 0079 
  29o - 0074 
  30o - 0072 
  31o - 0071 
  32o - 0067 
  33o - 0064 
  34o - 0076 
  35o - 0065 
  36o - 0062 
  37o - 0060 
  38o - 0063 
  39o - 0066 
  40o - 0070 
  41o - 0053 
  42o - 0069 
  43o - 0068 
  44o - 0057 
  45o - 0061 
  46o - 0056 
  47o - 0052 
