EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0082 
   2o - 0075 
   3o - 0071 
   4o - 0002 
   5o - 0079 
   6o - 0067 
   7o - 0063 
   8o - 0041 
   9o - 0064 
  10o - 0040 
  11o - 0025 
  12o - 0069 
  13o - 0039 
  14o - 0027 
  15o - 0029 
  16o - 0088 
  17o - 0013 
  18o - 0087 
  19o - 0081 
  20o - 0065 
  21o - 0014 
  22o - 0054 
  23o - 0077 
  24o - 0074 
  25o - 0047 
  26o - 0048 
  27o - 0053 
  28o - 0073 
  29o - 0046 
  30o - 0098 
  31o - 0004 
  32o - 0034 
  33o - 0096 
  34o - 0090 
  35o - 0028 
  36o - 0033 
  37o - 0089 
  38o - 0091 
  39o - 0026 
  40o - 0017 
  41o - 0092 
  42o - 0099 
  43o - 0095 
  44o - 0097 
  45o - 0094 
  46o - 0085 
  47o - 0024 
  48o - 0084 
  49o - 0093 
  50o - 0083 
  51o - 0076 
  52o - 0078 
  53o - 0061 
  54o - 0086 
  55o - 0072 
  56o - 0062 
  57o - 0066 
  58o - 0070 
  59o - 0059 
  60o - 0060 
  61o - 0080 
  62o - 0068 
  63o - 0058 
  64o - 0056 
  65o - 0050 
  66o - 0051 
  67o - 0057 
  68o - 0042 
  69o - 0038 
  70o - 0044 
  71o - 0043 
  72o - 0052 
  73o - 0035 
  74o - 0055 
  75o - 0045 
  76o - 0031 
  77o - 0032 
  78o - 0010 
  79o - 0030 
  80o - 0049 
  81o - 0036 
  82o - 0022 
  83o - 0003 
  84o - 0019 
  85o - 0018 
  86o - 0037 
  87o - 0006 
  88o - 0009 
  89o - 0021 
  90o - 0012 
  91o - 0000 
  92o - 0015 
  93o - 0001 
  94o - 0023 
  95o - 0016 
  96o - 0005 
  97o - 0011 
  98o - 0007 
  99o - 0008 
 100o - 0020 


Ranking - Rodada 2:
   1o - 0002 
   2o - 0079 
   3o - 0071 
   4o - 0075 
   5o - 0082 
   6o - 0064 
   7o - 0041 
   8o - 0067 
   9o - 0063 
  10o - 0027 
  11o - 0040 
  12o - 0025 
  13o - 0039 
  14o - 0069 
  15o - 0013 
  16o - 0087 
  17o - 0088 
  18o - 0054 
  19o - 0077 
  20o - 0074 
  21o - 0046 
  22o - 0048 
  23o - 0073 
  24o - 0053 
  25o - 0004 
  26o - 0098 
  27o - 0034 
  28o - 0033 
  29o - 0028 
  30o - 0090 
  31o - 0099 
  32o - 0095 
  33o - 0092 
  34o - 0017 
  35o - 0026 
  36o - 0024 
  37o - 0097 
  38o - 0084 
  39o - 0076 
  40o - 0078 
  41o - 0083 
  42o - 0086 
  43o - 0066 
  44o - 0062 
  45o - 0093 
  46o - 0072 
  47o - 0061 
