EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0088 
   2o - 0099 
   3o - 0098 
   4o - 0089 
   5o - 0097 
   6o - 0096 
   7o - 0094 
   8o - 0087 
   9o - 0092 
  10o - 0083 
  11o - 0091 
  12o - 0090 
  13o - 0095 
  14o - 0082 
  15o - 0093 
  16o - 0086 
  17o - 0078 
  18o - 0080 
  19o - 0058 
  20o - 0079 
  21o - 0081 
  22o - 0057 
  23o - 0085 
  24o - 0056 
  25o - 0076 
  26o - 0055 
  27o - 0054 
  28o - 0077 
  29o - 0072 
  30o - 0071 
  31o - 0070 
  32o - 0073 
  33o - 0084 
  34o - 0067 
  35o - 0066 
  36o - 0060 
  37o - 0061 
  38o - 0065 
  39o - 0063 
  40o - 0074 
  41o - 0064 
  42o - 0062 
  43o - 0053 
  44o - 0052 
  45o - 0068 
  46o - 0050 
  47o - 0049 
  48o - 0048 
  49o - 0047 
  50o - 0075 
  51o - 0069 
  52o - 0046 
  53o - 0045 
  54o - 0059 
  55o - 0051 
  56o - 0043 
  57o - 0038 
  58o - 0042 
  59o - 0037 
  60o - 0041 
  61o - 0036 
  62o - 0035 
  63o - 0040 
  64o - 0034 
  65o - 0039 
  66o - 0033 
  67o - 0030 
  68o - 0044 
  69o - 0028 
  70o - 0031 
  71o - 0029 
  72o - 0025 
  73o - 0020 
  74o - 0026 
  75o - 0027 
  76o - 0032 
  77o - 0023 
  78o - 0024 
  79o - 0018 
  80o - 0015 
  81o - 0016 
  82o - 0017 
  83o - 0022 
  84o - 0011 
  85o - 0012 
  86o - 0014 
  87o - 0013 
  88o - 0010 
  89o - 0008 
  90o - 0006 
  91o - 0007 
  92o - 0003 
  93o - 0019 
  94o - 0004 
  95o - 0005 
  96o - 0021 
  97o - 0000 
  98o - 0001 
  99o - 0009 
 100o - 0002 


Ranking - Rodada 2:
   1o - 0088 
   2o - 0097 
   3o - 0099 
   4o - 0098 
   5o - 0089 
   6o - 0094 
   7o - 0087 
   8o - 0096 
   9o - 0095 
  10o - 0091 
  11o - 0083 
  12o - 0082 
  13o - 0090 
  14o - 0093 
  15o - 0086 
  16o - 0078 
  17o - 0079 
  18o - 0081 
  19o - 0057 
  20o - 0058 
  21o - 0076 
  22o - 0055 
  23o - 0070 
  24o - 0084 
  25o - 0071 
  26o - 0077 
  27o - 0067 
  28o - 0066 
  29o - 0061 
  30o - 0060 
  31o - 0063 
  32o - 0074 
  33o - 0062 
  34o - 0064 
  35o - 0068 
  36o - 0052 
  37o - 0049 
  38o - 0065 
  39o - 0047 
  40o - 0051 
  41o - 0059 
  42o - 0045 
  43o - 0046 
  44o - 0038 
  45o - 0041 
  46o - 0037 
  47o - 0042 
