EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0083 
   2o - 0093 
   3o - 0091 
   4o - 0080 
   5o - 0088 
   6o - 0063 
   7o - 0068 
   8o - 0079 
   9o - 0069 
  10o - 0059 
  11o - 0031 
  12o - 0053 
  13o - 0051 
  14o - 0052 
  15o - 0013 
  16o - 0012 
  17o - 0037 
  18o - 0058 
  19o - 0099 
  20o - 0001 
  21o - 0098 
  22o - 0032 
  23o - 0000 
  24o - 0017 
  25o - 0097 
  26o - 0092 
  27o - 0096 
  28o - 0094 
  29o - 0090 
  30o - 0084 
  31o - 0095 
  32o - 0089 
  33o - 0085 
  34o - 0086 
  35o - 0087 
  36o - 0081 
  37o - 0082 
  38o - 0076 
  39o - 0072 
  40o - 0074 
  41o - 0077 
  42o - 0078 
  43o - 0067 
  44o - 0064 
  45o - 0066 
  46o - 0065 
  47o - 0075 
  48o - 0071 
  49o - 0057 
  50o - 0056 
  51o - 0060 
  52o - 0073 
  53o - 0050 
  54o - 0070 
  55o - 0048 
  56o - 0061 
  57o - 0049 
  58o - 0044 
  59o - 0055 
  60o - 0043 
  61o - 0045 
  62o - 0054 
  63o - 0062 
  64o - 0046 
  65o - 0042 
  66o - 0047 
  67o - 0040 
  68o - 0034 
  69o - 0041 
  70o - 0035 
  71o - 0039 
  72o - 0030 
  73o - 0036 
  74o - 0027 
  75o - 0038 
  76o - 0033 
  77o - 0028 
  78o - 0022 
  79o - 0024 
  80o - 0021 
  81o - 0026 
  82o - 0018 
  83o - 0011 
  84o - 0023 
  85o - 0009 
  86o - 0020 
  87o - 0025 
  88o - 0004 
  89o - 0010 
  90o - 0029 
  91o - 0008 
  92o - 0019 
  93o - 0016 
  94o - 0002 
  95o - 0014 
  96o - 0015 
  97o - 0007 
  98o - 0005 
  99o - 0003 
 100o - 0006 


Ranking - Rodada 2:
   1o - 0093 
   2o - 0083 
   3o - 0091 
   4o - 0080 
   5o - 0088 
   6o - 0079 
   7o - 0068 
   8o - 0059 
   9o - 0051 
  10o - 0052 
  11o - 0031 
  12o - 0053 
  13o - 0013 
  14o - 0012 
  15o - 0032 
  16o - 0000 
  17o - 0098 
  18o - 0096 
  19o - 0092 
  20o - 0097 
  21o - 0084 
  22o - 0089 
  23o - 0095 
  24o - 0090 
  25o - 0085 
  26o - 0082 
  27o - 0087 
  28o - 0086 
  29o - 0081 
  30o - 0076 
  31o - 0072 
  32o - 0078 
  33o - 0074 
  34o - 0064 
  35o - 0075 
  36o - 0067 
  37o - 0071 
  38o - 0066 
  39o - 0060 
  40o - 0056 
  41o - 0073 
  42o - 0061 
  43o - 0070 
  44o - 0048 
  45o - 0055 
  46o - 0049 
  47o - 0045 
