EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0071 
   2o - 0050 
   3o - 0054 
   4o - 0051 
   5o - 0070 
   6o - 0097 
   7o - 0098 
   8o - 0099 
   9o - 0048 
  10o - 0093 
  11o - 0096 
  12o - 0092 
  13o - 0091 
  14o - 0095 
  15o - 0089 
  16o - 0086 
  17o - 0094 
  18o - 0087 
  19o - 0088 
  20o - 0082 
  21o - 0081 
  22o - 0083 
  23o - 0090 
  24o - 0080 
  25o - 0077 
  26o - 0079 
  27o - 0085 
  28o - 0084 
  29o - 0074 
  30o - 0069 
  31o - 0076 
  32o - 0078 
  33o - 0072 
  34o - 0073 
  35o - 0064 
  36o - 0075 
  37o - 0065 
  38o - 0067 
  39o - 0063 
  40o - 0068 
  41o - 0060 
  42o - 0059 
  43o - 0066 
  44o - 0057 
  45o - 0055 
  46o - 0056 
  47o - 0053 
  48o - 0062 
  49o - 0061 
  50o - 0031 
  51o - 0052 
  52o - 0058 
  53o - 0036 
  54o - 0043 
  55o - 0044 
  56o - 0047 
  57o - 0045 
  58o - 0049 
  59o - 0046 
  60o - 0039 
  61o - 0038 
  62o - 0040 
  63o - 0037 
  64o - 0041 
  65o - 0006 
  66o - 0042 
  67o - 0034 
  68o - 0030 
  69o - 0014 
  70o - 0008 
  71o - 0032 
  72o - 0033 
  73o - 0024 
  74o - 0026 
  75o - 0027 
  76o - 0029 
  77o - 0035 
  78o - 0004 
  79o - 0022 
  80o - 0023 
  81o - 0028 
  82o - 0021 
  83o - 0000 
  84o - 0009 
  85o - 0025 
  86o - 0007 
  87o - 0002 
  88o - 0012 
  89o - 0020 
  90o - 0016 
  91o - 0005 
  92o - 0011 
  93o - 0018 
  94o - 0003 
  95o - 0017 
  96o - 0015 
  97o - 0001 
  98o - 0013 
  99o - 0010 
 100o - 0019 


Ranking - Rodada 2:
   1o - 0051 
   2o - 0054 
   3o - 0071 
   4o - 0048 
   5o - 0098 
   6o - 0099 
   7o - 0091 
   8o - 0096 
   9o - 0093 
  10o - 0089 
  11o - 0095 
  12o - 0086 
  13o - 0094 
  14o - 0088 
  15o - 0081 
  16o - 0082 
  17o - 0085 
  18o - 0080 
  19o - 0077 
  20o - 0084 
  21o - 0069 
  22o - 0074 
  23o - 0076 
  24o - 0078 
  25o - 0072 
  26o - 0075 
  27o - 0064 
  28o - 0067 
  29o - 0068 
  30o - 0060 
  31o - 0066 
  32o - 0059 
  33o - 0062 
  34o - 0057 
  35o - 0053 
  36o - 0056 
  37o - 0031 
  38o - 0061 
  39o - 0052 
  40o - 0058 
  41o - 0049 
  42o - 0045 
  43o - 0047 
  44o - 0043 
  45o - 0044 
  46o - 0039 
  47o - 0046 
