EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0013 
   2o - 0028 
   3o - 0043 
   4o - 0017 
   5o - 0027 
   6o - 0018 
   7o - 0097 
   8o - 0098 
   9o - 0099 
  10o - 0021 
  11o - 0092 
  12o - 0094 
  13o - 0093 
  14o - 0095 
  15o - 0091 
  16o - 0096 
  17o - 0087 
  18o - 0089 
  19o - 0083 
  20o - 0085 
  21o - 0090 
  22o - 0086 
  23o - 0082 
  24o - 0084 
  25o - 0079 
  26o - 0088 
  27o - 0081 
  28o - 0077 
  29o - 0073 
  30o - 0075 
  31o - 0078 
  32o - 0072 
  33o - 0076 
  34o - 0074 
  35o - 0080 
  36o - 0069 
  37o - 0068 
  38o - 0064 
  39o - 0071 
  40o - 0063 
  41o - 0066 
  42o - 0065 
  43o - 0062 
  44o - 0067 
  45o - 0059 
  46o - 0070 
  47o - 0060 
  48o - 0058 
  49o - 0055 
  50o - 0057 
  51o - 0054 
  52o - 0056 
  53o - 0053 
  54o - 0049 
  55o - 0051 
  56o - 0052 
  57o - 0061 
  58o - 0050 
  59o - 0041 
  60o - 0044 
  61o - 0047 
  62o - 0048 
  63o - 0038 
  64o - 0045 
  65o - 0039 
  66o - 0046 
  67o - 0031 
  68o - 0037 
  69o - 0032 
  70o - 0040 
  71o - 0036 
  72o - 0026 
  73o - 0030 
  74o - 0035 
  75o - 0033 
  76o - 0025 
  77o - 0029 
  78o - 0042 
  79o - 0020 
  80o - 0022 
  81o - 0034 
  82o - 0014 
  83o - 0016 
  84o - 0012 
  85o - 0007 
  86o - 0023 
  87o - 0019 
  88o - 0006 
  89o - 0015 
  90o - 0008 
  91o - 0003 
  92o - 0002 
  93o - 0011 
  94o - 0004 
  95o - 0024 
  96o - 0005 
  97o - 0000 
  98o - 0010 
  99o - 0009 
 100o - 0001 


Ranking - Rodada 2:
   1o - 0043 
   2o - 0027 
   3o - 0017 
   4o - 0013 
   5o - 0097 
   6o - 0099 
   7o - 0018 
   8o - 0098 
   9o - 0095 
  10o - 0093 
  11o - 0021 
  12o - 0094 
  13o - 0092 
  14o - 0091 
  15o - 0089 
  16o - 0087 
  17o - 0096 
  18o - 0086 
  19o - 0085 
  20o - 0090 
  21o - 0083 
  22o - 0084 
  23o - 0081 
  24o - 0088 
  25o - 0077 
  26o - 0076 
  27o - 0074 
  28o - 0075 
  29o - 0078 
  30o - 0073 
  31o - 0068 
  32o - 0080 
  33o - 0069 
  34o - 0071 
  35o - 0062 
  36o - 0060 
  37o - 0070 
  38o - 0059 
  39o - 0057 
  40o - 0056 
  41o - 0054 
  42o - 0053 
  43o - 0055 
  44o - 0051 
  45o - 0049 
  46o - 0061 
  47o - 0041 
