EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0063 
   2o - 0064 
   3o - 0052 
   4o - 0050 
   5o - 0065 
   6o - 0099 
   7o - 0097 
   8o - 0068 
   9o - 0098 
  10o - 0093 
  11o - 0096 
  12o - 0095 
  13o - 0094 
  14o - 0092 
  15o - 0071 
  16o - 0090 
  17o - 0091 
  18o - 0082 
  19o - 0083 
  20o - 0084 
  21o - 0087 
  22o - 0086 
  23o - 0085 
  24o - 0088 
  25o - 0089 
  26o - 0079 
  27o - 0080 
  28o - 0078 
  29o - 0081 
  30o - 0076 
  31o - 0077 
  32o - 0074 
  33o - 0073 
  34o - 0067 
  35o - 0066 
  36o - 0075 
  37o - 0069 
  38o - 0062 
  39o - 0061 
  40o - 0044 
  41o - 0060 
  42o - 0046 
  43o - 0057 
  44o - 0048 
  45o - 0059 
  46o - 0072 
  47o - 0058 
  48o - 0054 
  49o - 0049 
  50o - 0055 
  51o - 0070 
  52o - 0051 
  53o - 0042 
  54o - 0047 
  55o - 0053 
  56o - 0056 
  57o - 0043 
  58o - 0035 
  59o - 0040 
  60o - 0039 
  61o - 0033 
  62o - 0036 
  63o - 0038 
  64o - 0045 
  65o - 0041 
  66o - 0037 
  67o - 0032 
  68o - 0028 
  69o - 0034 
  70o - 0027 
  71o - 0029 
  72o - 0025 
  73o - 0026 
  74o - 0024 
  75o - 0023 
  76o - 0006 
  77o - 0031 
  78o - 0010 
  79o - 0021 
  80o - 0022 
  81o - 0030 
  82o - 0018 
  83o - 0019 
  84o - 0017 
  85o - 0015 
  86o - 0012 
  87o - 0013 
  88o - 0009 
  89o - 0020 
  90o - 0014 
  91o - 0001 
  92o - 0003 
  93o - 0011 
  94o - 0005 
  95o - 0000 
  96o - 0008 
  97o - 0016 
  98o - 0004 
  99o - 0007 
 100o - 0002 


Ranking - Rodada 2:
   1o - 0050 
   2o - 0064 
   3o - 0063 
   4o - 0065 
   5o - 0052 
   6o - 0098 
   7o - 0097 
   8o - 0068 
   9o - 0093 
  10o - 0092 
  11o - 0071 
  12o - 0096 
  13o - 0094 
  14o - 0095 
  15o - 0090 
  16o - 0091 
  17o - 0085 
  18o - 0083 
  19o - 0082 
  20o - 0086 
  21o - 0087 
  22o - 0084 
  23o - 0088 
  24o - 0079 
  25o - 0080 
  26o - 0089 
  27o - 0081 
  28o - 0078 
  29o - 0076 
  30o - 0077 
  31o - 0073 
  32o - 0074 
  33o - 0067 
  34o - 0066 
  35o - 0069 
  36o - 0046 
  37o - 0062 
  38o - 0044 
  39o - 0061 
  40o - 0048 
  41o - 0059 
  42o - 0057 
  43o - 0049 
  44o - 0055 
  45o - 0054 
  46o - 0051 
  47o - 0058 
