EP2 - Ciclistas!
  48o - 0049 
  49o - 0051 
  50o - 0039 
  51o - 0040 
  52o - 0045 
  53o - 0042 
  54o - 0038 
  55o - 0043 
  56o - 0035 
  57o - 0046 
  58o - 0033 
  59o - 0026 
  60o - 0022 
  61o - 0037 
  62o - 0025 
  63o - 0005 
  64o - 0036 
  65o - 0023 
  66o - 0024 
  67o - 0020 
  68o - 0003 
  69o - 0018 
  70o - 0015 
  71o - 0021 
  72o - 0028 
  73o - 0014 
  74o - 0016 
  75o - 0010 
  76o - 0012 
  77o - 0009 
  78o - 0013 
  79o - 0002 
  80o - 0017 
  81o - 0000 
  82o - 0001 
  83o - 0008 
  84o - 0007 
  85o - 0004 
  86o - 0097 
  87o - 0090 
  88o - 0068 
  89o - 0062 
  90o - 0060 
  91o - 0055 
  92o - 0054 
  93o - 0057 
  94o - 0044 
  95o - 0041 
  96o - 0029 
  97o - 0027 
  98o - 0011 
  99o - 0019 
 100o - 0006 

Ops! O ciclista   84 quebrou na rodada 6! e será eliminado
LISTA DELETADA 2

Ranking - Rodada 3:
   1o - 0032 
   2o - 0030 
   3o - 0034 
   4o - 0096 
   5o - 0095 
   6o - 0093 
   7o - 0088 
   8o - 0087 
   9o - 0085 
  10o - 0084 
  11o - 0081 
  12o - 0086 
  13o - 0082 
  14o - 0076 
  15o - 0077 
  16o - 0083 
  17o - 0074 
  18o - 0072 
  19o - 0071 
  20o - 0064 
  21o - 0059 
  22o - 0056 
  23o - 0051 
  24o - 0040 
  25o - 0043 
  26o - 0042 
  27o - 0035 
  28o - 0033 
  29o - 0005 
  30o - 0037 
  31o - 0022 
  32o - 0036 
  33o - 0024 
  34o - 0020 
  35o - 0003 
  36o - 0018 
  37o - 0014 
  38o - 0028 
  39o - 0021 
  40o - 0015 
  41o - 0016 
  42o - 0012 
  43o - 0009 
  44o - 0010 
  45o - 0001 
  46o - 0017 
  47o - 0002 
  48o - 0004 
  49o - 0007 
  50o - 0031 
  51o - 0047 
  52o - 0098 
  53o - 0097 
  54o - 0099 
  55o - 0091 
  56o - 0094 
  57o - 0090 
  58o - 0092 
  59o - 0089 
  60o - 0080 
  61o - 0078 
  62o - 0079 
  63o - 0075 
  64o - 0073 
  65o - 0070 
  66o - 0068 
  67o - 0061 
  68o - 0067 
  69o - 0063 
  70o - 0069 
  71o - 0065 
  72o - 0055 
  73o - 0060 
  74o - 0058 
  75o - 0066 
  76o - 0053 
  77o - 0050 
  78o - 0052 
  79o - 0048 
  80o - 0049 
  81o - 0057 
  82o - 0039 
  83o - 0054 
  84o - 0045 
  85o - 0046 
  86o - 0038 
  87o - 0029 
  88o - 0026 
  89o - 0023 
  90o - 0025 
  91o - 0011 
  92o - 0019 
  93o - 0000 
  94o - 0013 
  95o - 0008 
  96o - 0062 
  97o - 0044 
  98o - 0041 
  99o - 0027 

Ops! O ciclista   81 quebrou na rodada 6! e será eliminado
LISTA DELETADA 2

Ranking - Rodada 4:
   1o - 0032 
   2o - 0034 
   3o - 0030 
   4o - 0095 
   5o - 0088 
   6o - 0085 
   7o - 0087 
   8o - 0084 
   9o - 0077 
  10o - 0083 
  11o - 0076 
  12o - 0071 
  13o - 0064 
  14o - 0059 
  15o - 0056 
  16o - 0051 
  17o - 0040 
  18o - 0037 
  19o - 0005 
  20o - 0036 
  21o - 0003 
  22o - 0024 
  23o - 0018 
  24o - 0014 
  25o - 0028 
  26o - 0021 
  27o - 0009 
  28o - 0010 
  29o - 0012 
  30o - 0017 
  31o - 0004 
  32o - 0007 
  33o - 0031 
  34o - 0096 
  35o - 0098 
  36o - 0099 
  37o - 0091 
  38o - 0090 
  39o - 0092 
  40o - 0093 
  41o - 0089 
  42o - 0086 
  43o - 0081 
  44o - 0082 
  45o - 0080 
  46o - 0078 
  47o - 0079 
  48o - 0072 
  49o - 0075 
  50o - 0074 
  51o - 0073 
  52o - 0061 
  53o - 0067 
  54o - 0068 
  55o - 0065 
  56o - 0069 
  57o - 0066 
  58o - 0055 
  59o - 0060 
  60o - 0058 
  61o - 0050 
  62o - 0052 
  63o - 0048 
  64o - 0049 
  65o - 0039 
  66o - 0057 
  67o - 0054 
  68o - 0038 
  69o - 0042 
  70o - 0035 
  71o - 0046 
  72o - 0033 
  73o - 0043 
  74o - 0023 
  75o - 0022 
  76o - 0025 
  77o - 0020 
  78o - 0011 
  79o - 0015 
  80o - 0016 
  81o - 0001 
  82o - 0013 
  83o - 0002 
  84o - 0000 
  85o - 0047 
  86o - 0097 
  87o - 0094 
  88o - 0070 
  89o - 0062 
  90o - 0063 
  91o - 0053 
  92o - 0044 
  93o - 0045 
  94o - 0041 
  95o - 0029 
  96o - 0026 
  97o - 0019 
  98o - 0008 
  99o - 0027 

Ops! O ciclista   33 quebrou na rodada 6! e será eliminado
LISTA DELETADA 2
Ops! O ciclista   19 quebrou na rodada 6! e será eliminado

Ranking - Rodada 5:
   1o - 0034 
   2o - 0032 
   3o - 0030 
   4o - 0095 
   5o - 0088 
   6o - 0087 
   7o - 0084 
   8o - 0083 
   9o - 0064 
  10o - 0059 
  11o - 0051 
  12o - 0040 
  13o - 0036 
  14o - 0003 
  15o - 0018 
  16o - 0024 
  17o - 0028 
  18o - 0014 
  19o - 0009 
  20o - 0010 
  21o - 0017 
  22o - 0031 
  23o - 0099 
  24o - 0092 
  25o - 0090 
  26o - 0091 
  27o - 0089 
  28o - 0085 
  29o - 0081 
  30o - 0082 
  31o - 0077 
  32o - 0076 
  33o - 0072 
  34o - 0074 
  35o - 0067 
  36o - 0061 
  37o - 0068 
  38o - 0071 
  39o - 0066 
  40o - 0069 
  41o - 0058 
  42o - 0056 
  43o - 0050 
  44o - 0049 
  45o - 0048 
  46o - 0039 
  47o - 0054 
  48o - 0046 
  49o - 0042 
  50o - 0035 
  51o - 0043 
  52o - 0022 
  53o - 0037 
  54o - 0023 
  55o - 0005 
  56o - 0011 
  57o - 0021 
  58o - 0016 
  59o - 0012 
  60o - 0002 
  61o - 0001 
  62o - 0013 
  63o - 0000 
  64o - 0004 
  65o - 0007 
  66o - 0047 
  67o - 0098 
  68o - 0096 
  69o - 0093 
  70o - 0097 
  71o - 0086 
  72o - 0080 
  73o - 0078 
  74o - 0079 
  75o - 0075 
  76o - 0070 
  77o - 0073 
  78o - 0062 
  79o - 0063 
  80o - 0065 
  81o - 0060 
  82o - 0055 
  83o - 0053 
  84o - 0052 
  85o - 0057 
  86o - 0041 
  87o - 0038 
  88o - 0033 
  89o - 0029 
  90o - 0026 
  91o - 0025 
  92o - 0020 
  93o - 0015 
  94o - 0008 
  95o - 0094 
  96o - 0044 
  97o - 0045 
  98o - 0019 

LISTA DELETADA 2

Ranking - Rodada 6:
   1o - 0034 
   2o - 0095 
   3o - 0083 
   4o - 0064 
   5o - 0059 
   6o - 0051 
   7o - 0018 
   8o - 0024 
   9o - 0028 
  10o - 0009 
  11o - 0017 
  12o - 0031 
  13o - 0032 
  14o - 0030 
  15o - 0099 
  16o - 0092 
  17o - 0088 
  18o - 0091 
  19o - 0087 
  20o - 0085 
  21o - 0089 
  22o - 0077 
  23o - 0067 
  24o - 0071 
  25o - 0069 
  26o - 0066 
  27o - 0058 
  28o - 0056 
  29o - 0049 
  30o - 0048 
  31o - 0040 
  32o - 0046 
  33o - 0042 
  34o - 0035 
  35o - 0043 
  36o - 0023 
  37o - 0005 
  38o - 0022 
  39o - 0036 
  40o - 0003 
  41o - 0021 
  42o - 0014 
  43o - 0012 
  44o - 0010 
  45o - 0004 
  46o - 0000 
  47o - 0007 
  48o - 0047 
  49o - 0090 
  50o - 0093 
  51o - 0082 
  52o - 0080 
  53o - 0086 
  54o - 0076 
  55o - 0079 
  56o - 0072 
  57o - 0074 
  58o - 0075 
  59o - 0073 
  60o - 0068 
  61o - 0061 
  62o - 0065 
  63o - 0060 
  64o - 0053 
  65o - 0050 
  66o - 0052 
  67o - 0054 
  68o - 0039 
  69o - 0057 
  70o - 0038 
  71o - 0041 
  72o - 0025 
  73o - 0026 
  74o - 0037 
  75o - 0020 
  76o - 0011 
  77o - 0016 
  78o - 0001 
  79o - 0002 
  80o - 0013 
  81o - 0008 
  82o - 0096 
  83o - 0098 
  84o - 0094 
  85o - 0097 
  86o - 0078 
  87o - 0070 
  88o - 0062 
  89o - 0063 
  90o - 0055 
  91o - 0044 
  92o - 0045 
  93o - 0029 
  94o - 0015 


Ranking - Rodada 7:
   1o - 0034 
   2o - 0083 
   3o - 0051 
   4o - 0024 
   5o - 0009 
   6o - 0031 
   7o - 0030 
   8o - 0032 
   9o - 0095 
  10o - 0088 
  11o - 0091 
  12o - 0087 
  13o - 0089 
  14o - 0077 
  15o - 0067 
  16o - 0071 
  17o - 0064 
  18o - 0069 
  19o - 0066 
  20o - 0058 
  21o - 0056 
  22o - 0059 
  23o - 0040 
  24o - 0035 
  25o - 0042 
  26o - 0023 
  27o - 0005 
  28o - 0018 
  29o - 0003 
  30o - 0028 
  31o - 0021 
  32o - 0014 
  33o - 0010 
  34o - 0000 
  35o - 0004 
  36o - 0017 
  37o - 0007 
  38o - 0099 
  39o - 0090 
  40o - 0092 
  41o - 0093 
  42o - 0085 
  43o - 0082 
  44o - 0086 
  45o - 0080 
  46o - 0076 
  47o - 0079 
  48o - 0075 
  49o - 0072 
  50o - 0061 
  51o - 0068 
  52o - 0065 
  53o - 0050 
  54o - 0049 
  55o - 0048 
  56o - 0054 
  57o - 0039 
  58o - 0046 
  59o - 0043 
  60o - 0025 
  61o - 0036 
  62o - 0022 
  63o - 0011 
  64o - 0016 
  65o - 0012 
  66o - 0002 
  67o - 0008 
  68o - 0047 
  69o - 0098 
  70o - 0096 
  71o - 0097 
  72o - 0094 
  73o - 0070 
  74o - 0074 
  75o - 0073 
  76o - 0062 
  77o - 0063 
  78o - 0055 
  79o - 0060 
  80o - 0053 
  81o - 0052 
  82o - 0057 
  83o - 0038 
  84o - 0041 
  85o - 0029 
  86o - 0026 
  87o - 0037 
  88o - 0020 
  89o - 0001 
  90o - 0013 
  91o - 0078 
  92o - 0045 
  93o - 0044 


Ranking - Rodada 8:
   1o - 0024 
   2o - 0009 
   3o - 0034 
   4o - 0032 
   5o - 0030 
   6o - 0031 
   7o - 0095 
   8o - 0091 
   9o - 0087 
  10o - 0083 
  11o - 0077 
  12o - 0064 
  13o - 0071 
  14o - 0069 
  15o - 0056 
  16o - 0051 
  17o - 0040 
  18o - 0042 
  19o - 0023 
  20o - 0005 
  21o - 0021 
  22o - 0028 
  23o - 0014 
  24o - 0017 
  25o - 0007 
  26o - 0099 
  27o - 0088 
  28o - 0085 
  29o - 0082 
  30o - 0080 
  31o - 0089 
  32o - 0075 
  33o - 0067 
  34o - 0068 
  35o - 0066 
  36o - 0059 
  37o - 0058 
  38o - 0048 
  39o - 0049 
  40o - 0054 
  41o - 0035 
  42o - 0046 
  43o - 0043 
  44o - 0036 
  45o - 0022 
  46o - 0025 
  47o - 0018 
  48o - 0003 
  49o - 0011 
  50o - 0010 
  51o - 0012 
  52o - 0008 
  53o - 0000 
  54o - 0004 
  55o - 0096 
  56o - 0090 
  57o - 0093 
  58o - 0097 
  59o - 0092 
  60o - 0086 
  61o - 0076 
  62o - 0072 
  63o - 0074 
  64o - 0070 
  65o - 0073 
  66o - 0062 
  67o - 0061 
  68o - 0063 
  69o - 0079 
  70o - 0065 
  71o - 0055 
  72o - 0060 
  73o - 0052 
  74o - 0050 
  75o - 0057 
  76o - 0039 
  77o - 0041 
  78o - 0038 
  79o - 0029 
  80o - 0026 
  81o - 0037 
  82o - 0016 
  83o - 0002 
  84o - 0001 
  85o - 0013 
  86o - 0047 
  87o - 0098 
  88o - 0094 
  89o - 0078 
  90o - 0053 
  91o - 0045 
  92o - 0044 
  93o - 0020 

Ops! O ciclista   31 quebrou na rodada 12! e será eliminado
LISTA DELETADA 2

Ranking - Rodada 9:
   1o - 0024 
   2o - 0030 
   3o - 0032 
   4o - 0091 
   5o - 0083 
   6o - 0077 
   7o - 0071 
   8o - 0051 
   9o - 0040 
  10o - 0042 
  11o - 0023 
  12o - 0005 
  13o - 0028 
  14o - 0009 
  15o - 0017 
  16o - 0031 
  17o - 0034 
  18o - 0099 
  19o - 0095 
  20o - 0088 
  21o - 0087 
  22o - 0085 
  23o - 0089 
  24o - 0080 
  25o - 0075 
  26o - 0067 
  27o - 0064 
  28o - 0069 
  29o - 0056 
  30o - 0059 
  31o - 0048 
  32o - 0054 
  33o - 0035 
  34o - 0043 
  35o - 0036 
  36o - 0025 
  37o - 0003 
  38o - 0018 
  39o - 0021 
  40o - 0014 
  41o - 0011 
  42o - 0010 
  43o - 0012 
  44o - 0000 
  45o - 0007 
  46o - 0004 
  47o - 0096 
  48o - 0092 
  49o - 0086 
  50o - 0082 
  51o - 0076 
  52o - 0072 
  53o - 0073 
  54o - 0062 
  55o - 0063 
  56o - 0065 
  57o - 0068 
  58o - 0066 
  59o - 0055 
  60o - 0058 
  61o - 0050 
  62o - 0049 
  63o - 0039 
  64o - 0041 
  65o - 0046 
  66o - 0029 
  67o - 0026 
  68o - 0022 
  69o - 0016 
  70o - 0001 
  71o - 0013 
  72o - 0008 
  73o - 0047 
  74o - 0098 
  75o - 0097 
  76o - 0093 
  77o - 0090 
  78o - 0094 
  79o - 0074 
  80o - 0070 
  81o - 0061 
  82o - 0079 
  83o - 0060 
  84o - 0053 
  85o - 0052 
  86o - 0057 
  87o - 0044 
  88o - 0038 
  89o - 0037 
  90o - 0002 
  91o - 0078 
  92o - 0045 


Ranking - Rodada 10:
   1o - 0024 
   2o - 0030 
   3o - 0091 
   4o - 0083 
   5o - 0051 
   6o - 0042 
   7o - 0028 
   8o - 0009 
   9o - 0032 
  10o - 0031 
  11o - 0034 
  12o - 0095 
  13o - 0099 
  14o - 0080 
  15o - 0077 
  16o - 0064 
  17o - 0071 
  18o - 0056 
  19o - 0059 
  20o - 0040 
  21o - 0035 
  22o - 0023 
  23o - 0036 
  24o - 0025 
  25o - 0005 
  26o - 0021 
  27o - 0014 
  28o - 0010 
  29o - 0017 
  30o - 0007 
  31o - 0004 
  32o - 0096 
  33o - 0092 
  34o - 0088 
  35o - 0087 
  36o - 0085 
  37o - 0089 
  38o - 0082 
  39o - 0086 
  40o - 0076 
  41o - 0072 
  42o - 0075 
  43o - 0062 
  44o - 0067 
  45o - 0063 
  46o - 0069 
  47o - 0058 
  48o - 0066 
  49o - 0050 
  50o - 0049 
  51o - 0048 
  52o - 0054 
  53o - 0046 
  54o - 0039 
  55o - 0043 
  56o - 0026 
  57o - 0018 
  58o - 0003 
  59o - 0016 
  60o - 0011 
  61o - 0012 
  62o - 0000 
  63o - 0008 
  64o - 0098 
  65o - 0090 
  66o - 0093 
  67o - 0097 
  68o - 0094 
  69o - 0074 
  70o - 0070 
  71o - 0073 
  72o - 0061 
  73o - 0079 
  74o - 0065 
  75o - 0068 
  76o - 0055 
  77o - 0060 
  78o - 0053 
  79o - 0052 
  80o - 0057 
  81o - 0041 
  82o - 0038 
  83o - 0029 
  84o - 0022 
  85o - 0037 
  86o - 0001 
  87o - 0002 
  88o - 0013 
  89o - 0047 
  90o - 0078 
  91o - 0044 
  92o - 0045 

Ops! O ciclista   57 quebrou na rodada 12! e será eliminado
LISTA DELETADA 2
Ops! O ciclista   98 quebrou na rodada 12! e será eliminado
LISTA DELETADA 2

Ranking - Rodada 11:
   1o - 0030 
   2o - 0091 
   3o - 0083 
   4o - 0042 
   5o - 0028 
   6o - 0024 
   7o - 0009 
   8o - 0031 
   9o - 0032 
  10o - 0099 
  11o - 0095 
  12o - 0077 
  13o - 0064 
  14o - 0071 
  15o - 0059 
  16o - 0051 
  17o - 0040 
  18o - 0023 
  19o - 0036 
  20o - 0025 
  21o - 0005 
  22o - 0021 
  23o - 0010 
  24o - 0004 
  25o - 0034 
  26o - 0088 
  27o - 0087 
  28o - 0080 
  29o - 0089 
  30o - 0085 
  31o - 0075 
  32o - 0082 
  33o - 0062 
  34o - 0069 
  35o - 0056 
  36o - 0058 
  37o - 0048 
  38o - 0050 
  39o - 0054 
  40o - 0046 
  41o - 0035 
  42o - 0039 
  43o - 0043 
  44o - 0026 
  45o - 0018 
  46o - 0003 
  47o - 0014 
  48o - 0011 
  49o - 0000 
  50o - 0012 
  51o - 0017 
  52o - 0007 
  53o - 0096 
  54o - 0093 
  55o - 0090 
  56o - 0092 
  57o - 0094 
  58o - 0086 
  59o - 0076 
  60o - 0072 
  61o - 0073 
  62o - 0067 
  63o - 0061 
  64o - 0063 
  65o - 0065 
  66o - 0079 
  67o - 0068 
  68o - 0066 
  69o - 0049 
  70o - 0057 
  71o - 0022 
  72o - 0016 
  73o - 0001 
  74o - 0002 
  75o - 0008 
  76o - 0013 
  77o - 0047 
  78o - 0098 
  79o - 0097 
  80o - 0078 
  81o - 0070 
  82o - 0074 
  83o - 0055 
  84o - 0060 
  85o - 0053 
  86o - 0052 
  87o - 0044 
  88o - 0038 
  89o - 0041 
  90o - 0029 
  91o - 0037 


Ranking - Rodada 12:
   1o - 0030 
   2o - 0091 
   3o - 0024 
   4o - 0009 
   5o - 0032 
   6o - 0099 
   7o - 0083 
   8o - 0071 
   9o - 0059 
  10o - 0040 
  11o - 0042 
  12o - 0023 
  13o - 0036 
  14o - 0005 
  15o - 0021 
  16o - 0028 
  17o - 0025 
  18o - 0004 
  19o - 0095 
  20o - 0088 
  21o - 0089 
  22o - 0080 
  23o - 0085 
  24o - 0077 
  25o - 0064 
  26o - 0062 
  27o - 0069 
  28o - 0058 
  29o - 0050 
  30o - 0054 
  31o - 0051 
  32o - 0035 
  33o - 0026 
  34o - 0003 
  35o - 0018 
  36o - 0011 
  37o - 0014 
  38o - 0010 
  39o - 0017 
  40o - 0007 
  41o - 0034 
  42o - 0096 
  43o - 0090 
  44o - 0092 
  45o - 0087 
  46o - 0094 
  47o - 0086 
  48o - 0076 
  49o - 0075 
  50o - 0073 
  51o - 0082 
  52o - 0072 
  53o - 0061 
  54o - 0067 
  55o - 0065 
  56o - 0063 
  57o - 0068 
  58o - 0056 
  59o - 0066 
  60o - 0049 
  61o - 0048 
  62o - 0046 
  63o - 0043 
  64o - 0039 
  65o - 0016 
  66o - 0002 
  67o - 0000 
  68o - 0012 
  69o - 0047 
  70o - 0093 
  71o - 0097 
  72o - 0074 
  73o - 0070 
  74o - 0079 
  75o - 0055 
  76o - 0052 
  77o - 0053 
  78o - 0038 
  79o - 0041 
  80o - 0029 
  81o - 0022 
  82o - 0037 
  83o - 0001 
  84o - 0008 
  85o - 0013 
  86o - 0078 
  87o - 0060 
  88o - 0044 


Ranking - Rodada 13:
   1o - 0091 
   2o - 0024 
   3o - 0009 
   4o - 0030 
   5o - 0032 
   6o - 0099 
   7o - 0083 
   8o - 0071 
   9o - 0059 
  10o - 0040 
  11o - 0042 
  12o - 0036 
  13o - 0005 
  14o - 0021 
  15o - 0028 
  16o - 0025 
  17o - 0095 
  18o - 0089 
  19o - 0080 
  20o - 0077 
  21o - 0064 
  22o - 0062 
  23o - 0058 
  24o - 0051 
  25o - 0035 
  26o - 0023 
  27o - 0026 
  28o - 0003 
  29o - 0011 
  30o - 0010 
  31o - 0017 
  32o - 0007 
  33o - 0004 
  34o - 0034 
  35o - 0096 
  36o - 0090 
  37o - 0092 
  38o - 0088 
  39o - 0087 
  40o - 0094 
  41o - 0085 
  42o - 0075 
  43o - 0073 
  44o - 0072 
  45o - 0082 
  46o - 0061 
  47o - 0065 
  48o - 0069 
  49o - 0056 
  50o - 0066 
  51o - 0050 
  52o - 0049 
  53o - 0054 
  54o - 0046 
  55o - 0043 
  56o - 0039 
  57o - 0018 
  58o - 0014 
  59o - 0002 
  60o - 0012 
  61o - 0000 
  62o - 0047 
  63o - 0097 
  64o - 0093 
  65o - 0086 
  66o - 0076 
  67o - 0074 
  68o - 0067 
  69o - 0063 
  70o - 0079 
  71o - 0068 
  72o - 0048 
  73o - 0038 
  74o - 0029 
  75o - 0022 
  76o - 0037 
  77o - 0016 
  78o - 0001 
  79o - 0008 
  80o - 0070 
  81o - 0055 
  82o - 0052 
  83o - 0053 
  84o - 0041 
  85o - 0013 
  86o - 0078 
  87o - 0060 


Ranking - Rodada 14:
   1o - 0024 
   2o - 0030 
   3o - 0091 
   4o - 0083 
   5o - 0059 
   6o - 0040 
   7o - 0042 
   8o - 0036 
   9o - 0005 
  10o - 0028 
  11o - 0025 
  12o - 0009 
  13o - 0032 
  14o - 0099 
  15o - 0089 
  16o - 0077 
  17o - 0071 
  18o - 0051 
  19o - 0035 
  20o - 0023 
  21o - 0026 
  22o - 0003 
  23o - 0021 
  24o - 0010 
  25o - 0017 
  26o - 0004 
  27o - 0095 
  28o - 0096 
  29o - 0088 
  30o - 0092 
  31o - 0087 
  32o - 0080 
  33o - 0075 
  34o - 0085 
  35o - 0082 
  36o - 0064 
  37o - 0058 
  38o - 0062 
  39o - 0049 
  40o - 0050 
  41o - 0043 
  42o - 0018 
  43o - 0014 
  44o - 0011 
  45o - 0002 
  46o - 0012 
  47o - 0007 
  48o - 0034 
  49o - 0047 
  50o - 0097 
  51o - 0090 
  52o - 0094 
  53o - 0086 
  54o - 0076 
  55o - 0074 
  56o - 0073 
  57o - 0072 
  58o - 0061 
  59o - 0067 
  60o - 0065 
  61o - 0068 
  62o - 0056 
  63o - 0069 
  64o - 0066 
  65o - 0048 
  66o - 0054 
  67o - 0046 
  68o - 0029 
  69o - 0039 
  70o - 0022 
  71o - 0037 
  72o - 0016 
  73o - 0001 
  74o - 0000 
  75o - 0008 
  76o - 0093 
  77o - 0063 
  78o - 0079 
  79o - 0055 
  80o - 0053 
  81o - 0038 
  82o - 0041 
  83o - 0013 
  84o - 0070 
  85o - 0078 
  86o - 0060 
  87o - 0052 

Ops! O ciclista   51 quebrou na rodada 18! e será eliminado
LISTA DELETADA 2
Ops! O ciclista   88 quebrou na rodada 18! e será eliminado
LISTA DELETADA 2

Ranking - Rodada 15:
   1o - 0024 
   2o - 0083 
   3o - 0059 
   4o - 0036 
   5o - 0005 
   6o - 0028 
   7o - 0025 
   8o - 0009 
   9o - 0032 
  10o - 0030 
  11o - 0099 
  12o - 0091 
  13o - 0071 
  14o - 0051 
  15o - 0040 
  16o - 0035 
  17o - 0042 
  18o - 0023 
  19o - 0003 
  20o - 0017 
  21o - 0004 
  22o - 0095 
  23o - 0096 
  24o - 0092 
  25o - 0088 
  26o - 0089 
  27o - 0080 
  28o - 0077 
  29o - 0058 
  30o - 0050 
  31o - 0026 
  32o - 0021 
  33o - 0018 
  34o - 0011 
  35o - 0010 
  36o - 0012 
  37o - 0007 
  38o - 0034 
  39o - 0047 
  40o - 0097 
  41o - 0094 
  42o - 0087 
  43o - 0086 
  44o - 0076 
  45o - 0075 
  46o - 0085 
  47o - 0073 
  48o - 0072 
  49o - 0082 
  50o - 0061 
  51o - 0064 
  52o - 0065 
  53o - 0056 
  54o - 0069 
  55o - 0062 
  56o - 0049 
  57o - 0054 
  58o - 0046 
  59o - 0043 
  60o - 0039 
  61o - 0037 
  62o - 0014 
  63o - 0016 
  64o - 0002 
  65o - 0001 
  66o - 0000 
  67o - 0090 
  68o - 0074 
  69o - 0067 
  70o - 0055 
  71o - 0068 
  72o - 0079 
  73o - 0066 
  74o - 0053 
  75o - 0048 
  76o - 0038 
  77o - 0041 
  78o - 0029 
  79o - 0022 
  80o - 0008 
  81o - 0013 
  82o - 0093 
  83o - 0078 
  84o - 0070 
  85o - 0063 
  86o - 0060 

Ops! O ciclista   90 quebrou na rodada 18! e será eliminado
LISTA DELETADA 2
Ops! O ciclista   55 quebrou na rodada 18! e será eliminado
LISTA DELETADA 2

Ranking - Rodada 16:
   1o - 0024 
   2o - 0083 
   3o - 0036 
   4o - 0005 
   5o - 0028 
   6o - 0009 
   7o - 0030 
   8o - 0099 
   9o - 0091 
  10o - 0071 
  11o - 0059 
  12o - 0051 
  13o - 0040 
  14o - 0042 
  15o - 0025 
  16o - 0017 
  17o - 0032 
  18o - 0092 
  19o - 0089 
  20o - 0080 
  21o - 0077 
  22o - 0058 
  23o - 0050 
  24o - 0035 
  25o - 0023 
  26o - 0003 
  27o - 0021 
  28o - 0011 
  29o - 0010 
  30o - 0007 
  31o - 0004 
  32o - 0096 
  33o - 0095 
  34o - 0097 
  35o - 0088 
  36o - 0087 
  37o - 0086 
  38o - 0075 
  39o - 0085 
  40o - 0073 
  41o - 0072 
  42o - 0061 
  43o - 0082 
  44o - 0064 
  45o - 0065 
  46o - 0056 
  47o - 0062 
  48o - 0049 
  49o - 0054 
  50o - 0043 
  51o - 0039 
  52o - 0026 
  53o - 0037 
  54o - 0018 
  55o - 0002 
  56o - 0012 
  57o - 0047 
  58o - 0034 
  59o - 0090 
  60o - 0094 
  61o - 0076 
  62o - 0074 
  63o - 0067 
  64o - 0055 
  65o - 0069 
  66o - 0079 
  67o - 0066 
  68o - 0053 
  69o - 0038 
  70o - 0048 
  71o - 0046 
  72o - 0041 
  73o - 0022 
  74o - 0014 
  75o - 0016 
  76o - 0001 
