EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0095 
   2o - 0097 
   3o - 0094 
   4o - 0099 
   5o - 0098 
   6o - 0091 
   7o - 0093 
   8o - 0096 
   9o - 0090 
  10o - 0092 
  11o - 0087 
  12o - 0086 
  13o - 0085 
  14o - 0089 
  15o - 0084 
  16o - 0081 
  17o - 0088 
  18o - 0080 
  19o - 0083 
  20o - 0077 
  21o - 0075 
  22o - 0082 
  23o - 0079 
  24o - 0078 
  25o - 0070 
  26o - 0072 
  27o - 0074 
  28o - 0076 
  29o - 0071 
  30o - 0037 
  31o - 0060 
  32o - 0073 
  33o - 0045 
  34o - 0069 
  35o - 0062 
  36o - 0040 
  37o - 0000 
  38o - 0002 
  39o - 0055 
  40o - 0058 
  41o - 0056 
  42o - 0054 
  43o - 0004 
  44o - 0051 
  45o - 0003 
  46o - 0057 
  47o - 0005 
  48o - 0008 
  49o - 0001 
  50o - 0052 
  51o - 0053 
  52o - 0019 
  53o - 0050 
  54o - 0010 
  55o - 0036 
  56o - 0061 
  57o - 0018 
  58o - 0017 
  59o - 0066 
  60o - 0006 
  61o - 0059 
  62o - 0044 
  63o - 0028 
  64o - 0067 
  65o - 0031 
  66o - 0068 
  67o - 0027 
  68o - 0063 
  69o - 0023 
  70o - 0065 
  71o - 0026 
  72o - 0016 
  73o - 0064 
  74o - 0015 
  75o - 0048 
  76o - 0022 
  77o - 0038 
  78o - 0047 
  79o - 0043 
  80o - 0039 
  81o - 0021 
  82o - 0042 
  83o - 0046 
  84o - 0034 
  85o - 0049 
  86o - 0035 
  87o - 0030 
  88o - 0033 
  89o - 0024 
  90o - 0020 
  91o - 0025 
  92o - 0014 
  93o - 0041 
  94o - 0032 
  95o - 0009 
  96o - 0029 
  97o - 0013 
  98o - 0011 
  99o - 0007 
 100o - 0012 


Ranking - Rodada 2:
   1o - 0097 
   2o - 0095 
   3o - 0098 
   4o - 0099 
   5o - 0093 
   6o - 0092 
   7o - 0096 
   8o - 0091 
   9o - 0085 
  10o - 0086 
  11o - 0087 
  12o - 0089 
  13o - 0084 
  14o - 0088 
  15o - 0075 
  16o - 0082 
  17o - 0077 
  18o - 0072 
  19o - 0074 
  20o - 0070 
  21o - 0076 
  22o - 0060 
  23o - 0037 
  24o - 0071 
  25o - 0069 
  26o - 0000 
  27o - 0040 
  28o - 0062 
  29o - 0058 
  30o - 0054 
  31o - 0056 
  32o - 0055 
  33o - 0003 
  34o - 0051 
  35o - 0057 
  36o - 0004 
  37o - 0005 
  38o - 0001 
  39o - 0019 
  40o - 0052 
  41o - 0036 
  42o - 0061 
  43o - 0010 
  44o - 0050 
  45o - 0006 
  46o - 0044 
  47o - 0066 
