EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0099 
   2o - 0047 
   3o - 0077 
   4o - 0073 
   5o - 0082 
   6o - 0087 
   7o - 0027 
   8o - 0078 
   9o - 0094 
  10o - 0091 
  11o - 0093 
  12o - 0095 
  13o - 0074 
  14o - 0092 
  15o - 0086 
  16o - 0064 
  17o - 0063 
  18o - 0066 
  19o - 0060 
  20o - 0085 
  21o - 0061 
  22o - 0090 
  23o - 0059 
  24o - 0088 
  25o - 0058 
  26o - 0065 
  27o - 0043 
  28o - 0083 
  29o - 0084 
  30o - 0049 
  31o - 0045 
  32o - 0048 
  33o - 0030 
  34o - 0046 
  35o - 0057 
  36o - 0056 
  37o - 0034 
  38o - 0050 
  39o - 0044 
  40o - 0033 
  41o - 0035 
  42o - 0070 
  43o - 0081 
  44o - 0041 
  45o - 0069 
  46o - 0080 
  47o - 0053 
  48o - 0040 
  49o - 0038 
  50o - 0039 
  51o - 0036 
  52o - 0042 
  53o - 0037 
  54o - 0052 
  55o - 0055 
  56o - 0098 
  57o - 0051 
  58o - 0079 
  59o - 0089 
  60o - 0075 
  61o - 0054 
  62o - 0062 
  63o - 0032 
  64o - 0096 
  65o - 0072 
  66o - 0097 
  67o - 0023 
  68o - 0020 
  69o - 0068 
  70o - 0076 
  71o - 0007 
  72o - 0026 
  73o - 0028 
  74o - 0021 
  75o - 0029 
  76o - 0067 
  77o - 0019 
  78o - 0071 
  79o - 0022 
  80o - 0010 
  81o - 0000 
  82o - 0024 
  83o - 0011 
  84o - 0018 
  85o - 0025 
  86o - 0004 
  87o - 0031 
  88o - 0014 
  89o - 0003 
  90o - 0008 
  91o - 0015 
  92o - 0005 
  93o - 0006 
  94o - 0016 
  95o - 0012 
  96o - 0001 
  97o - 0013 
  98o - 0002 
  99o - 0017 
 100o - 0009 


Ranking - Rodada 2:
   1o - 0082 
   2o - 0099 
   3o - 0073 
   4o - 0077 
   5o - 0027 
   6o - 0094 
   7o - 0087 
   8o - 0093 
   9o - 0091 
  10o - 0095 
  11o - 0074 
  12o - 0086 
  13o - 0092 
  14o - 0066 
  15o - 0060 
  16o - 0061 
  17o - 0090 
  18o - 0085 
  19o - 0059 
  20o - 0058 
  21o - 0065 
  22o - 0043 
  23o - 0084 
  24o - 0088 
  25o - 0083 
  26o - 0048 
  27o - 0045 
  28o - 0056 
  29o - 0057 
  30o - 0046 
  31o - 0044 
  32o - 0033 
  33o - 0070 
  34o - 0035 
  35o - 0069 
  36o - 0081 
  37o - 0041 
  38o - 0053 
  39o - 0039 
  40o - 0036 
  41o - 0040 
  42o - 0055 
  43o - 0037 
  44o - 0052 
  45o - 0098 
  46o - 0079 
  47o - 0089 
