EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0037 
   2o - 0032 
   3o - 0038 
   4o - 0039 
   5o - 0078 
   6o - 0089 
   7o - 0098 
   8o - 0086 
   9o - 0090 
  10o - 0087 
  11o - 0080 
  12o - 0079 
  13o - 0092 
  14o - 0088 
  15o - 0093 
  16o - 0084 
  17o - 0091 
  18o - 0099 
  19o - 0031 
  20o - 0094 
  21o - 0063 
  22o - 0071 
  23o - 0062 
  24o - 0029 
  25o - 0069 
  26o - 0055 
  27o - 0058 
  28o - 0068 
  29o - 0054 
  30o - 0056 
  31o - 0052 
  32o - 0067 
  33o - 0053 
  34o - 0064 
  35o - 0051 
  36o - 0061 
  37o - 0049 
  38o - 0059 
  39o - 0048 
  40o - 0036 
  41o - 0050 
  42o - 0035 
  43o - 0081 
  44o - 0040 
  45o - 0083 
  46o - 0097 
  47o - 0085 
  48o - 0082 
  49o - 0076 
  50o - 0077 
  51o - 0074 
  52o - 0095 
  53o - 0075 
  54o - 0070 
  55o - 0060 
  56o - 0096 
  57o - 0065 
  58o - 0073 
  59o - 0047 
  60o - 0046 
  61o - 0072 
  62o - 0066 
  63o - 0034 
  64o - 0045 
  65o - 0057 
  66o - 0027 
  67o - 0044 
  68o - 0042 
  69o - 0043 
  70o - 0041 
  71o - 0030 
  72o - 0026 
  73o - 0015 
  74o - 0014 
  75o - 0012 
  76o - 0006 
  77o - 0009 
  78o - 0022 
  79o - 0023 
  80o - 0028 
  81o - 0033 
  82o - 0025 
  83o - 0017 
  84o - 0024 
  85o - 0019 
  86o - 0000 
  87o - 0002 
  88o - 0021 
  89o - 0013 
  90o - 0011 
  91o - 0003 
  92o - 0007 
  93o - 0005 
  94o - 0010 
  95o - 0004 
  96o - 0008 
  97o - 0001 
  98o - 0018 
  99o - 0016 
 100o - 0020 


Ranking - Rodada 2:
   1o - 0032 
   2o - 0039 
   3o - 0038 
   4o - 0086 
   5o - 0098 
   6o - 0089 
   7o - 0090 
   8o - 0087 
   9o - 0080 
  10o - 0092 
  11o - 0079 
  12o - 0088 
  13o - 0031 
  14o - 0084 
  15o - 0094 
  16o - 0091 
  17o - 0099 
  18o - 0093 
  19o - 0062 
  20o - 0071 
  21o - 0029 
  22o - 0058 
  23o - 0055 
  24o - 0056 
  25o - 0068 
  26o - 0053 
  27o - 0064 
  28o - 0052 
  29o - 0061 
  30o - 0059 
  31o - 0051 
  32o - 0050 
  33o - 0040 
  34o - 0081 
  35o - 0035 
  36o - 0097 
  37o - 0082 
  38o - 0085 
  39o - 0077 
  40o - 0095 
  41o - 0074 
  42o - 0075 
  43o - 0073 
  44o - 0070 
  45o - 0065 
  46o - 0096 
  47o - 0047 
