EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0053 
   2o - 0091 
   3o - 0025 
   4o - 0090 
   5o - 0052 
   6o - 0080 
   7o - 0045 
   8o - 0069 
   9o - 0046 
  10o - 0024 
  11o - 0075 
  12o - 0074 
  13o - 0059 
  14o - 0058 
  15o - 0068 
  16o - 0051 
  17o - 0064 
  18o - 0063 
  19o - 0057 
  20o - 0043 
  21o - 0044 
  22o - 0056 
  23o - 0055 
  24o - 0050 
  25o - 0083 
  26o - 0047 
  27o - 0099 
  28o - 0073 
  29o - 0054 
  30o - 0084 
  31o - 0062 
  32o - 0061 
  33o - 0082 
  34o - 0060 
  35o - 0042 
  36o - 0049 
  37o - 0032 
  38o - 0048 
  39o - 0029 
  40o - 0040 
  41o - 0031 
  42o - 0072 
  43o - 0028 
  44o - 0093 
  45o - 0027 
  46o - 0038 
  47o - 0037 
  48o - 0086 
  49o - 0078 
  50o - 0030 
  51o - 0094 
  52o - 0095 
  53o - 0088 
  54o - 0077 
  55o - 0079 
  56o - 0085 
  57o - 0087 
  58o - 0067 
  59o - 0092 
  60o - 0097 
  61o - 0089 
  62o - 0066 
  63o - 0098 
  64o - 0096 
  65o - 0070 
  66o - 0071 
  67o - 0076 
  68o - 0035 
  69o - 0081 
  70o - 0036 
  71o - 0033 
  72o - 0000 
  73o - 0041 
  74o - 0065 
  75o - 0006 
  76o - 0022 
  77o - 0034 
  78o - 0002 
  79o - 0026 
  80o - 0039 
  81o - 0001 
  82o - 0023 
  83o - 0012 
  84o - 0014 
  85o - 0015 
  86o - 0004 
  87o - 0007 
  88o - 0021 
  89o - 0018 
  90o - 0020 
  91o - 0008 
  92o - 0011 
  93o - 0019 
  94o - 0016 
  95o - 0003 
  96o - 0009 
  97o - 0017 
  98o - 0010 
  99o - 0005 
 100o - 0013 


Ranking - Rodada 2:
   1o - 0052 
   2o - 0053 
   3o - 0090 
   4o - 0046 
   5o - 0069 
   6o - 0024 
   7o - 0058 
   8o - 0068 
   9o - 0074 
  10o - 0075 
  11o - 0051 
  12o - 0064 
  13o - 0057 
  14o - 0055 
  15o - 0056 
  16o - 0043 
  17o - 0050 
  18o - 0047 
  19o - 0083 
  20o - 0062 
  21o - 0082 
  22o - 0084 
  23o - 0061 
  24o - 0073 
  25o - 0054 
  26o - 0032 
  27o - 0042 
  28o - 0049 
  29o - 0060 
  30o - 0028 
  31o - 0048 
  32o - 0072 
  33o - 0029 
  34o - 0093 
  35o - 0027 
  36o - 0038 
  37o - 0078 
  38o - 0030 
  39o - 0095 
  40o - 0037 
  41o - 0094 
  42o - 0088 
  43o - 0079 
  44o - 0085 
  45o - 0089 
  46o - 0067 
  47o - 0087 
