EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0002 
   2o - 0015 
   3o - 0035 
   4o - 0016 
   5o - 0063 
   6o - 0062 
   7o - 0037 
   8o - 0054 
   9o - 0027 
  10o - 0094 
  11o - 0022 
  12o - 0020 
  13o - 0096 
  14o - 0019 
  15o - 0023 
  16o - 0044 
  17o - 0093 
  18o - 0061 
  19o - 0030 
  20o - 0098 
  21o - 0006 
  22o - 0004 
  23o - 0053 
  24o - 0043 
  25o - 0069 
  26o - 0014 
  27o - 0047 
  28o - 0064 
  29o - 0021 
  30o - 0012 
  31o - 0068 
  32o - 0040 
  33o - 0057 
  34o - 0067 
  35o - 0033 
  36o - 0032 
  37o - 0024 
  38o - 0039 
  39o - 0060 
  40o - 0031 
  41o - 0089 
  42o - 0028 
  43o - 0056 
  44o - 0091 
  45o - 0099 
  46o - 0084 
  47o - 0025 
  48o - 0026 
  49o - 0086 
  50o - 0078 
  51o - 0095 
  52o - 0082 
  53o - 0081 
  54o - 0011 
  55o - 0077 
  56o - 0073 
  57o - 0013 
  58o - 0041 
  59o - 0075 
  60o - 0059 
  61o - 0066 
  62o - 0097 
  63o - 0049 
  64o - 0029 
  65o - 0010 
  66o - 0092 
  67o - 0090 
  68o - 0065 
  69o - 0048 
  70o - 0051 
  71o - 0042 
  72o - 0052 
  73o - 0036 
  74o - 0088 
  75o - 0055 
  76o - 0045 
  77o - 0018 
  78o - 0087 
  79o - 0046 
  80o - 0050 
  81o - 0058 
  82o - 0076 
  83o - 0079 
  84o - 0017 
  85o - 0038 
  86o - 0085 
  87o - 0074 
  88o - 0080 
  89o - 0070 
  90o - 0034 
  91o - 0072 
  92o - 0001 
  93o - 0008 
  94o - 0007 
  95o - 0071 
  96o - 0003 
  97o - 0005 
  98o - 0083 
  99o - 0009 
 100o - 0000 


Ranking - Rodada 2:
   1o - 0035 
   2o - 0063 
   3o - 0015 
   4o - 0016 
   5o - 0037 
   6o - 0027 
   7o - 0054 
   8o - 0094 
   9o - 0062 
  10o - 0020 
  11o - 0023 
  12o - 0096 
  13o - 0022 
  14o - 0061 
  15o - 0093 
  16o - 0053 
  17o - 0043 
  18o - 0098 
  19o - 0006 
  20o - 0004 
  21o - 0021 
  22o - 0069 
  23o - 0014 
  24o - 0057 
  25o - 0068 
  26o - 0040 
  27o - 0033 
  28o - 0024 
  29o - 0039 
  30o - 0056 
  31o - 0091 
  32o - 0089 
  33o - 0060 
  34o - 0084 
  35o - 0099 
  36o - 0078 
  37o - 0086 
  38o - 0026 
  39o - 0082 
  40o - 0095 
  41o - 0081 
  42o - 0013 
  43o - 0011 
  44o - 0077 
  45o - 0041 
  46o - 0066 
  47o - 0097 
