EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0004 
   2o - 0089 
   3o - 0090 
   4o - 0091 
   5o - 0092 
   6o - 0085 
   7o - 0084 
   8o - 0088 
   9o - 0087 
  10o - 0086 
  11o - 0027 
  12o - 0099 
  13o - 0083 
  14o - 0097 
  15o - 0001 
  16o - 0048 
  17o - 0096 
  18o - 0098 
  19o - 0009 
  20o - 0007 
  21o - 0036 
  22o - 0035 
  23o - 0046 
  24o - 0047 
  25o - 0022 
  26o - 0011 
  27o - 0002 
  28o - 0010 
  29o - 0034 
  30o - 0070 
  31o - 0069 
  32o - 0016 
  33o - 0005 
  34o - 0068 
  35o - 0060 
  36o - 0059 
  37o - 0049 
  38o - 0051 
  39o - 0058 
  40o - 0038 
  41o - 0050 
  42o - 0037 
  43o - 0031 
  44o - 0023 
  45o - 0017 
  46o - 0024 
  47o - 0030 
  48o - 0065 
  49o - 0061 
  50o - 0062 
  51o - 0039 
  52o - 0057 
  53o - 0063 
  54o - 0008 
  55o - 0054 
  56o - 0000 
  57o - 0015 
  58o - 0093 
  59o - 0044 
  60o - 0072 
  61o - 0052 
  62o - 0006 
  63o - 0082 
  64o - 0042 
  65o - 0043 
  66o - 0014 
  67o - 0029 
  68o - 0003 
  69o - 0071 
  70o - 0081 
  71o - 0079 
  72o - 0078 
  73o - 0021 
  74o - 0094 
  75o - 0013 
  76o - 0095 
  77o - 0080 
  78o - 0028 
  79o - 0077 
  80o - 0074 
  81o - 0067 
  82o - 0076 
  83o - 0064 
  84o - 0012 
  85o - 0020 
  86o - 0073 
  87o - 0075 
  88o - 0033 
  89o - 0040 
  90o - 0041 
  91o - 0026 
  92o - 0025 
  93o - 0045 
  94o - 0056 
  95o - 0032 
  96o - 0053 
  97o - 0055 
  98o - 0019 
  99o - 0066 
 100o - 0018 


Ranking - Rodada 2:
   1o - 0092 
   2o - 0004 
   3o - 0089 
   4o - 0091 
   5o - 0087 
   6o - 0088 
   7o - 0083 
   8o - 0099 
   9o - 0027 
  10o - 0097 
  11o - 0096 
  12o - 0001 
  13o - 0048 
  14o - 0007 
  15o - 0035 
  16o - 0036 
  17o - 0047 
  18o - 0010 
  19o - 0022 
  20o - 0034 
  21o - 0011 
  22o - 0069 
  23o - 0068 
  24o - 0016 
  25o - 0005 
  26o - 0060 
  27o - 0051 
  28o - 0058 
  29o - 0049 
  30o - 0050 
  31o - 0031 
  32o - 0037 
  33o - 0038 
  34o - 0065 
  35o - 0030 
  36o - 0017 
  37o - 0039 
  38o - 0063 
  39o - 0057 
  40o - 0062 
  41o - 0093 
  42o - 0000 
  43o - 0008 
  44o - 0052 
  45o - 0044 
  46o - 0082 
  47o - 0072 
