EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0032 
   2o - 0024 
   3o - 0069 
   4o - 0026 
   5o - 0040 
   6o - 0070 
   7o - 0038 
   8o - 0068 
   9o - 0039 
  10o - 0000 
  11o - 0029 
  12o - 0037 
  13o - 0022 
  14o - 0034 
  15o - 0055 
  16o - 0054 
  17o - 0030 
  18o - 0035 
  19o - 0036 
  20o - 0002 
  21o - 0003 
  22o - 0033 
  23o - 0001 
  24o - 0005 
  25o - 0004 
  26o - 0006 
  27o - 0007 
  28o - 0011 
  29o - 0013 
  30o - 0099 
  31o - 0094 
  32o - 0009 
  33o - 0090 
  34o - 0093 
  35o - 0089 
  36o - 0086 
  37o - 0085 
  38o - 0096 
  39o - 0074 
  40o - 0098 
  41o - 0075 
  42o - 0064 
  43o - 0084 
  44o - 0076 
  45o - 0092 
  46o - 0059 
  47o - 0091 
  48o - 0097 
  49o - 0088 
  50o - 0062 
  51o - 0095 
  52o - 0087 
  53o - 0083 
  54o - 0049 
  55o - 0063 
  56o - 0061 
  57o - 0081 
  58o - 0060 
  59o - 0082 
  60o - 0046 
  61o - 0077 
  62o - 0079 
  63o - 0080 
  64o - 0025 
  65o - 0045 
  66o - 0047 
  67o - 0042 
  68o - 0078 
  69o - 0065 
  70o - 0066 
  71o - 0023 
  72o - 0058 
  73o - 0027 
  74o - 0051 
  75o - 0043 
  76o - 0067 
  77o - 0028 
  78o - 0048 
  79o - 0031 
  80o - 0041 
  81o - 0053 
  82o - 0072 
  83o - 0050 
  84o - 0073 
  85o - 0056 
  86o - 0021 
  87o - 0071 
  88o - 0057 
  89o - 0016 
  90o - 0044 
  91o - 0052 
  92o - 0018 
  93o - 0010 
  94o - 0020 
  95o - 0015 
  96o - 0012 
  97o - 0008 
  98o - 0014 
  99o - 0017 
 100o - 0019 


Ranking - Rodada 2:
   1o - 0026 
   2o - 0032 
   3o - 0069 
   4o - 0024 
   5o - 0070 
   6o - 0039 
   7o - 0068 
   8o - 0038 
   9o - 0029 
  10o - 0022 
  11o - 0000 
  12o - 0055 
  13o - 0054 
  14o - 0030 
  15o - 0035 
  16o - 0036 
  17o - 0002 
  18o - 0005 
  19o - 0001 
  20o - 0033 
  21o - 0003 
  22o - 0011 
  23o - 0007 
  24o - 0013 
  25o - 0006 
  26o - 0009 
  27o - 0096 
  28o - 0089 
  29o - 0075 
  30o - 0074 
  31o - 0098 
  32o - 0064 
  33o - 0084 
  34o - 0076 
  35o - 0059 
  36o - 0091 
  37o - 0097 
  38o - 0092 
  39o - 0095 
  40o - 0087 
  41o - 0083 
  42o - 0062 
  43o - 0061 
  44o - 0049 
  45o - 0060 
  46o - 0063 
  47o - 0081 
