EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0070 
   2o - 0077 
   3o - 0062 
   4o - 0082 
   5o - 0083 
   6o - 0069 
   7o - 0098 
   8o - 0063 
   9o - 0078 
  10o - 0094 
  11o - 0097 
  12o - 0095 
  13o - 0096 
  14o - 0089 
  15o - 0088 
  16o - 0099 
  17o - 0092 
  18o - 0091 
  19o - 0087 
  20o - 0093 
  21o - 0086 
  22o - 0084 
  23o - 0081 
  24o - 0075 
  25o - 0080 
  26o - 0085 
  27o - 0090 
  28o - 0076 
  29o - 0068 
  30o - 0074 
  31o - 0067 
  32o - 0073 
  33o - 0079 
  34o - 0071 
  35o - 0065 
  36o - 0072 
  37o - 0061 
  38o - 0060 
  39o - 0066 
  40o - 0059 
  41o - 0064 
  42o - 0056 
  43o - 0057 
  44o - 0053 
  45o - 0052 
  46o - 0050 
  47o - 0054 
  48o - 0055 
  49o - 0046 
  50o - 0058 
  51o - 0048 
  52o - 0051 
  53o - 0044 
  54o - 0019 
  55o - 0047 
  56o - 0049 
  57o - 0045 
  58o - 0041 
  59o - 0020 
  60o - 0038 
  61o - 0022 
  62o - 0018 
  63o - 0043 
  64o - 0004 
  65o - 0039 
  66o - 0033 
  67o - 0037 
  68o - 0042 
  69o - 0035 
  70o - 0036 
  71o - 0034 
  72o - 0031 
  73o - 0030 
  74o - 0023 
  75o - 0032 
  76o - 0021 
  77o - 0028 
  78o - 0040 
  79o - 0027 
  80o - 0025 
  81o - 0029 
  82o - 0011 
  83o - 0024 
  84o - 0014 
  85o - 0013 
  86o - 0012 
  87o - 0008 
  88o - 0016 
  89o - 0015 
  90o - 0017 
  91o - 0005 
  92o - 0009 
  93o - 0026 
  94o - 0006 
  95o - 0010 
  96o - 0007 
  97o - 0003 
  98o - 0001 
  99o - 0000 
 100o - 0002 


Ranking - Rodada 2:
   1o - 0077 
   2o - 0083 
   3o - 0062 
   4o - 0063 
   5o - 0098 
   6o - 0078 
   7o - 0069 
   8o - 0094 
   9o - 0097 
  10o - 0095 
  11o - 0091 
  12o - 0092 
  13o - 0088 
  14o - 0099 
  15o - 0087 
  16o - 0093 
  17o - 0081 
  18o - 0084 
  19o - 0080 
  20o - 0075 
  21o - 0090 
  22o - 0079 
  23o - 0067 
  24o - 0068 
  25o - 0074 
  26o - 0071 
  27o - 0072 
  28o - 0061 
  29o - 0059 
  30o - 0064 
  31o - 0056 
  32o - 0050 
  33o - 0053 
  34o - 0054 
  35o - 0057 
  36o - 0052 
  37o - 0055 
  38o - 0048 
  39o - 0044 
  40o - 0047 
  41o - 0019 
  42o - 0049 
  43o - 0041 
  44o - 0045 
  45o - 0020 
  46o - 0004 
  47o - 0022 
