EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0003 
   2o - 0053 
   3o - 0054 
   4o - 0006 
   5o - 0000 
   6o - 0045 
   7o - 0082 
   8o - 0074 
   9o - 0046 
  10o - 0081 
  11o - 0030 
  12o - 0027 
  13o - 0072 
  14o - 0034 
  15o - 0073 
  16o - 0021 
  17o - 0022 
  18o - 0025 
  19o - 0005 
  20o - 0091 
  21o - 0093 
  22o - 0094 
  23o - 0007 
  24o - 0023 
  25o - 0092 
  26o - 0075 
  27o - 0076 
  28o - 0077 
  29o - 0066 
  30o - 0008 
  31o - 0057 
  32o - 0056 
  33o - 0060 
  34o - 0055 
  35o - 0033 
  36o - 0065 
  37o - 0010 
  38o - 0038 
  39o - 0043 
  40o - 0040 
  41o - 0031 
  42o - 0051 
  43o - 0048 
  44o - 0011 
  45o - 0090 
  46o - 0028 
  47o - 0029 
  48o - 0015 
  49o - 0089 
  50o - 0069 
  51o - 0088 
  52o - 0026 
  53o - 0071 
  54o - 0064 
  55o - 0024 
  56o - 0035 
  57o - 0087 
  58o - 0017 
  59o - 0079 
  60o - 0014 
  61o - 0036 
  62o - 0062 
  63o - 0061 
  64o - 0063 
  65o - 0098 
  66o - 0080 
  67o - 0097 
  68o - 0078 
  69o - 0044 
  70o - 0052 
  71o - 0037 
  72o - 0013 
  73o - 0049 
  74o - 0018 
  75o - 0012 
  76o - 0099 
  77o - 0020 
  78o - 0085 
  79o - 0084 
  80o - 0016 
  81o - 0096 
  82o - 0095 
  83o - 0058 
  84o - 0067 
  85o - 0041 
  86o - 0083 
  87o - 0068 
  88o - 0047 
  89o - 0050 
  90o - 0059 
  91o - 0042 
  92o - 0039 
  93o - 0086 
  94o - 0019 
  95o - 0001 
  96o - 0009 
  97o - 0070 
  98o - 0032 
  99o - 0002 
 100o - 0004 


Ranking - Rodada 2:
   1o - 0006 
   2o - 0003 
   3o - 0045 
   4o - 0082 
   5o - 0046 
   6o - 0074 
   7o - 0081 
   8o - 0072 
   9o - 0073 
  10o - 0025 
  11o - 0005 
  12o - 0023 
  13o - 0007 
  14o - 0091 
  15o - 0093 
  16o - 0092 
  17o - 0094 
  18o - 0076 
  19o - 0066 
  20o - 0060 
  21o - 0008 
  22o - 0055 
  23o - 0056 
  24o - 0057 
  25o - 0038 
  26o - 0033 
  27o - 0065 
  28o - 0048 
  29o - 0040 
  30o - 0043 
  31o - 0051 
  32o - 0015 
  33o - 0029 
  34o - 0090 
  35o - 0011 
  36o - 0028 
  37o - 0088 
  38o - 0071 
  39o - 0089 
  40o - 0026 
  41o - 0017 
  42o - 0087 
  43o - 0024 
  44o - 0035 
  45o - 0064 
  46o - 0036 
  47o - 0079 
