EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0075 
   2o - 0065 
   3o - 0062 
   4o - 0064 
   5o - 0074 
   6o - 0059 
   7o - 0052 
   8o - 0057 
   9o - 0097 
  10o - 0095 
  11o - 0068 
  12o - 0055 
  13o - 0066 
  14o - 0088 
  15o - 0050 
  16o - 0099 
  17o - 0053 
  18o - 0072 
  19o - 0092 
  20o - 0070 
  21o - 0096 
  22o - 0060 
  23o - 0051 
  24o - 0071 
  25o - 0037 
  26o - 0015 
  27o - 0023 
  28o - 0024 
  29o - 0044 
  30o - 0001 
  31o - 0014 
  32o - 0021 
  33o - 0045 
  34o - 0067 
  35o - 0046 
  36o - 0043 
  37o - 0063 
  38o - 0056 
  39o - 0058 
  40o - 0061 
  41o - 0049 
  42o - 0016 
  43o - 0013 
  44o - 0091 
  45o - 0047 
  46o - 0094 
  47o - 0098 
  48o - 0054 
  49o - 0093 
  50o - 0086 
  51o - 0079 
  52o - 0048 
  53o - 0078 
  54o - 0077 
  55o - 0076 
  56o - 0085 
  57o - 0073 
  58o - 0087 
  59o - 0018 
  60o - 0081 
  61o - 0083 
  62o - 0089 
  63o - 0084 
  64o - 0082 
  65o - 0020 
  66o - 0069 
  67o - 0040 
  68o - 0019 
  69o - 0009 
  70o - 0017 
  71o - 0042 
  72o - 0090 
  73o - 0036 
  74o - 0080 
  75o - 0012 
  76o - 0041 
  77o - 0031 
  78o - 0035 
  79o - 0022 
  80o - 0034 
  81o - 0038 
  82o - 0029 
  83o - 0032 
  84o - 0039 
  85o - 0025 
  86o - 0033 
  87o - 0003 
  88o - 0002 
  89o - 0028 
  90o - 0027 
  91o - 0006 
  92o - 0011 
  93o - 0005 
  94o - 0008 
  95o - 0004 
  96o - 0026 
  97o - 0030 
  98o - 0010 
  99o - 0007 
 100o - 0000 


Ranking - Rodada 2:
   1o - 0065 
   2o - 0074 
   3o - 0064 
   4o - 0059 
   5o - 0052 
   6o - 0057 
   7o - 0055 
   8o - 0097 
   9o - 0095 
  10o - 0066 
  11o - 0088 
  12o - 0050 
  13o - 0099 
  14o - 0070 
  15o - 0060 
  16o - 0092 
  17o - 0051 
  18o - 0096 
  19o - 0037 
  20o - 0071 
  21o - 0023 
  22o - 0015 
  23o - 0001 
  24o - 0021 
  25o - 0045 
  26o - 0014 
  27o - 0044 
  28o - 0024 
  29o - 0067 
  30o - 0063 
  31o - 0046 
  32o - 0043 
  33o - 0016 
  34o - 0049 
  35o - 0056 
  36o - 0061 
  37o - 0058 
  38o - 0098 
  39o - 0094 
  40o - 0047 
  41o - 0091 
  42o - 0093 
  43o - 0079 
  44o - 0048 
  45o - 0054 
  46o - 0073 
  47o - 0078 
