EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0097 
   2o - 0098 
   3o - 0099 
   4o - 0096 
   5o - 0095 
   6o - 0093 
   7o - 0090 
   8o - 0094 
   9o - 0091 
  10o - 0092 
  11o - 0086 
  12o - 0088 
  13o - 0087 
  14o - 0085 
  15o - 0089 
  16o - 0082 
  17o - 0074 
  18o - 0084 
  19o - 0083 
  20o - 0080 
  21o - 0079 
  22o - 0078 
  23o - 0076 
  24o - 0081 
  25o - 0077 
  26o - 0070 
  27o - 0071 
  28o - 0075 
  29o - 0072 
  30o - 0068 
  31o - 0073 
  32o - 0066 
  33o - 0065 
  34o - 0067 
  35o - 0069 
  36o - 0064 
  37o - 0063 
  38o - 0060 
  39o - 0061 
  40o - 0062 
  41o - 0052 
  42o - 0058 
  43o - 0054 
  44o - 0059 
  45o - 0050 
  46o - 0053 
  47o - 0051 
  48o - 0055 
  49o - 0056 
  50o - 0049 
  51o - 0048 
  52o - 0057 
  53o - 0045 
  54o - 0030 
  55o - 0029 
  56o - 0033 
  57o - 0047 
  58o - 0031 
  59o - 0042 
  60o - 0041 
  61o - 0040 
  62o - 0044 
  63o - 0036 
  64o - 0043 
  65o - 0046 
  66o - 0039 
  67o - 0035 
  68o - 0038 
  69o - 0005 
  70o - 0015 
  71o - 0034 
  72o - 0032 
  73o - 0027 
  74o - 0019 
  75o - 0024 
  76o - 0028 
  77o - 0017 
  78o - 0026 
  79o - 0021 
  80o - 0037 
  81o - 0023 
  82o - 0018 
  83o - 0020 
  84o - 0022 
  85o - 0025 
  86o - 0016 
  87o - 0013 
  88o - 0014 
  89o - 0009 
  90o - 0006 
  91o - 0011 
  92o - 0012 
  93o - 0007 
  94o - 0010 
  95o - 0002 
  96o - 0000 
  97o - 0001 
  98o - 0008 
  99o - 0003 
 100o - 0004 


Ranking - Rodada 2:
   1o - 0096 
   2o - 0097 
   3o - 0095 
   4o - 0098 
   5o - 0094 
   6o - 0090 
   7o - 0093 
   8o - 0091 
   9o - 0086 
  10o - 0087 
  11o - 0085 
  12o - 0088 
  13o - 0084 
  14o - 0082 
  15o - 0074 
  16o - 0083 
  17o - 0081 
  18o - 0080 
  19o - 0077 
  20o - 0079 
  21o - 0076 
  22o - 0071 
  23o - 0070 
  24o - 0068 
  25o - 0065 
  26o - 0073 
  27o - 0067 
  28o - 0063 
  29o - 0064 
  30o - 0069 
  31o - 0060 
  32o - 0052 
  33o - 0058 
  34o - 0054 
  35o - 0050 
  36o - 0059 
  37o - 0051 
  38o - 0057 
  39o - 0056 
  40o - 0048 
  41o - 0030 
  42o - 0033 
  43o - 0047 
  44o - 0044 
  45o - 0031 
  46o - 0041 
  47o - 0042 
