EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0070 
   2o - 0071 
   3o - 0072 
   4o - 0069 
   5o - 0068 
   6o - 0064 
   7o - 0063 
   8o - 0059 
   9o - 0062 
  10o - 0067 
  11o - 0096 
  12o - 0065 
  13o - 0060 
  14o - 0058 
  15o - 0099 
  16o - 0091 
  17o - 0089 
  18o - 0095 
  19o - 0093 
  20o - 0097 
  21o - 0092 
  22o - 0098 
  23o - 0087 
  24o - 0085 
  25o - 0094 
  26o - 0081 
  27o - 0083 
  28o - 0090 
  29o - 0079 
  30o - 0077 
  31o - 0076 
  32o - 0088 
  33o - 0082 
  34o - 0084 
  35o - 0086 
  36o - 0074 
  37o - 0075 
  38o - 0080 
  39o - 0066 
  40o - 0061 
  41o - 0057 
  42o - 0023 
  43o - 0052 
  44o - 0078 
  45o - 0056 
  46o - 0055 
  47o - 0073 
  48o - 0022 
  49o - 0024 
  50o - 0036 
  51o - 0041 
  52o - 0038 
  53o - 0037 
  54o - 0026 
  55o - 0017 
  56o - 0053 
  57o - 0010 
  58o - 0054 
  59o - 0035 
  60o - 0043 
  61o - 0029 
  62o - 0031 
  63o - 0050 
  64o - 0030 
  65o - 0039 
  66o - 0025 
  67o - 0018 
  68o - 0009 
  69o - 0034 
  70o - 0048 
  71o - 0020 
  72o - 0051 
  73o - 0028 
  74o - 0019 
  75o - 0015 
  76o - 0040 
  77o - 0003 
  78o - 0032 
  79o - 0033 
  80o - 0046 
  81o - 0012 
  82o - 0027 
  83o - 0042 
  84o - 0047 
  85o - 0044 
  86o - 0049 
  87o - 0008 
  88o - 0007 
  89o - 0014 
  90o - 0016 
  91o - 0021 
  92o - 0002 
  93o - 0004 
  94o - 0045 
  95o - 0005 
  96o - 0001 
  97o - 0013 
  98o - 0000 
  99o - 0011 
 100o - 0006 


Ranking - Rodada 2:
   1o - 0068 
   2o - 0070 
   3o - 0069 
   4o - 0072 
   5o - 0059 
   6o - 0062 
   7o - 0064 
   8o - 0099 
   9o - 0060 
  10o - 0096 
  11o - 0067 
  12o - 0065 
  13o - 0091 
  14o - 0089 
  15o - 0093 
  16o - 0095 
  17o - 0097 
  18o - 0092 
  19o - 0085 
  20o - 0087 
  21o - 0090 
  22o - 0076 
  23o - 0082 
  24o - 0079 
  25o - 0080 
  26o - 0075 
  27o - 0086 
  28o - 0074 
  29o - 0066 
  30o - 0078 
  31o - 0052 
  32o - 0023 
  33o - 0056 
  34o - 0055 
  35o - 0041 
  36o - 0036 
  37o - 0024 
  38o - 0053 
  39o - 0037 
  40o - 0026 
  41o - 0010 
  42o - 0017 
  43o - 0038 
  44o - 0043 
  45o - 0054 
  46o - 0039 
  47o - 0030 
