EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0021 
   2o - 0010 
   3o - 0025 
   4o - 0026 
   5o - 0023 
   6o - 0014 
   7o - 0017 
   8o - 0015 
   9o - 0020 
  10o - 0018 
  11o - 0089 
  12o - 0087 
  13o - 0090 
  14o - 0012 
  15o - 0088 
  16o - 0006 
  17o - 0009 
  18o - 0005 
  19o - 0002 
  20o - 0066 
  21o - 0013 
  22o - 0044 
  23o - 0016 
  24o - 0022 
  25o - 0043 
  26o - 0011 
  27o - 0003 
  28o - 0024 
  29o - 0079 
  30o - 0084 
  31o - 0004 
  32o - 0091 
  33o - 0083 
  34o - 0019 
  35o - 0074 
  36o - 0076 
  37o - 0092 
  38o - 0078 
  39o - 0077 
  40o - 0039 
  41o - 0071 
  42o - 0075 
  43o - 0007 
  44o - 0042 
  45o - 0048 
  46o - 0046 
  47o - 0072 
  48o - 0073 
  49o - 0054 
  50o - 0008 
  51o - 0047 
  52o - 0041 
  53o - 0051 
  54o - 0068 
  55o - 0049 
  56o - 0055 
  57o - 0045 
  58o - 0050 
  59o - 0086 
  60o - 0085 
  61o - 0053 
  62o - 0082 
  63o - 0081 
  64o - 0070 
  65o - 0099 
  66o - 0080 
  67o - 0040 
  68o - 0038 
  69o - 0069 
  70o - 0052 
  71o - 0031 
  72o - 0034 
  73o - 0030 
  74o - 0033 
  75o - 0035 
  76o - 0032 
  77o - 0028 
  78o - 0037 
  79o - 0036 
  80o - 0095 
  81o - 0029 
  82o - 0067 
  83o - 0093 
  84o - 0097 
  85o - 0064 
  86o - 0062 
  87o - 0096 
  88o - 0027 
  89o - 0065 
  90o - 0056 
  91o - 0094 
  92o - 0059 
  93o - 0001 
  94o - 0060 
  95o - 0098 
  96o - 0063 
  97o - 0061 
  98o - 0057 
  99o - 0000 
 100o - 0058 


Ranking - Rodada 2:
   1o - 0010 
   2o - 0021 
   3o - 0017 
   4o - 0018 
   5o - 0015 
   6o - 0014 
   7o - 0012 
   8o - 0090 
   9o - 0087 
  10o - 0089 
  11o - 0002 
  12o - 0009 
  13o - 0005 
  14o - 0006 
  15o - 0088 
  16o - 0066 
  17o - 0016 
  18o - 0022 
  19o - 0013 
  20o - 0044 
  21o - 0003 
  22o - 0024 
  23o - 0011 
  24o - 0091 
  25o - 0079 
  26o - 0084 
  27o - 0004 
  28o - 0019 
  29o - 0083 
  30o - 0078 
  31o - 0074 
  32o - 0076 
  33o - 0039 
  34o - 0075 
  35o - 0077 
  36o - 0046 
  37o - 0042 
  38o - 0048 
  39o - 0072 
  40o - 0073 
  41o - 0007 
  42o - 0047 
  43o - 0054 
  44o - 0041 
  45o - 0008 
  46o - 0068 
  47o - 0049 
