EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0007 
   2o - 0000 
   3o - 0093 
   4o - 0003 
   5o - 0004 
   6o - 0089 
   7o - 0092 
   8o - 0087 
   9o - 0079 
  10o - 0078 
  11o - 0011 
  12o - 0070 
  13o - 0088 
  14o - 0077 
  15o - 0051 
  16o - 0055 
  17o - 0049 
  18o - 0056 
  19o - 0050 
  20o - 0069 
  21o - 0033 
  22o - 0015 
  23o - 0048 
  24o - 0029 
  25o - 0047 
  26o - 0028 
  27o - 0032 
  28o - 0035 
  29o - 0021 
  30o - 0024 
  31o - 0016 
  32o - 0025 
  33o - 0020 
  34o - 0086 
  35o - 0094 
  36o - 0091 
  37o - 0001 
  38o - 0076 
  39o - 0039 
  40o - 0085 
  41o - 0046 
  42o - 0084 
  43o - 0083 
  44o - 0074 
  45o - 0075 
  46o - 0081 
  47o - 0045 
  48o - 0038 
  49o - 0042 
  50o - 0073 
  51o - 0080 
  52o - 0082 
  53o - 0099 
  54o - 0036 
  55o - 0090 
  56o - 0002 
  57o - 0072 
  58o - 0009 
  59o - 0057 
  60o - 0010 
  61o - 0098 
  62o - 0054 
  63o - 0005 
  64o - 0006 
  65o - 0096 
  66o - 0044 
  67o - 0043 
  68o - 0040 
  69o - 0053 
  70o - 0052 
  71o - 0013 
  72o - 0037 
  73o - 0071 
  74o - 0030 
  75o - 0095 
  76o - 0034 
  77o - 0068 
  78o - 0031 
  79o - 0097 
  80o - 0067 
  81o - 0019 
  82o - 0026 
  83o - 0041 
  84o - 0065 
  85o - 0063 
  86o - 0022 
  87o - 0023 
  88o - 0061 
  89o - 0027 
  90o - 0018 
  91o - 0064 
  92o - 0012 
  93o - 0059 
  94o - 0062 
  95o - 0008 
  96o - 0060 
  97o - 0014 
  98o - 0017 
  99o - 0058 
 100o - 0066 


Ranking - Rodada 2:
   1o - 0000 
   2o - 0003 
   3o - 0007 
   4o - 0093 
   5o - 0004 
   6o - 0079 
   7o - 0089 
   8o - 0087 
   9o - 0070 
  10o - 0078 
  11o - 0088 
  12o - 0077 
  13o - 0049 
  14o - 0056 
  15o - 0051 
  16o - 0050 
  17o - 0015 
  18o - 0048 
  19o - 0069 
  20o - 0032 
  21o - 0029 
  22o - 0047 
  23o - 0028 
  24o - 0035 
  25o - 0016 
  26o - 0021 
  27o - 0020 
  28o - 0024 
  29o - 0086 
  30o - 0076 
  31o - 0094 
  32o - 0091 
  33o - 0001 
  34o - 0085 
  35o - 0084 
  36o - 0046 
  37o - 0039 
  38o - 0083 
  39o - 0074 
  40o - 0081 
  41o - 0075 
  42o - 0045 
  43o - 0073 
  44o - 0042 
  45o - 0038 
  46o - 0036 
  47o - 0002 
