EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0093 
   2o - 0092 
   3o - 0097 
   4o - 0099 
   5o - 0080 
   6o - 0078 
   7o - 0021 
   8o - 0075 
   9o - 0019 
  10o - 0020 
  11o - 0025 
  12o - 0022 
  13o - 0041 
  14o - 0040 
  15o - 0024 
  16o - 0038 
  17o - 0030 
  18o - 0028 
  19o - 0036 
  20o - 0027 
  21o - 0098 
  22o - 0035 
  23o - 0037 
  24o - 0034 
  25o - 0094 
  26o - 0090 
  27o - 0095 
  28o - 0091 
  29o - 0086 
  30o - 0039 
  31o - 0088 
  32o - 0085 
  33o - 0096 
  34o - 0081 
  35o - 0079 
  36o - 0087 
  37o - 0089 
  38o - 0076 
  39o - 0072 
  40o - 0082 
  41o - 0083 
  42o - 0074 
  43o - 0069 
  44o - 0067 
  45o - 0084 
  46o - 0073 
  47o - 0064 
  48o - 0063 
  49o - 0066 
  50o - 0070 
  51o - 0077 
  52o - 0059 
  53o - 0060 
  54o - 0071 
  55o - 0062 
  56o - 0054 
  57o - 0068 
  58o - 0053 
  59o - 0061 
  60o - 0057 
  61o - 0047 
  62o - 0050 
  63o - 0065 
  64o - 0056 
  65o - 0052 
  66o - 0046 
  67o - 0051 
  68o - 0045 
  69o - 0049 
  70o - 0018 
  71o - 0055 
  72o - 0043 
  73o - 0042 
  74o - 0032 
  75o - 0029 
  76o - 0058 
  77o - 0031 
  78o - 0026 
  79o - 0048 
  80o - 0016 
  81o - 0033 
  82o - 0023 
  83o - 0014 
  84o - 0012 
  85o - 0044 
  86o - 0009 
  87o - 0005 
  88o - 0011 
  89o - 0004 
  90o - 0003 
  91o - 0013 
  92o - 0010 
  93o - 0000 
  94o - 0015 
  95o - 0008 
  96o - 0007 
  97o - 0002 
  98o - 0001 
  99o - 0017 
 100o - 0006 


Ranking - Rodada 2:
   1o - 0099 
   2o - 0080 
   3o - 0097 
   4o - 0075 
   5o - 0019 
   6o - 0078 
   7o - 0021 
   8o - 0041 
   9o - 0025 
  10o - 0022 
  11o - 0028 
  12o - 0024 
  13o - 0030 
  14o - 0038 
  15o - 0035 
  16o - 0098 
  17o - 0037 
  18o - 0095 
  19o - 0090 
  20o - 0094 
  21o - 0085 
  22o - 0088 
  23o - 0039 
  24o - 0086 
  25o - 0081 
  26o - 0089 
  27o - 0079 
  28o - 0096 
  29o - 0087 
  30o - 0082 
  31o - 0083 
  32o - 0076 
  33o - 0074 
  34o - 0072 
  35o - 0073 
  36o - 0067 
  37o - 0069 
  38o - 0064 
  39o - 0066 
  40o - 0063 
  41o - 0077 
  42o - 0060 
  43o - 0062 
  44o - 0054 
  45o - 0061 
  46o - 0057 
  47o - 0056 
