EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0023 
   2o - 0032 
   3o - 0022 
   4o - 0013 
   5o - 0073 
   6o - 0042 
   7o - 0055 
   8o - 0054 
   9o - 0041 
  10o - 0074 
  11o - 0008 
  12o - 0076 
  13o - 0075 
  14o - 0033 
  15o - 0007 
  16o - 0006 
  17o - 0098 
  18o - 0081 
  19o - 0005 
  20o - 0058 
  21o - 0064 
  22o - 0087 
  23o - 0057 
  24o - 0099 
  25o - 0095 
  26o - 0096 
  27o - 0093 
  28o - 0063 
  29o - 0020 
  30o - 0097 
  31o - 0082 
  32o - 0094 
  33o - 0056 
  34o - 0017 
  35o - 0086 
  36o - 0084 
  37o - 0092 
  38o - 0048 
  39o - 0050 
  40o - 0014 
  41o - 0018 
  42o - 0053 
  43o - 0028 
  44o - 0044 
  45o - 0046 
  46o - 0045 
  47o - 0047 
  48o - 0027 
  49o - 0049 
  50o - 0089 
  51o - 0080 
  52o - 0091 
  53o - 0043 
  54o - 0026 
  55o - 0090 
  56o - 0088 
  57o - 0012 
  58o - 0030 
  59o - 0031 
  60o - 0079 
  61o - 0078 
  62o - 0070 
  63o - 0072 
  64o - 0085 
  65o - 0071 
  66o - 0065 
  67o - 0077 
  68o - 0083 
  69o - 0069 
  70o - 0059 
  71o - 0066 
  72o - 0051 
  73o - 0068 
  74o - 0025 
  75o - 0067 
  76o - 0021 
  77o - 0038 
  78o - 0060 
  79o - 0062 
  80o - 0035 
  81o - 0040 
  82o - 0029 
  83o - 0061 
  84o - 0039 
  85o - 0037 
  86o - 0019 
  87o - 0036 
  88o - 0034 
  89o - 0015 
  90o - 0001 
  91o - 0024 
  92o - 0009 
  93o - 0052 
  94o - 0000 
  95o - 0004 
  96o - 0003 
  97o - 0010 
  98o - 0011 
  99o - 0002 
 100o - 0016 


Ranking - Rodada 2:
   1o - 0032 
   2o - 0023 
   3o - 0013 
   4o - 0073 
   5o - 0074 
   6o - 0055 
   7o - 0008 
   8o - 0033 
   9o - 0075 
  10o - 0007 
  11o - 0081 
  12o - 0005 
  13o - 0058 
  14o - 0095 
  15o - 0096 
  16o - 0099 
  17o - 0093 
  18o - 0082 
  19o - 0020 
  20o - 0063 
  21o - 0094 
  22o - 0017 
  23o - 0056 
  24o - 0084 
  25o - 0050 
  26o - 0048 
  27o - 0018 
  28o - 0092 
  29o - 0014 
  30o - 0046 
  31o - 0028 
  32o - 0027 
  33o - 0089 
  34o - 0045 
  35o - 0090 
  36o - 0043 
  37o - 0088 
  38o - 0012 
  39o - 0072 
  40o - 0070 
  41o - 0085 
  42o - 0065 
  43o - 0051 
  44o - 0025 
  45o - 0068 
  46o - 0071 
  47o - 0059 
