EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0058 
   2o - 0045 
   3o - 0052 
   4o - 0053 
   5o - 0047 
   6o - 0041 
   7o - 0036 
   8o - 0088 
   9o - 0068 
  10o - 0090 
  11o - 0087 
  12o - 0089 
  13o - 0085 
  14o - 0000 
  15o - 0086 
  16o - 0004 
  17o - 0065 
  18o - 0008 
  19o - 0066 
  20o - 0006 
  21o - 0059 
  22o - 0040 
  23o - 0012 
  24o - 0003 
  25o - 0011 
  26o - 0028 
  27o - 0032 
  28o - 0005 
  29o - 0035 
  30o - 0007 
  31o - 0002 
  32o - 0015 
  33o - 0026 
  34o - 0062 
  35o - 0063 
  36o - 0001 
  37o - 0022 
  38o - 0030 
  39o - 0037 
  40o - 0079 
  41o - 0009 
  42o - 0039 
  43o - 0031 
  44o - 0020 
  45o - 0043 
  46o - 0033 
  47o - 0021 
  48o - 0050 
  49o - 0055 
  50o - 0042 
  51o - 0077 
  52o - 0076 
  53o - 0099 
  54o - 0095 
  55o - 0057 
  56o - 0078 
  57o - 0049 
  58o - 0096 
  59o - 0017 
  60o - 0016 
  61o - 0097 
  62o - 0019 
  63o - 0098 
  64o - 0093 
  65o - 0094 
  66o - 0018 
  67o - 0014 
  68o - 0013 
  69o - 0084 
  70o - 0092 
  71o - 0073 
  72o - 0091 
  73o - 0072 
  74o - 0075 
  75o - 0029 
  76o - 0071 
  77o - 0027 
  78o - 0083 
  79o - 0074 
  80o - 0070 
  81o - 0023 
  82o - 0080 
  83o - 0064 
  84o - 0082 
  85o - 0025 
  86o - 0056 
  87o - 0061 
  88o - 0069 
  89o - 0024 
  90o - 0067 
  91o - 0010 
  92o - 0060 
  93o - 0051 
  94o - 0081 
  95o - 0054 
  96o - 0046 
  97o - 0048 
  98o - 0038 
  99o - 0034 
 100o - 0044 


Ranking - Rodada 2:
   1o - 0045 
   2o - 0047 
   3o - 0052 
   4o - 0053 
   5o - 0041 
   6o - 0036 
   7o - 0000 
   8o - 0068 
   9o - 0089 
  10o - 0087 
  11o - 0086 
  12o - 0085 
  13o - 0066 
  14o - 0059 
  15o - 0003 
  16o - 0008 
  17o - 0028 
  18o - 0032 
  19o - 0011 
  20o - 0035 
  21o - 0002 
  22o - 0005 
  23o - 0007 
  24o - 0015 
  25o - 0026 
  26o - 0062 
  27o - 0063 
  28o - 0022 
  29o - 0031 
  30o - 0009 
  31o - 0039 
  32o - 0030 
  33o - 0079 
  34o - 0020 
  35o - 0043 
  36o - 0033 
  37o - 0021 
  38o - 0050 
  39o - 0055 
  40o - 0042 
  41o - 0077 
  42o - 0057 
  43o - 0078 
  44o - 0049 
  45o - 0099 
  46o - 0096 
  47o - 0017 
