EP2 - Ciclistas!
   4o - 0093 
   5o - 0087 
   6o - 0091 
   7o - 0086 
   8o - 0083 
   9o - 0061 
  10o - 0062 
  11o - 0068 
  12o - 0066 
  13o - 0057 
  14o - 0055 
  15o - 0053 
  16o - 0054 
  17o - 0050 
  18o - 0047 
  19o - 0046 
  20o - 0041 
  21o - 0038 
  22o - 0049 
  23o - 0036 
  24o - 0032 
  25o - 0025 
  26o - 0029 
  27o - 0031 
  28o - 0033 
  29o - 0023 
  30o - 0016 
  31o - 0022 
  32o - 0021 
  33o - 0024 
  34o - 0015 
  35o - 0018 
  36o - 0019 
  37o - 0011 
  38o - 0005 
  39o - 0002 
  40o - 0001 
  41o - 0014 
  42o - 0009 
  43o - 0077 
  44o - 0078 
  45o - 0073 
  46o - 0076 
  47o - 0074 
  48o - 0075 
  49o - 0097 
  50o - 0096 
  51o - 0098 
  52o - 0095 
  53o - 0090 
  54o - 0092 
  55o - 0084 
  56o - 0085 
  57o - 0088 
  58o - 0071 
  59o - 0089 
  60o - 0079 
  61o - 0080 
  62o - 0081 
  63o - 0060 
  64o - 0064 
  65o - 0082 
  66o - 0070 
  67o - 0067 
  68o - 0059 
  69o - 0069 
  70o - 0065 
  71o - 0058 
  72o - 0051 
  73o - 0045 
  74o - 0056 
  75o - 0052 
  76o - 0048 
  77o - 0042 
  78o - 0039 
  79o - 0044 
  80o - 0035 
  81o - 0040 
  82o - 0034 
  83o - 0026 
  84o - 0027 
  85o - 0030 
  86o - 0028 
  87o - 0020 
  88o - 0017 
  89o - 0007 
  90o - 0013 
  91o - 0010 
  92o - 0008 
  93o - 0012 
  94o - 0004 
  95o - 0003 
  96o - 0000 
  97o - 0063 
  98o - 0043 
  99o - 0037 

  94 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA   6 ***
  94 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA   7 ***

A thread 0070 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista   70 quebrou na rodada 6! e será eliminado
2 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 6: 1
o número de elementos a passar dessa rodada atualizado: 96
(ou seja: 100 (total) - 3 (r/2) - 1 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0070 quebrou na rodada 6!

Ranking - Rodada 4:
   1o - 0072 
   2o - 0099 
   3o - 0094 
   4o - 0093 
   5o - 0087 
   6o - 0083 
   7o - 0062 
   8o - 0068 
   9o - 0055 
  10o - 0050 
  11o - 0047 
  12o - 0041 
  13o - 0038 
  14o - 0049 
  15o - 0036 
  16o - 0025 
  17o - 0031 
  18o - 0033 
  19o - 0029 
  20o - 0021 
  21o - 0022 
  22o - 0018 
  23o - 0011 
  24o - 0019 
  25o - 0005 
  26o - 0024 
  27o - 0001 
  28o - 0014 
  29o - 0073 
  30o - 0078 
  31o - 0077 
  32o - 0074 
  33o - 0097 
  34o - 0096 
  35o - 0095 
  36o - 0090 
  37o - 0091 
  38o - 0092 
  39o - 0085 
  40o - 0086 
  41o - 0084 
  42o - 0088 
  43o - 0071 
  44o - 0081 
  45o - 0080 
  46o - 0061 
  47o - 0060 
  48o - 0064 
  49o - 0067 
  50o - 0066 
  51o - 0059 
  52o - 0057 
  53o - 0069 
  54o - 0053 
  55o - 0065 
  56o - 0058 
  57o - 0051 
  58o - 0054 
  59o - 0056 
  60o - 0052 
  61o - 0048 
  62o - 0046 
  63o - 0039 
  64o - 0034 
  65o - 0040 
  66o - 0035 
  67o - 0027 
  68o - 0032 
  69o - 0030 
  70o - 0028 
  71o - 0023 
  72o - 0016 
  73o - 0020 
  74o - 0015 
  75o - 0017 
  76o - 0013 
  77o - 0007 
  78o - 0002 
  79o - 0008 
  80o - 0003 
  81o - 0004 
  82o - 0009 
  83o - 0076 
  84o - 0075 
  85o - 0098 
  86o - 0089 
  87o - 0079 
  88o - 0082 
  89o - 0070 
  90o - 0063 
  91o - 0045 
  92o - 0042 
  93o - 0043 
  94o - 0044 
  95o - 0026 
  96o - 0010 
  97o - 0012 
  98o - 0000 
  99o - 0037 

Ciclista   37 será deletado...

O ciclista 0037 foi eliminado da corrida...

A thread 0000 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista    0 quebrou na rodada 6! e será eliminado
2 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 6: 2
o número de elementos a passar dessa rodada atualizado: 95
(ou seja: 100 (total) - 3 (r/2) - 2 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0000 quebrou na rodada 6!
  94 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA   8 ***

Ranking - Rodada 5:
   1o - 0093 
   2o - 0094 
   3o - 0083 
   4o - 0068 
   5o - 0050 
   6o - 0041 
   7o - 0036 
   8o - 0031 
   9o - 0033 
  10o - 0022 
  11o - 0018 
  12o - 0011 
  13o - 0019 
  14o - 0024 
  15o - 0005 
  16o - 0001 
  17o - 0073 
  18o - 0077 
  19o - 0072 
  20o - 0078 
  21o - 0099 
  22o - 0095 
  23o - 0097 
  24o - 0087 
  25o - 0090 
  26o - 0091 
  27o - 0084 
  28o - 0088 
  29o - 0064 
  30o - 0061 
  31o - 0062 
  32o - 0057 
  33o - 0069 
  34o - 0053 
  35o - 0055 
  36o - 0051 
  37o - 0054 
  38o - 0047 
  39o - 0048 
  40o - 0046 
  41o - 0038 
  42o - 0049 
  43o - 0035 
  44o - 0040 
  45o - 0025 
  46o - 0028 
  47o - 0021 
  48o - 0029 
  49o - 0023 
  50o - 0020 
  51o - 0015 
  52o - 0013 
  53o - 0007 
  54o - 0002 
  55o - 0003 
  56o - 0004 
  57o - 0014 
  58o - 0076 
  59o - 0074 
  60o - 0075 
  61o - 0096 
  62o - 0098 
  63o - 0092 
  64o - 0086 
  65o - 0085 
  66o - 0071 
  67o - 0081 
  68o - 0079 
  69o - 0089 
  70o - 0080 
  71o - 0060 
  72o - 0070 
  73o - 0067 
  74o - 0082 
  75o - 0066 
  76o - 0063 
  77o - 0059 
  78o - 0058 
  79o - 0056 
  80o - 0065 
  81o - 0052 
  82o - 0039 
  83o - 0044 
  84o - 0034 
  85o - 0027 
  86o - 0032 
  87o - 0030 
  88o - 0016 
  89o - 0017 
  90o - 0008 
  91o - 0012 
  92o - 0009 
  93o - 0000 
  94o - 0045 
  95o - 0042 
  96o - 0043 
  97o - 0026 
  98o - 0010 

  94 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA   9 ***
  94 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA  10 ***

Ranking - Rodada 6:
   1o - 0094 
   2o - 0083 
   3o - 0050 
   4o - 0041 
   5o - 0033 
   6o - 0018 
   7o - 0024 
   8o - 0005 
   9o - 0001 
  10o - 0073 
  11o - 0072 
  12o - 0077 
  13o - 0078 
  14o - 0099 
  15o - 0095 
  16o - 0097 
  17o - 0093 
  18o - 0090 
  19o - 0084 
  20o - 0088 
  21o - 0061 
  22o - 0064 
  23o - 0068 
  24o - 0057 
  25o - 0055 
  26o - 0048 
  27o - 0046 
  28o - 0049 
  29o - 0038 
  30o - 0036 
  31o - 0025 
  32o - 0031 
  33o - 0029 
  34o - 0021 
  35o - 0015 
  36o - 0022 
  37o - 0020 
  38o - 0013 
  39o - 0011 
  40o - 0007 
  41o - 0019 
  42o - 0002 
  43o - 0004 
  44o - 0014 
  45o - 0074 
  46o - 0075 
  47o - 0098 
  48o - 0087 
  49o - 0091 
  50o - 0092 
  51o - 0089 
  52o - 0079 
  53o - 0080 
  54o - 0071 
  55o - 0060 
  56o - 0062 
  57o - 0067 
  58o - 0066 
  59o - 0059 
  60o - 0069 
  61o - 0063 
  62o - 0058 
  63o - 0053 
  64o - 0051 
  65o - 0056 
  66o - 0065 
  67o - 0054 
  68o - 0052 
  69o - 0047 
  70o - 0039 
  71o - 0035 
  72o - 0034 
  73o - 0040 
  74o - 0032 
  75o - 0030 
  76o - 0028 
  77o - 0023 
  78o - 0016 
  79o - 0017 
  80o - 0003 
  81o - 0008 
  82o - 0009 
  83o - 0012 
  84o - 0076 
  85o - 0096 
  86o - 0086 
  87o - 0085 
  88o - 0081 
  89o - 0082 
  90o - 0045 
  91o - 0043 
  92o - 0044 
  93o - 0027 
  94o - 0010 
  95o - 0042 
  96o - 0026 

Ciclista   26 será deletado...

O ciclista 0026 foi eliminado da corrida...

Ranking - Rodada 7:
   1o - 0094 
   2o - 0083 
   3o - 0050 
   4o - 0033 
   5o - 0005 
   6o - 0072 
   7o - 0077 
   8o - 0099 
   9o - 0097 
  10o - 0093 
  11o - 0061 
  12o - 0068 
  13o - 0057 
  14o - 0048 
  15o - 0041 
  16o - 0049 
  17o - 0046 
  18o - 0038 
  19o - 0036 
  20o - 0025 
  21o - 0031 
  22o - 0021 
  23o - 0022 
  24o - 0020 
  25o - 0015 
  26o - 0018 
  27o - 0011 
  28o - 0019 
  29o - 0024 
  30o - 0001 
  31o - 0073 
  32o - 0078 
  33o - 0075 
  34o - 0095 
  35o - 0091 
  36o - 0090 
  37o - 0092 
  38o - 0084 
  39o - 0089 
  40o - 0071 
  41o - 0079 
  42o - 0088 
  43o - 0064 
  44o - 0062 
  45o - 0067 
  46o - 0066 
  47o - 0069 
  48o - 0053 
  49o - 0055 
  50o - 0059 
  51o - 0058 
  52o - 0065 
  53o - 0054 
  54o - 0052 
  55o - 0035 
  56o - 0040 
  57o - 0028 
  58o - 0029 
  59o - 0016 
  60o - 0013 
  61o - 0007 
  62o - 0002 
  63o - 0004 
  64o - 0003 
  65o - 0008 
  66o - 0012 
  67o - 0014 
  68o - 0076 
  69o - 0074 
  70o - 0096 
  71o - 0098 
  72o - 0087 
  73o - 0086 
  74o - 0080 
  75o - 0081 
  76o - 0060 
  77o - 0082 
  78o - 0063 
  79o - 0051 
  80o - 0056 
  81o - 0047 
  82o - 0045 
  83o - 0039 
  84o - 0044 
  85o - 0034 
  86o - 0027 
  87o - 0032 
  88o - 0030 
  89o - 0023 
  90o - 0017 
  91o - 0010 
  92o - 0009 
  93o - 0085 
  94o - 0042 
  95o - 0043 

  77 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA  11 ***

Ranking - Rodada 8:
   1o - 0094 
   2o - 0050 
   3o - 0077 
   4o - 0083 
   5o - 0068 
   6o - 0057 
   7o - 0048 
   8o - 0046 
   9o - 0049 
  10o - 0038 
  11o - 0036 
  12o - 0033 
  13o - 0022 
  14o - 0020 
  15o - 0015 
  16o - 0018 
  17o - 0019 
  18o - 0024 
  19o - 0005 
  20o - 0001 
  21o - 0072 
  22o - 0078 
  23o - 0073 
  24o - 0099 
  25o - 0075 
  26o - 0097 
  27o - 0093 
  28o - 0090 
  29o - 0084 
  30o - 0079 
  31o - 0088 
  32o - 0061 
  33o - 0062 
  34o - 0064 
  35o - 0067 
  36o - 0053 
  37o - 0055 
  38o - 0059 
  39o - 0058 
  40o - 0054 
  41o - 0052 
  42o - 0041 
  43o - 0035 
  44o - 0025 
  45o - 0031 
  46o - 0021 
  47o - 0028 
  48o - 0029 
  49o - 0016 
  50o - 0013 
  51o - 0011 
  52o - 0007 
  53o - 0003 
  54o - 0004 
  55o - 0012 
  56o - 0076 
  57o - 0074 
  58o - 0096 
  59o - 0095 
  60o - 0098 
  61o - 0091 
  62o - 0092 
  63o - 0087 
  64o - 0086 
  65o - 0071 
  66o - 0089 
  67o - 0081 
  68o - 0080 
  69o - 0060 
  70o - 0082 
  71o - 0066 
  72o - 0069 
  73o - 0063 
  74o - 0056 
  75o - 0065 
  76o - 0047 
  77o - 0034 
  78o - 0044 
  79o - 0032 
  80o - 0027 
  81o - 0040 
  82o - 0030 
  83o - 0023 
  84o - 0017 
  85o - 0002 
  86o - 0010 
  87o - 0008 
  88o - 0014 
  89o - 0085 
  90o - 0051 
  91o - 0045 
  92o - 0042 
  93o - 0043 
  94o - 0039 
  95o - 0009 

Ciclista    9 será deletado...

O ciclista 0009 foi eliminado da corrida...
  77 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA  12 ***

A thread 0031 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista   31 quebrou na rodada 12! e será eliminado
1 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 12: 3
o número de elementos a passar dessa rodada atualizado: 91
(ou seja: 100 (total) - 6 (r/2) - 3 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0031 quebrou na rodada 12!

A thread 0015 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista   15 quebrou na rodada 12! e será eliminado
1 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 12: 4
o número de elementos a passar dessa rodada atualizado: 90
(ou seja: 100 (total) - 6 (r/2) - 4 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0015 quebrou na rodada 12!
  77 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA  13 ***

Ranking - Rodada 9:
   1o - 0094 
   2o - 0077 
   3o - 0083 
   4o - 0068 
   5o - 0057 
   6o - 0050 
   7o - 0048 
   8o - 0046 
   9o - 0036 
  10o - 0033 
  11o - 0020 
  12o - 0022 
  13o - 0018 
  14o - 0019 
  15o - 0024 
  16o - 0005 
  17o - 0001 
  18o - 0072 
  19o - 0099 
  20o - 0075 
  21o - 0097 
  22o - 0090 
  23o - 0061 
  24o - 0064 
  25o - 0062 
  26o - 0067 
  27o - 0054 
  28o - 0052 
  29o - 0049 
  30o - 0038 
  31o - 0025 
  32o - 0031 
  33o - 0028 
  34o - 0021 
  35o - 0016 
  36o - 0015 
  37o - 0007 
  38o - 0004 
  39o - 0012 
  40o - 0073 
  41o - 0076 
  42o - 0078 
  43o - 0096 
  44o - 0098 
  45o - 0093 
  46o - 0087 
  47o - 0084 
  48o - 0089 
  49o - 0071 
  50o - 0088 
  51o - 0079 
  52o - 0081 
  53o - 0080 
  54o - 0082 
  55o - 0066 
  56o - 0059 
  57o - 0055 
  58o - 0053 
  59o - 0065 
  60o - 0058 
  61o - 0056 
  62o - 0041 
  63o - 0047 
  64o - 0044 
  65o - 0034 
  66o - 0035 
  67o - 0027 
  68o - 0040 
  69o - 0029 
  70o - 0023 
  71o - 0011 
  72o - 0013 
  73o - 0002 
  74o - 0010 
  75o - 0003 
  76o - 0014 
  77o - 0074 
  78o - 0095 
  79o - 0091 
  80o - 0092 
  81o - 0086 
  82o - 0060 
  83o - 0063 
  84o - 0069 
  85o - 0051 
  86o - 0045 
  87o - 0043 
  88o - 0039 
  89o - 0032 
  90o - 0030 
  91o - 0017 
  92o - 0008 
  93o - 0085 
  94o - 0042 

  77 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA  14 ***

A thread 0065 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista   65 quebrou na rodada 12! e será eliminado
3 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 12: 5
o número de elementos a passar dessa rodada atualizado: 89
(ou seja: 100 (total) - 6 (r/2) - 5 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0065 quebrou na rodada 12!

A thread 0027 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista   27 quebrou na rodada 12! e será eliminado
3 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 12: 6
o número de elementos a passar dessa rodada atualizado: 88
(ou seja: 100 (total) - 6 (r/2) - 6 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0027 quebrou na rodada 12!

Ranking - Rodada 10:
   1o - 0094 
   2o - 0077 
   3o - 0083 
   4o - 0057 
   5o - 0050 
   6o - 0048 
   7o - 0020 
   8o - 0022 
   9o - 0019 
  10o - 0024 
  11o - 0005 
  12o - 0001 
  13o - 0072 
  14o - 0075 
  15o - 0068 
  16o - 0061 
  17o - 0067 
  18o - 0052 
  19o - 0049 
  20o - 0046 
  21o - 0038 
  22o - 0025 
  23o - 0036 
  24o - 0031 
  25o - 0021 
  26o - 0033 
  27o - 0015 
  28o - 0018 
  29o - 0007 
  30o - 0004 
  31o - 0078 
  32o - 0073 
  33o - 0099 
  34o - 0096 
  35o - 0097 
  36o - 0098 
  37o - 0090 
  38o - 0093 
  39o - 0087 
  40o - 0084 
  41o - 0071 
  42o - 0079 
  43o - 0089 
  44o - 0088 
  45o - 0062 
  46o - 0064 
  47o - 0082 
  48o - 0066 
  49o - 0053 
  50o - 0059 
  51o - 0055 
  52o - 0058 
  53o - 0054 
  54o - 0041 
  55o - 0034 
  56o - 0035 
  57o - 0044 
  58o - 0040 
  59o - 0029 
  60o - 0028 
  61o - 0016 
  62o - 0023 
  63o - 0011 
  64o - 0013 
  65o - 0002 
  66o - 0010 
  67o - 0003 
  68o - 0012 
  69o - 0076 
  70o - 0074 
  71o - 0091 
  72o - 0086 
  73o - 0081 
  74o - 0080 
  75o - 0060 
  76o - 0063 
  77o - 0069 
  78o - 0051 
  79o - 0056 
  80o - 0045 
  81o - 0065 
  82o - 0047 
  83o - 0043 
  84o - 0039 
  85o - 0027 
  86o - 0032 
  87o - 0030 
  88o - 0008 
  89o - 0014 
  90o - 0095 
  91o - 0092 
  92o - 0085 
  93o - 0042 
  94o - 0017 

Ciclista   17 será deletado...

O ciclista 0017 foi eliminado da corrida...

A thread 0002 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista    2 quebrou na rodada 12! e será eliminado
3 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 12: 7
o número de elementos a passar dessa rodada atualizado: 87
(ou seja: 100 (total) - 6 (r/2) - 7 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0002 quebrou na rodada 12!
  77 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA  15 ***

A thread 0008 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista    8 quebrou na rodada 12! e será eliminado
4 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 12: 8
o número de elementos a passar dessa rodada atualizado: 86
(ou seja: 100 (total) - 6 (r/2) - 8 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0008 quebrou na rodada 12!

A thread 0042 iniciou o processo de quebra.
A LISTA ESTAVA VAZIA, PREENCHENDO ELA AGORA...
Ops! O ciclista   42 quebrou na rodada 12! e será eliminado

Ranking - Rodada 11:
   1o - 0077 
   2o - 0094 
   3o - 0083 
   4o - 0050 
   5o - 0022 
   6o - 0020 
   7o - 0019 
   8o - 0024 
   9o - 0001 
  10o - 0072 
  11o - 0075 
  12o - 0068 
  13o - 0061 
  14o - 0057 
  15o - 0048 
  16o - 0052 
  17o - 0049 
  18o - 0046 
  19o - 0031 
  20o - 0036 
  21o - 0015 
  22o - 0018 
  23o - 0005 
  24o - 0004 
  25o - 0073 
  26o - 0078 
  27o - 0099 
  28o - 0096 
  29o - 0097 
  30o - 0098 
  31o - 0090 
  32o - 0093 
  33o - 0087 
  34o - 0071 
  35o - 0089 
  36o - 0088 
  37o - 0064 
  38o - 0062 
  39o - 0067 
  40o - 0066 
  41o - 0082 
  42o - 0059 
  43o - 0055 
  44o - 0054 
  45o - 0058 
  46o - 0041 
  47o - 0034 
  48o - 0038 
  49o - 0025 
  50o - 0035 
  51o - 0021 
  52o - 0033 
  53o - 0016 
  54o - 0028 
  55o - 0013 
  56o - 0011 
  57o - 0007 
  58o - 0010 
  59o - 0003 
  60o - 0012 
  61o - 0076 
  62o - 0074 
  63o - 0084 
  64o - 0079 
  65o - 0081 
  66o - 0060 
  67o - 0069 
  68o - 0063 
  69o - 0053 
  70o - 0056 
  71o - 0065 
  72o - 0047 
  73o - 0039 
  74o - 0043 
  75o - 0044 
  76o - 0040 
  77o - 0027 
  78o - 0029 
  79o - 0023 
  80o - 0002 
  81o - 0014 
  82o - 0095 
  83o - 0091 
  84o - 0085 
  85o - 0086 
  86o - 0080 
  87o - 0051 
  88o - 0045 
  89o - 0032 
  90o - 0030 
  91o - 0008 
  92o - 0092 
  93o - 0042 

4 RODADAS ATUALIZADAS!
número de TOTAL (até agora) de quebrados da rodada 12: 9
o número de elementos a passar dessa rodada atualizado: 85
(ou seja: 100 (total) - 6 (r/2) - 9 (queb)
LISTA DELETADA 1
LISTA DELETADA 2
O ciclista 0042 quebrou na rodada 12!
  77 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA  16 ***
  77 EH O PRIMEIRO COLOCADO!!!!!!!
*** RODADA  17 ***

Ranking - Rodada 12:
   1o - 0077 
   2o - 0094 
   3o - 0083 
   4o - 0022 
   5o - 0019 
   6o - 0024 
   7o - 0061 
   8o - 0050 
   9o - 0048 
  10o - 0046 
  11o - 0036 
  12o - 0020 
  13o - 0018 
  14o - 0005 
  15o - 0001 
  16o - 0072 
  17o - 0078 
  18o - 0073 
  19o - 0075 
  20o - 0097 
  21o - 0096 
  22o - 0093 
  23o - 0064 
  24o - 0068 
  25o - 0062 
  26o - 0066 
  27o - 0057 
  28o - 0055 
  29o - 0058 
  30o - 0054 
  31o - 0052 
  32o - 0049 
  33o - 0038 
  34o - 0025 
  35o - 0035 
  36o - 0033 
  37o - 0021 
  38o - 0016 
  39o - 0028 
  40o - 0013 
  41o - 0007 
  42o - 0004 
  43o - 0099 
  44o - 0098 
  45o - 0090 
  46o - 0087 
  47o - 0084 
  48o - 0089 
  49o - 0088 
  50o - 0071 
  51o - 0067 
  52o - 0082 
  53o - 0063 
  54o - 0069 
  55o - 0053 
  56o - 0059 
  57o - 0056 
  58o - 0039 
  59o - 0041 
  60o - 0043 
  61o - 0034 
  62o - 0040 
  63o - 0044 
  64o - 0023 
  65o - 0029 
  66o - 0011 
  67o - 0010 
  68o - 0003 
  69o - 0012 
  70o - 0014 
  71o - 0076 
  72o - 0074 
  73o - 0091 
  74o - 0085 
  75o - 0095 
  76o - 0086 
  77o - 0079 
  78o - 0081 
  79o - 0080 
  80o - 0060 
  81o - 0045 
  82o - 0047 
  83o - 0032 
  84o - 0051 
  85o - 0030 
  86o - 0092 

Ciclista   92 será deletado...

O ciclista 0092 foi eliminado da corrida...

Ranking - Rodada 13:
   1o - 0077 
   2o - 0083 
   3o - 0019 
   4o - 0024 
   5o - 0094 
   6o - 0048 
   7o - 0036 
   8o - 0020 
   9o - 0022 
  10o - 0018 
  11o - 0005 
  12o - 0001 
  13o - 0073 
  14o - 0072 
  15o - 0078 
  16o - 0075 
  17o - 0097 
  18o - 0093 
  19o - 0061 
  20o - 0068 
  21o - 0058 
  22o - 0050 
  23o - 0046 
  24o - 0025 
  25o - 0049 
  26o - 0038 
  27o - 0033 
  28o - 0016 
  29o - 0028 
  30o - 0013 
  31o - 0007 
  32o - 0004 
  33o - 0098 
  34o - 0096 
  35o - 0090 
  36o - 0087 
  37o - 0084 
  38o - 0089 
  39o - 0071 
  40o - 0088 
  41o - 0064 
  42o - 0062 
  43o - 0067 
  44o - 0082 
  45o - 0066 
  46o - 0057 
  47o - 0059 
  48o - 0055 
  49o - 0056 
  50o - 0054 
  51o - 0052 
  52o - 0041 
  53o - 0044 
  54o - 0035 
