EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0083 
   2o - 0066 
   3o - 0065 
   4o - 0087 
   5o - 0093 
   6o - 0062 
   7o - 0064 
   8o - 0098 
   9o - 0063 
  10o - 0095 
  11o - 0099 
  12o - 0091 
  13o - 0089 
  14o - 0092 
  15o - 0090 
  16o - 0096 
  17o - 0086 
  18o - 0094 
  19o - 0088 
  20o - 0081 
  21o - 0082 
  22o - 0085 
  23o - 0084 
  24o - 0080 
  25o - 0097 
  26o - 0076 
  27o - 0079 
  28o - 0078 
  29o - 0077 
  30o - 0071 
  31o - 0072 
  32o - 0073 
  33o - 0074 
  34o - 0058 
  35o - 0075 
  36o - 0016 
  37o - 0011 
  38o - 0068 
  39o - 0018 
  40o - 0070 
  41o - 0039 
  42o - 0067 
  43o - 0017 
  44o - 0069 
  45o - 0053 
  46o - 0047 
  47o - 0045 
  48o - 0015 
  49o - 0056 
  50o - 0054 
  51o - 0057 
  52o - 0059 
  53o - 0049 
  54o - 0052 
  55o - 0051 
  56o - 0060 
  57o - 0061 
  58o - 0042 
  59o - 0048 
  60o - 0050 
  61o - 0043 
  62o - 0041 
  63o - 0040 
  64o - 0038 
  65o - 0046 
  66o - 0036 
  67o - 0006 
  68o - 0035 
  69o - 0034 
  70o - 0055 
  71o - 0037 
  72o - 0028 
  73o - 0032 
  74o - 0033 
  75o - 0031 
  76o - 0044 
  77o - 0023 
  78o - 0026 
  79o - 0030 
  80o - 0027 
  81o - 0021 
  82o - 0012 
  83o - 0014 
  84o - 0024 
  85o - 0025 
  86o - 0013 
  87o - 0029 
  88o - 0005 
  89o - 0020 
  90o - 0008 
  91o - 0001 
  92o - 0022 
  93o - 0009 
  94o - 0002 
  95o - 0019 
  96o - 0010 
  97o - 0000 
  98o - 0003 
  99o - 0007 
 100o - 0004 


Ranking - Rodada 2:
   1o - 0093 
   2o - 0087 
   3o - 0083 
   4o - 0066 
   5o - 0065 
   6o - 0098 
   7o - 0063 
   8o - 0064 
   9o - 0062 
  10o - 0091 
  11o - 0090 
  12o - 0099 
  13o - 0095 
  14o - 0088 
  15o - 0096 
  16o - 0086 
  17o - 0097 
  18o - 0085 
  19o - 0080 
  20o - 0084 
  21o - 0077 
  22o - 0076 
  23o - 0079 
  24o - 0078 
  25o - 0073 
  26o - 0072 
  27o - 0058 
  28o - 0071 
  29o - 0018 
  30o - 0068 
  31o - 0039 
  32o - 0017 
  33o - 0067 
  34o - 0070 
  35o - 0069 
  36o - 0045 
  37o - 0053 
  38o - 0047 
  39o - 0054 
  40o - 0057 
  41o - 0059 
  42o - 0015 
  43o - 0061 
  44o - 0049 
  45o - 0052 
  46o - 0051 
  47o - 0042 
