EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0006 
   2o - 0060 
   3o - 0058 
   4o - 0061 
   5o - 0059 
   6o - 0015 
   7o - 0091 
   8o - 0016 
   9o - 0098 
  10o - 0033 
  11o - 0099 
  12o - 0082 
  13o - 0034 
  14o - 0090 
  15o - 0073 
  16o - 0080 
  17o - 0081 
  18o - 0032 
  19o - 0062 
  20o - 0072 
  21o - 0070 
  22o - 0085 
  23o - 0071 
  24o - 0083 
  25o - 0067 
  26o - 0084 
  27o - 0068 
  28o - 0069 
  29o - 0064 
  30o - 0093 
  31o - 0094 
  32o - 0065 
  33o - 0079 
  34o - 0066 
  35o - 0092 
  36o - 0095 
  37o - 0097 
  38o - 0063 
  39o - 0074 
  40o - 0088 
  41o - 0078 
  42o - 0089 
  43o - 0087 
  44o - 0002 
  45o - 0077 
  46o - 0096 
  47o - 0075 
  48o - 0076 
  49o - 0030 
  50o - 0020 
  51o - 0001 
  52o - 0031 
  53o - 0008 
  54o - 0056 
  55o - 0086 
  56o - 0055 
  57o - 0057 
  58o - 0009 
  59o - 0019 
  60o - 0028 
  61o - 0010 
  62o - 0029 
  63o - 0003 
  64o - 0054 
  65o - 0018 
  66o - 0007 
  67o - 0022 
  68o - 0014 
  69o - 0035 
  70o - 0042 
  71o - 0012 
  72o - 0044 
  73o - 0036 
  74o - 0023 
  75o - 0017 
  76o - 0005 
  77o - 0045 
  78o - 0040 
  79o - 0000 
  80o - 0013 
  81o - 0048 
  82o - 0052 
  83o - 0021 
  84o - 0049 
  85o - 0051 
  86o - 0038 
  87o - 0041 
  88o - 0011 
  89o - 0027 
  90o - 0024 
  91o - 0004 
  92o - 0047 
  93o - 0039 
  94o - 0043 
  95o - 0037 
  96o - 0050 
  97o - 0025 
  98o - 0026 
  99o - 0053 
 100o - 0046 


Ranking - Rodada 2:
   1o - 0006 
   2o - 0058 
   3o - 0059 
   4o - 0060 
   5o - 0061 
   6o - 0015 
   7o - 0016 
   8o - 0091 
   9o - 0082 
  10o - 0090 
  11o - 0033 
  12o - 0034 
  13o - 0062 
  14o - 0080 
  15o - 0081 
  16o - 0073 
  17o - 0085 
  18o - 0083 
  19o - 0070 
  20o - 0072 
  21o - 0071 
  22o - 0067 
  23o - 0084 
  24o - 0068 
  25o - 0064 
  26o - 0093 
  27o - 0094 
  28o - 0066 
  29o - 0063 
  30o - 0074 
  31o - 0095 
  32o - 0078 
  33o - 0088 
  34o - 0087 
  35o - 0096 
  36o - 0077 
  37o - 0075 
  38o - 0076 
  39o - 0002 
  40o - 0008 
  41o - 0030 
  42o - 0020 
  43o - 0001 
  44o - 0031 
  45o - 0057 
  46o - 0056 
  47o - 0055 
