EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0069 
   2o - 0043 
   3o - 0056 
   4o - 0070 
   5o - 0071 
   6o - 0023 
   7o - 0040 
   8o - 0099 
   9o - 0095 
  10o - 0094 
  11o - 0097 
  12o - 0096 
  13o - 0098 
  14o - 0054 
  15o - 0091 
  16o - 0090 
  17o - 0092 
  18o - 0089 
  19o - 0086 
  20o - 0085 
  21o - 0087 
  22o - 0088 
  23o - 0055 
  24o - 0081 
  25o - 0080 
  26o - 0084 
  27o - 0082 
  28o - 0093 
  29o - 0079 
  30o - 0083 
  31o - 0075 
  32o - 0074 
  33o - 0078 
  34o - 0067 
  35o - 0076 
  36o - 0066 
  37o - 0068 
  38o - 0072 
  39o - 0077 
  40o - 0073 
  41o - 0059 
  42o - 0057 
  43o - 0058 
  44o - 0063 
  45o - 0064 
  46o - 0065 
  47o - 0061 
  48o - 0051 
  49o - 0060 
  50o - 0046 
  51o - 0050 
  52o - 0047 
  53o - 0048 
  54o - 0062 
  55o - 0052 
  56o - 0053 
  57o - 0049 
  58o - 0042 
  59o - 0044 
  60o - 0045 
  61o - 0037 
  62o - 0035 
  63o - 0033 
  64o - 0039 
  65o - 0034 
  66o - 0032 
  67o - 0038 
  68o - 0024 
  69o - 0036 
  70o - 0027 
  71o - 0030 
  72o - 0041 
  73o - 0031 
  74o - 0028 
  75o - 0021 
  76o - 0025 
  77o - 0013 
  78o - 0029 
  79o - 0016 
  80o - 0022 
  81o - 0018 
  82o - 0012 
  83o - 0026 
  84o - 0010 
  85o - 0015 
  86o - 0017 
  87o - 0020 
  88o - 0011 
  89o - 0019 
  90o - 0014 
  91o - 0008 
  92o - 0006 
  93o - 0007 
  94o - 0001 
  95o - 0000 
  96o - 0004 
  97o - 0005 
  98o - 0002 
  99o - 0003 
 100o - 0009 


Ranking - Rodada 2:
   1o - 0070 
   2o - 0056 
   3o - 0043 
   4o - 0071 
   5o - 0069 
   6o - 0099 
   7o - 0023 
   8o - 0095 
   9o - 0054 
  10o - 0094 
  11o - 0096 
  12o - 0097 
  13o - 0091 
  14o - 0089 
  15o - 0055 
  16o - 0088 
  17o - 0085 
  18o - 0093 
  19o - 0080 
  20o - 0084 
  21o - 0082 
  22o - 0074 
  23o - 0083 
  24o - 0079 
  25o - 0075 
  26o - 0067 
  27o - 0072 
  28o - 0076 
  29o - 0077 
  30o - 0068 
  31o - 0078 
  32o - 0057 
  33o - 0063 
  34o - 0058 
  35o - 0064 
  36o - 0065 
  37o - 0059 
  38o - 0061 
  39o - 0046 
  40o - 0051 
  41o - 0060 
  42o - 0053 
  43o - 0049 
  44o - 0048 
  45o - 0047 
  46o - 0050 
  47o - 0062 
