EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0096 
   2o - 0087 
   3o - 0084 
   4o - 0089 
   5o - 0097 
   6o - 0094 
   7o - 0071 
   8o - 0095 
   9o - 0083 
  10o - 0075 
  11o - 0076 
  12o - 0064 
  13o - 0078 
  14o - 0063 
  15o - 0073 
  16o - 0098 
  17o - 0081 
  18o - 0099 
  19o - 0077 
  20o - 0092 
  21o - 0093 
  22o - 0082 
  23o - 0090 
  24o - 0091 
  25o - 0088 
  26o - 0074 
  27o - 0079 
  28o - 0080 
  29o - 0086 
  30o - 0069 
  31o - 0085 
  32o - 0059 
  33o - 0070 
  34o - 0037 
  35o - 0060 
  36o - 0072 
  37o - 0062 
  38o - 0038 
  39o - 0057 
  40o - 0065 
  41o - 0067 
  42o - 0061 
  43o - 0068 
  44o - 0058 
  45o - 0053 
  46o - 0056 
  47o - 0055 
  48o - 0066 
  49o - 0052 
  50o - 0050 
  51o - 0051 
  52o - 0049 
  53o - 0008 
  54o - 0007 
  55o - 0047 
  56o - 0006 
  57o - 0054 
  58o - 0045 
  59o - 0025 
  60o - 0046 
  61o - 0026 
  62o - 0043 
  63o - 0042 
  64o - 0048 
  65o - 0044 
  66o - 0040 
  67o - 0039 
  68o - 0030 
  69o - 0031 
  70o - 0034 
  71o - 0033 
  72o - 0036 
  73o - 0041 
  74o - 0028 
  75o - 0029 
  76o - 0035 
  77o - 0032 
  78o - 0023 
  79o - 0019 
  80o - 0022 
  81o - 0014 
  82o - 0018 
  83o - 0024 
  84o - 0017 
  85o - 0021 
  86o - 0027 
  87o - 0020 
  88o - 0016 
  89o - 0002 
  90o - 0009 
  91o - 0010 
  92o - 0000 
  93o - 0003 
  94o - 0005 
  95o - 0011 
  96o - 0001 
  97o - 0012 
  98o - 0015 
  99o - 0013 
 100o - 0004 


Ranking - Rodada 2:
   1o - 0087 
   2o - 0097 
   3o - 0089 
   4o - 0083 
   5o - 0095 
   6o - 0094 
   7o - 0071 
   8o - 0076 
   9o - 0064 
  10o - 0063 
  11o - 0098 
  12o - 0099 
  13o - 0081 
  14o - 0092 
  15o - 0082 
  16o - 0091 
  17o - 0093 
  18o - 0086 
  19o - 0074 
  20o - 0088 
  21o - 0080 
  22o - 0069 
  23o - 0070 
  24o - 0059 
  25o - 0037 
  26o - 0085 
  27o - 0060 
  28o - 0038 
  29o - 0072 
  30o - 0068 
  31o - 0058 
  32o - 0057 
  33o - 0067 
  34o - 0061 
  35o - 0066 
  36o - 0056 
  37o - 0052 
  38o - 0051 
  39o - 0049 
  40o - 0008 
  41o - 0050 
  42o - 0007 
  43o - 0047 
  44o - 0054 
  45o - 0025 
  46o - 0045 
  47o - 0046 
