EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0036 
   2o - 0039 
   3o - 0033 
   4o - 0041 
   5o - 0038 
   6o - 0098 
   7o - 0096 
   8o - 0086 
   9o - 0052 
  10o - 0061 
  11o - 0053 
  12o - 0058 
  13o - 0063 
  14o - 0048 
  15o - 0043 
  16o - 0080 
  17o - 0059 
  18o - 0070 
  19o - 0097 
  20o - 0071 
  21o - 0045 
  22o - 0085 
  23o - 0079 
  24o - 0069 
  25o - 0055 
  26o - 0082 
  27o - 0091 
  28o - 0095 
  29o - 0065 
  30o - 0081 
  31o - 0072 
  32o - 0090 
  33o - 0099 
  34o - 0093 
  35o - 0062 
  36o - 0057 
  37o - 0046 
  38o - 0075 
  39o - 0035 
  40o - 0092 
  41o - 0037 
  42o - 0050 
  43o - 0073 
  44o - 0074 
  45o - 0084 
  46o - 0094 
  47o - 0064 
  48o - 0078 
  49o - 0040 
  50o - 0076 
  51o - 0077 
  52o - 0068 
  53o - 0042 
  54o - 0054 
  55o - 0056 
  56o - 0083 
  57o - 0089 
  58o - 0047 
  59o - 0067 
  60o - 0066 
  61o - 0051 
  62o - 0044 
  63o - 0031 
  64o - 0030 
  65o - 0087 
  66o - 0049 
  67o - 0009 
  68o - 0088 
  69o - 0032 
  70o - 0060 
  71o - 0008 
  72o - 0010 
  73o - 0007 
  74o - 0034 
  75o - 0006 
  76o - 0026 
  77o - 0000 
  78o - 0029 
  79o - 0001 
  80o - 0003 
  81o - 0024 
  82o - 0027 
  83o - 0023 
  84o - 0005 
  85o - 0025 
  86o - 0019 
  87o - 0028 
  88o - 0004 
  89o - 0022 
  90o - 0013 
  91o - 0012 
  92o - 0021 
  93o - 0011 
  94o - 0014 
  95o - 0016 
  96o - 0002 
  97o - 0020 
  98o - 0017 
  99o - 0015 
 100o - 0018 


Ranking - Rodada 2:
   1o - 0036 
   2o - 0033 
   3o - 0041 
   4o - 0096 
   5o - 0098 
   6o - 0052 
   7o - 0063 
   8o - 0053 
   9o - 0061 
  10o - 0070 
  11o - 0059 
  12o - 0080 
  13o - 0043 
  14o - 0048 
  15o - 0071 
  16o - 0085 
  17o - 0045 
  18o - 0097 
  19o - 0055 
  20o - 0095 
  21o - 0069 
  22o - 0082 
  23o - 0091 
  24o - 0081 
  25o - 0099 
  26o - 0072 
  27o - 0093 
  28o - 0062 
  29o - 0057 
  30o - 0075 
  31o - 0046 
  32o - 0037 
  33o - 0073 
  34o - 0035 
  35o - 0092 
  36o - 0074 
  37o - 0064 
  38o - 0084 
  39o - 0040 
  40o - 0078 
  41o - 0068 
  42o - 0089 
  43o - 0056 
  44o - 0054 
  45o - 0042 
  46o - 0051 
  47o - 0047 
