EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0091 
   2o - 0032 
   3o - 0034 
   4o - 0030 
   5o - 0093 
   6o - 0040 
   7o - 0098 
   8o - 0000 
   9o - 0002 
  10o - 0001 
  11o - 0041 
  12o - 0097 
  13o - 0085 
  14o - 0063 
  15o - 0069 
  16o - 0064 
  17o - 0087 
  18o - 0089 
  19o - 0065 
  20o - 0096 
  21o - 0007 
  22o - 0067 
  23o - 0028 
  24o - 0024 
  25o - 0005 
  26o - 0025 
  27o - 0066 
  28o - 0095 
  29o - 0068 
  30o - 0059 
  31o - 0038 
  32o - 0027 
  33o - 0037 
  34o - 0026 
  35o - 0050 
  36o - 0031 
  37o - 0048 
  38o - 0094 
  39o - 0033 
  40o - 0039 
  41o - 0079 
  42o - 0076 
  43o - 0083 
  44o - 0090 
  45o - 0088 
  46o - 0099 
  47o - 0092 
  48o - 0075 
  49o - 0080 
  50o - 0084 
  51o - 0086 
  52o - 0077 
  53o - 0071 
  54o - 0070 
  55o - 0081 
  56o - 0078 
  57o - 0074 
  58o - 0061 
  59o - 0082 
  60o - 0052 
  61o - 0073 
  62o - 0072 
  63o - 0062 
  64o - 0057 
  65o - 0060 
  66o - 0058 
  67o - 0036 
  68o - 0046 
  69o - 0011 
  70o - 0056 
  71o - 0035 
  72o - 0019 
  73o - 0055 
  74o - 0020 
  75o - 0047 
  76o - 0012 
  77o - 0009 
  78o - 0053 
  79o - 0054 
  80o - 0043 
  81o - 0017 
  82o - 0023 
  83o - 0051 
  84o - 0021 
  85o - 0044 
  86o - 0049 
  87o - 0006 
  88o - 0045 
  89o - 0014 
  90o - 0013 
  91o - 0016 
  92o - 0015 
  93o - 0042 
  94o - 0022 
  95o - 0018 
  96o - 0010 
  97o - 0008 
  98o - 0004 
  99o - 0029 
 100o - 0003 


Ranking - Rodada 2:
   1o - 0091 
   2o - 0034 
   3o - 0032 
   4o - 0093 
   5o - 0002 
   6o - 0000 
   7o - 0040 
   8o - 0001 
   9o - 0097 
  10o - 0063 
  11o - 0041 
  12o - 0069 
  13o - 0089 
  14o - 0065 
  15o - 0087 
  16o - 0064 
  17o - 0024 
  18o - 0096 
  19o - 0028 
  20o - 0067 
  21o - 0095 
  22o - 0068 
  23o - 0066 
  24o - 0025 
  25o - 0027 
  26o - 0038 
  27o - 0037 
  28o - 0094 
  29o - 0033 
  30o - 0050 
  31o - 0048 
  32o - 0026 
  33o - 0039 
  34o - 0079 
  35o - 0090 
  36o - 0080 
  37o - 0083 
  38o - 0088 
  39o - 0099 
  40o - 0092 
  41o - 0075 
  42o - 0084 
  43o - 0081 
  44o - 0074 
  45o - 0071 
  46o - 0078 
  47o - 0082 
