EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0090 
   2o - 0048 
   3o - 0099 
   4o - 0035 
   5o - 0051 
   6o - 0085 
   7o - 0098 
   8o - 0083 
   9o - 0081 
  10o - 0089 
  11o - 0097 
  12o - 0095 
  13o - 0094 
  14o - 0093 
  15o - 0096 
  16o - 0086 
  17o - 0087 
  18o - 0088 
  19o - 0091 
  20o - 0084 
  21o - 0080 
  22o - 0092 
  23o - 0082 
  24o - 0079 
  25o - 0076 
  26o - 0074 
  27o - 0077 
  28o - 0073 
  29o - 0078 
  30o - 0075 
  31o - 0072 
  32o - 0069 
  33o - 0049 
  34o - 0071 
  35o - 0064 
  36o - 0066 
  37o - 0068 
  38o - 0065 
  39o - 0067 
  40o - 0059 
  41o - 0070 
  42o - 0060 
  43o - 0058 
  44o - 0061 
  45o - 0063 
  46o - 0054 
  47o - 0053 
  48o - 0056 
  49o - 0062 
  50o - 0057 
  51o - 0055 
  52o - 0052 
  53o - 0040 
  54o - 0045 
  55o - 0047 
  56o - 0037 
  57o - 0050 
  58o - 0042 
  59o - 0038 
  60o - 0036 
  61o - 0039 
  62o - 0041 
  63o - 0032 
  64o - 0046 
  65o - 0025 
  66o - 0044 
  67o - 0029 
  68o - 0031 
  69o - 0034 
  70o - 0027 
  71o - 0026 
  72o - 0043 
  73o - 0028 
  74o - 0020 
  75o - 0001 
  76o - 0030 
  77o - 0019 
  78o - 0016 
  79o - 0017 
  80o - 0024 
  81o - 0018 
  82o - 0015 
  83o - 0023 
  84o - 0003 
  85o - 0033 
  86o - 0011 
  87o - 0014 
  88o - 0009 
  89o - 0006 
  90o - 0010 
  91o - 0002 
  92o - 0004 
  93o - 0021 
  94o - 0022 
  95o - 0008 
  96o - 0012 
  97o - 0000 
  98o - 0007 
  99o - 0013 
 100o - 0005 


Ranking - Rodada 2:
   1o - 0048 
   2o - 0051 
   3o - 0098 
   4o - 0085 
   5o - 0081 
   6o - 0095 
   7o - 0093 
   8o - 0094 
   9o - 0097 
  10o - 0088 
  11o - 0091 
  12o - 0096 
  13o - 0092 
  14o - 0080 
  15o - 0082 
  16o - 0079 
  17o - 0084 
  18o - 0077 
  19o - 0076 
  20o - 0049 
  21o - 0078 
  22o - 0064 
  23o - 0068 
  24o - 0066 
  25o - 0071 
  26o - 0067 
  27o - 0070 
  28o - 0065 
  29o - 0054 
  30o - 0058 
  31o - 0061 
  32o - 0062 
  33o - 0055 
  34o - 0053 
  35o - 0052 
  36o - 0045 
  37o - 0047 
  38o - 0040 
  39o - 0038 
  40o - 0050 
  41o - 0036 
  42o - 0042 
  43o - 0037 
  44o - 0039 
  45o - 0041 
  46o - 0032 
  47o - 0025 
