EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0025 
   2o - 0087 
   3o - 0082 
   4o - 0024 
   5o - 0085 
   6o - 0057 
   7o - 0086 
   8o - 0084 
   9o - 0052 
  10o - 0083 
  11o - 0042 
  12o - 0027 
  13o - 0026 
  14o - 0051 
  15o - 0053 
  16o - 0036 
  17o - 0028 
  18o - 0035 
  19o - 0038 
  20o - 0006 
  21o - 0040 
  22o - 0079 
  23o - 0023 
  24o - 0007 
  25o - 0004 
  26o - 0075 
  27o - 0099 
  28o - 0068 
  29o - 0049 
  30o - 0050 
  31o - 0005 
  32o - 0077 
  33o - 0097 
  34o - 0067 
  35o - 0016 
  36o - 0048 
  37o - 0010 
  38o - 0008 
  39o - 0094 
  40o - 0098 
  41o - 0047 
  42o - 0096 
  43o - 0095 
  44o - 0056 
  45o - 0054 
  46o - 0093 
  47o - 0046 
  48o - 0091 
  49o - 0031 
  50o - 0055 
  51o - 0030 
  52o - 0045 
  53o - 0089 
  54o - 0044 
  55o - 0014 
  56o - 0061 
  57o - 0060 
  58o - 0015 
  59o - 0029 
  60o - 0073 
  61o - 0066 
  62o - 0013 
  63o - 0012 
  64o - 0059 
  65o - 0017 
  66o - 0081 
  67o - 0070 
  68o - 0064 
  69o - 0019 
  70o - 0065 
  71o - 0011 
  72o - 0018 
  73o - 0063 
  74o - 0080 
  75o - 0020 
  76o - 0009 
  77o - 0074 
  78o - 0069 
  79o - 0072 
  80o - 0090 
  81o - 0071 
  82o - 0088 
  83o - 0078 
  84o - 0092 
  85o - 0062 
  86o - 0041 
  87o - 0032 
  88o - 0033 
  89o - 0039 
  90o - 0000 
  91o - 0034 
  92o - 0076 
  93o - 0022 
  94o - 0003 
  95o - 0002 
  96o - 0001 
  97o - 0021 
  98o - 0037 
  99o - 0058 
 100o - 0043 


Ranking - Rodada 2:
   1o - 0024 
   2o - 0025 
   3o - 0085 
   4o - 0082 
   5o - 0086 
   6o - 0057 
   7o - 0084 
   8o - 0026 
   9o - 0083 
  10o - 0052 
  11o - 0051 
  12o - 0042 
  13o - 0035 
  14o - 0036 
  15o - 0028 
  16o - 0023 
  17o - 0006 
  18o - 0040 
  19o - 0079 
  20o - 0099 
  21o - 0038 
  22o - 0068 
  23o - 0007 
  24o - 0004 
  25o - 0075 
  26o - 0005 
  27o - 0049 
  28o - 0067 
  29o - 0097 
  30o - 0016 
  31o - 0008 
  32o - 0010 
  33o - 0098 
  34o - 0094 
  35o - 0054 
  36o - 0056 
  37o - 0031 
  38o - 0046 
  39o - 0091 
  40o - 0045 
  41o - 0089 
  42o - 0030 
  43o - 0044 
  44o - 0014 
  45o - 0029 
  46o - 0015 
  47o - 0059 
