EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0077 
   2o - 0078 
   3o - 0059 
   4o - 0065 
   5o - 0076 
   6o - 0063 
   7o - 0098 
   8o - 0099 
   9o - 0060 
  10o - 0054 
  11o - 0061 
  12o - 0037 
  13o - 0052 
  14o - 0053 
  15o - 0057 
  16o - 0058 
  17o - 0097 
  18o - 0042 
  19o - 0091 
  20o - 0056 
  21o - 0096 
  22o - 0092 
  23o - 0094 
  24o - 0090 
  25o - 0089 
  26o - 0095 
  27o - 0086 
  28o - 0088 
  29o - 0093 
  30o - 0084 
  31o - 0087 
  32o - 0081 
  33o - 0082 
  34o - 0079 
  35o - 0083 
  36o - 0085 
  37o - 0075 
  38o - 0080 
  39o - 0069 
  40o - 0071 
  41o - 0073 
  42o - 0070 
  43o - 0074 
  44o - 0068 
  45o - 0064 
  46o - 0072 
  47o - 0055 
  48o - 0051 
  49o - 0062 
  50o - 0047 
  51o - 0048 
  52o - 0067 
  53o - 0043 
  54o - 0044 
  55o - 0046 
  56o - 0066 
  57o - 0045 
  58o - 0036 
  59o - 0041 
  60o - 0039 
  61o - 0049 
  62o - 0050 
  63o - 0026 
  64o - 0030 
  65o - 0034 
  66o - 0028 
  67o - 0038 
  68o - 0040 
  69o - 0014 
  70o - 0025 
  71o - 0031 
  72o - 0027 
  73o - 0015 
  74o - 0033 
  75o - 0024 
  76o - 0009 
  77o - 0035 
  78o - 0020 
  79o - 0032 
  80o - 0016 
  81o - 0022 
  82o - 0019 
  83o - 0010 
  84o - 0023 
  85o - 0012 
  86o - 0018 
  87o - 0029 
  88o - 0017 
  89o - 0001 
  90o - 0013 
  91o - 0007 
  92o - 0021 
  93o - 0006 
  94o - 0005 
  95o - 0011 
  96o - 0008 
  97o - 0003 
  98o - 0002 
  99o - 0000 
 100o - 0004 


Ranking - Rodada 2:
   1o - 0077 
   2o - 0059 
   3o - 0065 
   4o - 0078 
   5o - 0076 
   6o - 0099 
   7o - 0063 
   8o - 0061 
   9o - 0052 
  10o - 0037 
  11o - 0058 
  12o - 0097 
  13o - 0092 
  14o - 0091 
  15o - 0088 
  16o - 0090 
  17o - 0089 
  18o - 0095 
  19o - 0093 
  20o - 0084 
  21o - 0081 
  22o - 0082 
  23o - 0087 
  24o - 0080 
  25o - 0083 
  26o - 0075 
  27o - 0085 
  28o - 0071 
  29o - 0070 
  30o - 0069 
  31o - 0074 
  32o - 0064 
  33o - 0068 
  34o - 0072 
  35o - 0055 
  36o - 0048 
  37o - 0067 
  38o - 0051 
  39o - 0062 
  40o - 0047 
  41o - 0044 
  42o - 0045 
  43o - 0066 
  44o - 0046 
  45o - 0049 
  46o - 0050 
  47o - 0036 
