EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0089 
   2o - 0084 
   3o - 0082 
   4o - 0078 
   5o - 0086 
   6o - 0099 
   7o - 0095 
   8o - 0097 
   9o - 0090 
  10o - 0074 
  11o - 0072 
  12o - 0093 
  13o - 0071 
  14o - 0081 
  15o - 0073 
  16o - 0076 
  17o - 0079 
  18o - 0070 
  19o - 0098 
  20o - 0083 
  21o - 0077 
  22o - 0080 
  23o - 0088 
  24o - 0087 
  25o - 0085 
  26o - 0094 
  27o - 0075 
  28o - 0096 
  29o - 0092 
  30o - 0043 
  31o - 0046 
  32o - 0091 
  33o - 0044 
  34o - 0045 
  35o - 0042 
  36o - 0039 
  37o - 0038 
  38o - 0041 
  39o - 0018 
  40o - 0036 
  41o - 0037 
  42o - 0040 
  43o - 0061 
  44o - 0069 
  45o - 0064 
  46o - 0065 
  47o - 0066 
  48o - 0063 
  49o - 0062 
  50o - 0016 
  51o - 0035 
  52o - 0068 
  53o - 0067 
  54o - 0034 
  55o - 0029 
  56o - 0014 
  57o - 0033 
  58o - 0032 
  59o - 0060 
  60o - 0017 
  61o - 0015 
  62o - 0030 
  63o - 0019 
  64o - 0058 
  65o - 0057 
  66o - 0056 
  67o - 0013 
  68o - 0059 
  69o - 0011 
  70o - 0012 
  71o - 0027 
  72o - 0031 
  73o - 0051 
  74o - 0052 
  75o - 0028 
  76o - 0024 
  77o - 0053 
  78o - 0026 
  79o - 0055 
  80o - 0022 
  81o - 0054 
  82o - 0050 
  83o - 0049 
  84o - 0048 
  85o - 0025 
  86o - 0047 
  87o - 0021 
  88o - 0000 
  89o - 0010 
  90o - 0008 
  91o - 0020 
  92o - 0007 
  93o - 0005 
  94o - 0009 
  95o - 0003 
  96o - 0002 
  97o - 0006 
  98o - 0004 
  99o - 0023 
 100o - 0001 


Ranking - Rodada 2:
   1o - 0082 
   2o - 0089 
   3o - 0086 
   4o - 0095 
   5o - 0097 
   6o - 0090 
   7o - 0074 
   8o - 0081 
   9o - 0071 
  10o - 0073 
  11o - 0093 
  12o - 0079 
  13o - 0083 
  14o - 0098 
  15o - 0085 
  16o - 0088 
  17o - 0077 
  18o - 0080 
  19o - 0087 
  20o - 0075 
  21o - 0096 
  22o - 0094 
  23o - 0044 
  24o - 0043 
  25o - 0092 
  26o - 0042 
  27o - 0045 
  28o - 0091 
  29o - 0041 
  30o - 0039 
  31o - 0038 
  32o - 0036 
  33o - 0040 
  34o - 0018 
  35o - 0069 
  36o - 0037 
  37o - 0061 
  38o - 0066 
  39o - 0065 
  40o - 0063 
  41o - 0067 
  42o - 0016 
  43o - 0062 
  44o - 0068 
  45o - 0033 
  46o - 0014 
  47o - 0029 
