EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0073 
   2o - 0078 
   3o - 0075 
   4o - 0074 
   5o - 0076 
   6o - 0095 
   7o - 0085 
   8o - 0079 
   9o - 0094 
  10o - 0083 
  11o - 0087 
  12o - 0082 
  13o - 0086 
  14o - 0096 
  15o - 0080 
  16o - 0099 
  17o - 0068 
  18o - 0093 
  19o - 0092 
  20o - 0088 
  21o - 0098 
  22o - 0077 
  23o - 0089 
  24o - 0091 
  25o - 0097 
  26o - 0081 
  27o - 0090 
  28o - 0071 
  29o - 0084 
  30o - 0072 
  31o - 0070 
  32o - 0027 
  33o - 0067 
  34o - 0065 
  35o - 0031 
  36o - 0034 
  37o - 0024 
  38o - 0029 
  39o - 0069 
  40o - 0050 
  41o - 0052 
  42o - 0064 
  43o - 0066 
  44o - 0058 
  45o - 0048 
  46o - 0063 
  47o - 0037 
  48o - 0062 
  49o - 0061 
  50o - 0054 
  51o - 0051 
  52o - 0038 
  53o - 0057 
  54o - 0060 
  55o - 0059 
  56o - 0049 
  57o - 0053 
  58o - 0055 
  59o - 0047 
  60o - 0056 
  61o - 0045 
  62o - 0043 
  63o - 0042 
  64o - 0018 
  65o - 0016 
  66o - 0044 
  67o - 0023 
  68o - 0030 
  69o - 0020 
  70o - 0026 
  71o - 0046 
  72o - 0019 
  73o - 0015 
  74o - 0033 
  75o - 0028 
  76o - 0017 
  77o - 0010 
  78o - 0025 
  79o - 0035 
  80o - 0039 
  81o - 0036 
  82o - 0022 
  83o - 0014 
  84o - 0041 
  85o - 0040 
  86o - 0012 
  87o - 0008 
  88o - 0013 
  89o - 0009 
  90o - 0032 
  91o - 0003 
  92o - 0021 
  93o - 0000 
  94o - 0011 
  95o - 0006 
  96o - 0002 
  97o - 0001 
  98o - 0005 
  99o - 0004 
 100o - 0007 


Ranking - Rodada 2:
   1o - 0076 
   2o - 0073 
   3o - 0075 
   4o - 0074 
   5o - 0094 
   6o - 0079 
   7o - 0095 
   8o - 0085 
   9o - 0086 
  10o - 0087 
  11o - 0096 
  12o - 0082 
  13o - 0093 
  14o - 0099 
  15o - 0068 
  16o - 0091 
  17o - 0089 
  18o - 0088 
  19o - 0081 
  20o - 0084 
  21o - 0071 
  22o - 0097 
  23o - 0027 
  24o - 0067 
  25o - 0070 
  26o - 0065 
  27o - 0034 
  28o - 0029 
  29o - 0066 
  30o - 0024 
  31o - 0050 
  32o - 0052 
  33o - 0064 
  34o - 0069 
  35o - 0037 
  36o - 0063 
  37o - 0062 
  38o - 0054 
  39o - 0057 
  40o - 0061 
  41o - 0051 
  42o - 0048 
  43o - 0059 
  44o - 0060 
  45o - 0055 
  46o - 0049 
  47o - 0042 
