EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0085 
   2o - 0081 
   3o - 0091 
   4o - 0082 
   5o - 0095 
   6o - 0083 
   7o - 0030 
   8o - 0089 
   9o - 0097 
  10o - 0032 
  11o - 0098 
  12o - 0096 
  13o - 0099 
  14o - 0093 
  15o - 0090 
  16o - 0087 
  17o - 0094 
  18o - 0092 
  19o - 0079 
  20o - 0086 
  21o - 0088 
  22o - 0084 
  23o - 0078 
  24o - 0074 
  25o - 0072 
  26o - 0077 
  27o - 0076 
  28o - 0068 
  29o - 0067 
  30o - 0070 
  31o - 0075 
  32o - 0073 
  33o - 0063 
  34o - 0065 
  35o - 0062 
  36o - 0080 
  37o - 0069 
  38o - 0060 
  39o - 0024 
  40o - 0066 
  41o - 0064 
  42o - 0016 
  43o - 0071 
  44o - 0029 
  45o - 0012 
  46o - 0058 
  47o - 0019 
  48o - 0057 
  49o - 0055 
  50o - 0056 
  51o - 0061 
  52o - 0050 
  53o - 0052 
  54o - 0023 
  55o - 0059 
  56o - 0053 
  57o - 0048 
  58o - 0039 
  59o - 0047 
  60o - 0040 
  61o - 0051 
  62o - 0046 
  63o - 0054 
  64o - 0043 
  65o - 0041 
  66o - 0049 
  67o - 0036 
  68o - 0035 
  69o - 0044 
  70o - 0045 
  71o - 0042 
  72o - 0026 
  73o - 0038 
  74o - 0031 
  75o - 0037 
  76o - 0028 
  77o - 0020 
  78o - 0034 
  79o - 0025 
  80o - 0018 
  81o - 0021 
  82o - 0033 
  83o - 0017 
  84o - 0027 
  85o - 0009 
  86o - 0022 
  87o - 0015 
  88o - 0010 
  89o - 0014 
  90o - 0007 
  91o - 0006 
  92o - 0011 
  93o - 0004 
  94o - 0008 
  95o - 0001 
  96o - 0013 
  97o - 0002 
  98o - 0003 
  99o - 0000 
 100o - 0005 


Ranking - Rodada 2:
   1o - 0081 
   2o - 0091 
   3o - 0095 
   4o - 0085 
   5o - 0083 
   6o - 0030 
   7o - 0089 
   8o - 0096 
   9o - 0032 
  10o - 0097 
  11o - 0087 
  12o - 0090 
  13o - 0092 
  14o - 0088 
  15o - 0079 
  16o - 0074 
  17o - 0078 
  18o - 0077 
  19o - 0068 
  20o - 0070 
  21o - 0075 
  22o - 0067 
  23o - 0080 
  24o - 0062 
  25o - 0073 
  26o - 0064 
  27o - 0024 
  28o - 0069 
  29o - 0066 
  30o - 0060 
  31o - 0012 
  32o - 0029 
  33o - 0019 
  34o - 0071 
  35o - 0058 
  36o - 0056 
  37o - 0055 
  38o - 0053 
  39o - 0050 
  40o - 0059 
  41o - 0052 
  42o - 0061 
  43o - 0039 
  44o - 0043 
  45o - 0051 
  46o - 0049 
  47o - 0054 
