EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0008 
   2o - 0002 
   3o - 0010 
   4o - 0004 
   5o - 0013 
   6o - 0027 
   7o - 0096 
   8o - 0028 
   9o - 0097 
  10o - 0094 
  11o - 0099 
  12o - 0018 
  13o - 0023 
  14o - 0021 
  15o - 0055 
  16o - 0091 
  17o - 0098 
  18o - 0082 
  19o - 0092 
  20o - 0016 
  21o - 0083 
  22o - 0052 
  23o - 0053 
  24o - 0031 
  25o - 0081 
  26o - 0069 
  27o - 0088 
  28o - 0087 
  29o - 0089 
  30o - 0067 
  31o - 0076 
  32o - 0080 
  33o - 0050 
  34o - 0079 
  35o - 0077 
  36o - 0066 
  37o - 0051 
  38o - 0068 
  39o - 0078 
  40o - 0072 
  41o - 0058 
  42o - 0054 
  43o - 0048 
  44o - 0045 
  45o - 0006 
  46o - 0044 
  47o - 0063 
  48o - 0073 
  49o - 0090 
  50o - 0062 
  51o - 0049 
  52o - 0085 
  53o - 0060 
  54o - 0009 
  55o - 0093 
  56o - 0095 
  57o - 0015 
  58o - 0024 
  59o - 0011 
  60o - 0084 
  61o - 0086 
  62o - 0057 
  63o - 0047 
  64o - 0022 
  65o - 0056 
  66o - 0029 
  67o - 0064 
  68o - 0046 
  69o - 0030 
  70o - 0074 
  71o - 0075 
  72o - 0065 
  73o - 0070 
  74o - 0000 
  75o - 0001 
  76o - 0017 
  77o - 0003 
  78o - 0071 
  79o - 0042 
  80o - 0007 
  81o - 0059 
  82o - 0043 
  83o - 0041 
  84o - 0039 
  85o - 0036 
  86o - 0037 
  87o - 0005 
  88o - 0038 
  89o - 0025 
  90o - 0040 
  91o - 0026 
  92o - 0033 
  93o - 0014 
  94o - 0032 
  95o - 0020 
  96o - 0061 
  97o - 0012 
  98o - 0035 
  99o - 0034 
 100o - 0019 


Ranking - Rodada 2:
   1o - 0008 
   2o - 0013 
   3o - 0004 
   4o - 0002 
   5o - 0096 
   6o - 0028 
   7o - 0027 
   8o - 0097 
   9o - 0018 
  10o - 0023 
  11o - 0094 
  12o - 0099 
  13o - 0098 
  14o - 0055 
  15o - 0091 
  16o - 0082 
  17o - 0052 
  18o - 0016 
  19o - 0083 
  20o - 0092 
  21o - 0053 
  22o - 0088 
  23o - 0069 
  24o - 0076 
  25o - 0067 
  26o - 0080 
  27o - 0089 
  28o - 0051 
  29o - 0079 
  30o - 0050 
  31o - 0077 
  32o - 0066 
  33o - 0058 
  34o - 0054 
  35o - 0068 
  36o - 0072 
  37o - 0063 
  38o - 0045 
  39o - 0048 
  40o - 0049 
  41o - 0085 
  42o - 0062 
  43o - 0073 
  44o - 0090 
  45o - 0009 
  46o - 0060 
  47o - 0095 
