EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0081 
   2o - 0086 
   3o - 0082 
   4o - 0085 
   5o - 0080 
   6o - 0095 
   7o - 0094 
   8o - 0088 
   9o - 0089 
  10o - 0087 
  11o - 0099 
  12o - 0090 
  13o - 0093 
  14o - 0092 
  15o - 0098 
  16o - 0083 
  17o - 0071 
  18o - 0096 
  19o - 0097 
  20o - 0079 
  21o - 0076 
  22o - 0077 
  23o - 0084 
  24o - 0078 
  25o - 0073 
  26o - 0056 
  27o - 0091 
  28o - 0075 
  29o - 0074 
  30o - 0061 
  31o - 0069 
  32o - 0060 
  33o - 0064 
  34o - 0065 
  35o - 0067 
  36o - 0033 
  37o - 0062 
  38o - 0066 
  39o - 0072 
  40o - 0068 
  41o - 0041 
  42o - 0059 
  43o - 0025 
  44o - 0027 
  45o - 0026 
  46o - 0039 
  47o - 0042 
  48o - 0038 
  49o - 0014 
  50o - 0052 
  51o - 0024 
  52o - 0021 
  53o - 0034 
  54o - 0063 
  55o - 0040 
  56o - 0057 
  57o - 0036 
  58o - 0070 
  59o - 0032 
  60o - 0000 
  61o - 0020 
  62o - 0053 
  63o - 0030 
  64o - 0031 
  65o - 0005 
  66o - 0055 
  67o - 0013 
  68o - 0058 
  69o - 0001 
  70o - 0051 
  71o - 0054 
  72o - 0048 
  73o - 0017 
  74o - 0028 
  75o - 0050 
  76o - 0037 
  77o - 0004 
  78o - 0049 
  79o - 0029 
  80o - 0035 
  81o - 0047 
  82o - 0046 
  83o - 0045 
  84o - 0015 
  85o - 0044 
  86o - 0043 
  87o - 0007 
  88o - 0023 
  89o - 0003 
  90o - 0012 
  91o - 0002 
  92o - 0016 
  93o - 0018 
  94o - 0011 
  95o - 0008 
  96o - 0019 
  97o - 0006 
  98o - 0009 
  99o - 0022 
 100o - 0010 


Ranking - Rodada 2:
   1o - 0081 
   2o - 0085 
   3o - 0082 
   4o - 0080 
   5o - 0086 
   6o - 0095 
   7o - 0094 
   8o - 0088 
   9o - 0087 
  10o - 0092 
  11o - 0099 
  12o - 0090 
  13o - 0093 
  14o - 0098 
  15o - 0083 
  16o - 0071 
  17o - 0097 
  18o - 0096 
  19o - 0078 
  20o - 0079 
  21o - 0076 
  22o - 0084 
  23o - 0056 
  24o - 0075 
  25o - 0091 
  26o - 0074 
  27o - 0060 
  28o - 0061 
  29o - 0069 
  30o - 0067 
  31o - 0064 
  32o - 0062 
  33o - 0072 
  34o - 0065 
  35o - 0041 
  36o - 0059 
  37o - 0068 
  38o - 0042 
  39o - 0039 
  40o - 0038 
  41o - 0027 
  42o - 0052 
  43o - 0021 
  44o - 0024 
  45o - 0014 
  46o - 0070 
  47o - 0036 
