EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0011 
   2o - 0008 
   3o - 0007 
   4o - 0010 
   5o - 0009 
   6o - 0003 
   7o - 0006 
   8o - 0005 
   9o - 0004 
  10o - 0002 
  11o - 0048 
  12o - 0053 
  13o - 0000 
  14o - 0044 
  15o - 0012 
  16o - 0013 
  17o - 0093 
  18o - 0051 
  19o - 0001 
  20o - 0099 
  21o - 0097 
  22o - 0096 
  23o - 0086 
  24o - 0092 
  25o - 0089 
  26o - 0090 
  27o - 0016 
  28o - 0085 
  29o - 0015 
  30o - 0087 
  31o - 0077 
  32o - 0076 
  33o - 0082 
  34o - 0081 
  35o - 0074 
  36o - 0014 
  37o - 0070 
  38o - 0071 
  39o - 0064 
  40o - 0068 
  41o - 0080 
  42o - 0067 
  43o - 0061 
  44o - 0073 
  45o - 0017 
  46o - 0065 
  47o - 0018 
  48o - 0060 
  49o - 0041 
  50o - 0059 
  51o - 0057 
  52o - 0058 
  53o - 0050 
  54o - 0055 
  55o - 0040 
  56o - 0039 
  57o - 0042 
  58o - 0046 
  59o - 0043 
  60o - 0038 
  61o - 0049 
  62o - 0045 
  63o - 0019 
  64o - 0047 
  65o - 0020 
  66o - 0034 
  67o - 0037 
  68o - 0026 
  69o - 0035 
  70o - 0036 
  71o - 0030 
  72o - 0031 
  73o - 0032 
  74o - 0029 
  75o - 0033 
  76o - 0021 
  77o - 0098 
  78o - 0027 
  79o - 0095 
  80o - 0083 
  81o - 0069 
  82o - 0075 
  83o - 0094 
  84o - 0079 
  85o - 0088 
  86o - 0091 
  87o - 0054 
  88o - 0028 
  89o - 0078 
  90o - 0066 
  91o - 0084 
  92o - 0025 
  93o - 0063 
  94o - 0072 
  95o - 0023 
  96o - 0056 
  97o - 0062 
  98o - 0052 
  99o - 0022 
 100o - 0024 


Ranking - Rodada 2:
   1o - 0011 
   2o - 0009 
   3o - 0008 
   4o - 0010 
   5o - 0003 
   6o - 0004 
   7o - 0002 
   8o - 0000 
   9o - 0044 
  10o - 0053 
  11o - 0093 
  12o - 0013 
  13o - 0099 
  14o - 0001 
  15o - 0051 
  16o - 0092 
  17o - 0096 
  18o - 0097 
  19o - 0086 
  20o - 0015 
  21o - 0016 
  22o - 0087 
  23o - 0090 
  24o - 0085 
  25o - 0089 
  26o - 0082 
  27o - 0076 
  28o - 0081 
  29o - 0077 
  30o - 0071 
  31o - 0074 
  32o - 0061 
  33o - 0080 
  34o - 0067 
  35o - 0064 
  36o - 0018 
  37o - 0017 
  38o - 0065 
  39o - 0060 
  40o - 0055 
  41o - 0050 
  42o - 0041 
  43o - 0057 
  44o - 0039 
  45o - 0040 
  46o - 0046 
  47o - 0045 
