EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0068 
   2o - 0018 
   3o - 0028 
   4o - 0034 
   5o - 0005 
   6o - 0032 
   7o - 0030 
   8o - 0014 
   9o - 0019 
  10o - 0072 
  11o - 0066 
  12o - 0064 
  13o - 0065 
  14o - 0070 
  15o - 0095 
  16o - 0074 
  17o - 0092 
  18o - 0067 
  19o - 0086 
  20o - 0084 
  21o - 0087 
  22o - 0080 
  23o - 0001 
  24o - 0077 
  25o - 0062 
  26o - 0069 
  27o - 0071 
  28o - 0082 
  29o - 0091 
  30o - 0085 
  31o - 0099 
  32o - 0083 
  33o - 0098 
  34o - 0088 
  35o - 0094 
  36o - 0075 
  37o - 0079 
  38o - 0081 
  39o - 0063 
  40o - 0048 
  41o - 0050 
  42o - 0093 
  43o - 0055 
  44o - 0054 
  45o - 0049 
  46o - 0044 
  47o - 0002 
  48o - 0046 
  49o - 0047 
  50o - 0042 
  51o - 0031 
  52o - 0052 
  53o - 0009 
  54o - 0020 
  55o - 0073 
  56o - 0012 
  57o - 0033 
  58o - 0045 
  59o - 0027 
  60o - 0013 
  61o - 0029 
  62o - 0016 
  63o - 0096 
  64o - 0078 
  65o - 0097 
  66o - 0015 
  67o - 0076 
  68o - 0059 
  69o - 0026 
  70o - 0089 
  71o - 0010 
  72o - 0090 
  73o - 0039 
  74o - 0038 
  75o - 0011 
  76o - 0040 
  77o - 0037 
  78o - 0060 
  79o - 0058 
  80o - 0061 
  81o - 0035 
  82o - 0003 
  83o - 0008 
  84o - 0036 
  85o - 0057 
  86o - 0053 
  87o - 0022 
  88o - 0024 
  89o - 0000 
  90o - 0004 
  91o - 0025 
  92o - 0006 
  93o - 0007 
  94o - 0056 
  95o - 0017 
  96o - 0043 
  97o - 0051 
  98o - 0023 
  99o - 0021 
 100o - 0041 


Ranking - Rodada 2:
   1o - 0005 
   2o - 0018 
   3o - 0068 
   4o - 0028 
   5o - 0019 
   6o - 0014 
   7o - 0030 
   8o - 0032 
   9o - 0072 
  10o - 0070 
  11o - 0064 
  12o - 0065 
  13o - 0067 
  14o - 0095 
  15o - 0074 
  16o - 0080 
  17o - 0084 
  18o - 0077 
  19o - 0087 
  20o - 0086 
  21o - 0062 
  22o - 0069 
  23o - 0071 
  24o - 0098 
  25o - 0091 
  26o - 0085 
  27o - 0099 
  28o - 0083 
  29o - 0094 
  30o - 0079 
  31o - 0055 
  32o - 0063 
  33o - 0093 
  34o - 0054 
  35o - 0050 
  36o - 0044 
  37o - 0002 
  38o - 0042 
  39o - 0031 
  40o - 0047 
  41o - 0052 
  42o - 0033 
  43o - 0012 
  44o - 0073 
  45o - 0009 
  46o - 0013 
  47o - 0027 
