EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0087 
   2o - 0086 
   3o - 0048 
   4o - 0095 
   5o - 0096 
   6o - 0070 
   7o - 0064 
   8o - 0084 
   9o - 0065 
  10o - 0088 
  11o - 0097 
  12o - 0085 
  13o - 0061 
  14o - 0080 
  15o - 0083 
  16o - 0076 
  17o - 0078 
  18o - 0093 
  19o - 0082 
  20o - 0075 
  21o - 0074 
  22o - 0079 
  23o - 0094 
  24o - 0073 
  25o - 0098 
  26o - 0072 
  27o - 0081 
  28o - 0092 
  29o - 0091 
  30o - 0090 
  31o - 0069 
  32o - 0099 
  33o - 0071 
  34o - 0055 
  35o - 0077 
  36o - 0067 
  37o - 0046 
  38o - 0068 
  39o - 0062 
  40o - 0066 
  41o - 0060 
  42o - 0063 
  43o - 0059 
  44o - 0056 
  45o - 0058 
  46o - 0089 
  47o - 0050 
  48o - 0045 
  49o - 0057 
  50o - 0052 
  51o - 0053 
  52o - 0054 
  53o - 0049 
  54o - 0044 
  55o - 0042 
  56o - 0051 
  57o - 0039 
  58o - 0041 
  59o - 0037 
  60o - 0047 
  61o - 0038 
  62o - 0040 
  63o - 0043 
  64o - 0034 
  65o - 0006 
  66o - 0000 
  67o - 0033 
  68o - 0036 
  69o - 0031 
  70o - 0035 
  71o - 0029 
  72o - 0030 
  73o - 0023 
  74o - 0016 
  75o - 0002 
  76o - 0032 
  77o - 0028 
  78o - 0027 
  79o - 0012 
  80o - 0022 
  81o - 0015 
  82o - 0014 
  83o - 0009 
  84o - 0017 
  85o - 0013 
  86o - 0005 
  87o - 0024 
  88o - 0025 
  89o - 0018 
  90o - 0021 
  91o - 0004 
  92o - 0010 
  93o - 0020 
  94o - 0003 
  95o - 0019 
  96o - 0001 
  97o - 0007 
  98o - 0026 
  99o - 0011 
 100o - 0008 


Ranking - Rodada 2:
   1o - 0048 
   2o - 0096 
   3o - 0065 
   4o - 0070 
   5o - 0061 
   6o - 0088 
   7o - 0080 
   8o - 0085 
   9o - 0082 
  10o - 0076 
  11o - 0093 
  12o - 0074 
  13o - 0073 
  14o - 0075 
  15o - 0079 
  16o - 0081 
  17o - 0072 
  18o - 0071 
  19o - 0092 
  20o - 0091 
  21o - 0099 
  22o - 0067 
  23o - 0055 
  24o - 0046 
  25o - 0060 
  26o - 0062 
  27o - 0068 
  28o - 0063 
  29o - 0059 
  30o - 0058 
  31o - 0056 
  32o - 0089 
  33o - 0054 
  34o - 0053 
  35o - 0052 
  36o - 0045 
  37o - 0049 
  38o - 0050 
  39o - 0042 
  40o - 0044 
  41o - 0051 
  42o - 0040 
  43o - 0037 
  44o - 0047 
  45o - 0041 
  46o - 0038 
  47o - 0043 
