EP2 - Ciclistas!

Ranking - Rodada 1:
   1o - 0095 
   2o - 0087 
   3o - 0094 
   4o - 0090 
   5o - 0092 
   6o - 0083 
   7o - 0085 
   8o - 0093 
   9o - 0091 
  10o - 0099 
  11o - 0096 
  12o - 0089 
  13o - 0080 
  14o - 0088 
  15o - 0086 
  16o - 0084 
  17o - 0081 
  18o - 0097 
  19o - 0078 
  20o - 0098 
  21o - 0076 
  22o - 0077 
  23o - 0075 
  24o - 0073 
  25o - 0072 
  26o - 0082 
  27o - 0071 
  28o - 0068 
  29o - 0074 
  30o - 0079 
  31o - 0066 
  32o - 0064 
  33o - 0062 
  34o - 0061 
  35o - 0069 
  36o - 0060 
  37o - 0056 
  38o - 0055 
  39o - 0057 
  40o - 0063 
  41o - 0065 
  42o - 0058 
  43o - 0053 
  44o - 0067 
  45o - 0059 
  46o - 0050 
  47o - 0045 
  48o - 0054 
  49o - 0046 
  50o - 0051 
  51o - 0052 
  52o - 0047 
  53o - 0042 
  54o - 0048 
  55o - 0041 
  56o - 0070 
  57o - 0040 
  58o - 0039 
  59o - 0043 
  60o - 0044 
  61o - 0036 
  62o - 0031 
  63o - 0038 
  64o - 0030 
  65o - 0032 
  66o - 0034 
  67o - 0049 
  68o - 0033 
  69o - 0035 
  70o - 0037 
  71o - 0026 
  72o - 0027 
  73o - 0028 
  74o - 0029 
  75o - 0025 
  76o - 0022 
  77o - 0021 
  78o - 0020 
  79o - 0023 
  80o - 0024 
  81o - 0019 
  82o - 0016 
  83o - 0017 
  84o - 0012 
  85o - 0013 
  86o - 0015 
  87o - 0014 
  88o - 0009 
  89o - 0018 
  90o - 0007 
  91o - 0006 
  92o - 0010 
  93o - 0005 
  94o - 0008 
  95o - 0001 
  96o - 0000 
  97o - 0004 
  98o - 0002 
  99o - 0011 
 100o - 0003 


Ranking - Rodada 2:
   1o - 0095 
   2o - 0090 
   3o - 0087 
   4o - 0083 
   5o - 0085 
   6o - 0099 
   7o - 0091 
   8o - 0080 
   9o - 0096 
  10o - 0089 
  11o - 0088 
  12o - 0084 
  13o - 0086 
  14o - 0078 
  15o - 0081 
  16o - 0098 
  17o - 0097 
  18o - 0076 
  19o - 0077 
  20o - 0075 
  21o - 0071 
  22o - 0082 
  23o - 0068 
  24o - 0079 
  25o - 0074 
  26o - 0064 
  27o - 0066 
  28o - 0062 
  29o - 0069 
  30o - 0060 
  31o - 0061 
  32o - 0056 
  33o - 0055 
  34o - 0063 
  35o - 0057 
  36o - 0065 
  37o - 0059 
  38o - 0053 
  39o - 0050 
  40o - 0045 
  41o - 0054 
  42o - 0042 
  43o - 0048 
  44o - 0040 
  45o - 0070 
  46o - 0039 
  47o - 0043 
